id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars
1,564,2018-02-20 02:00:00,576,2018-02-20 08:00:00,SELL,1345.24,1339.3632142857143,1347.5907142857143,1339.3632142857143,0.1,58.06785714285688,587.6785714285688,2.3987902035998814,TP,2018Q1,2018,12
2,650,2018-02-21 22:00:00,686,2018-02-22 17:00:00,SELL,1326.34,1331.2010714285714,1331.2010714285714,1314.1873214285715,0.1,-49.310714285714496,-486.10714285714494,-1.0,SL,2018Q1,2018,36
3,752,2018-02-26 04:00:00,762,2018-02-26 09:00:00,BUY,1333.89,1340.3400000000001,1331.31,1340.3400000000001,0.1,63.80000000000045,645.0000000000045,2.407547169811197,TP,2018Q1,2018,10
4,821,2018-02-27 15:30:00,821,2018-02-27 15:30:00,SELL,1327.06,1329.2275,1329.2275,1321.64125,0.1,-22.37500000000018,-216.75000000000182,-1.0,SL,2018Q1,2018,0
5,822,2018-02-27 16:00:00,825,2018-02-27 17:30:00,SELL,1327.93,1321.0273214285714,1330.6910714285714,1321.0273214285714,0.1,68.32678571428623,690.2678571428623,2.4134603254700298,TP,2018Q1,2018,3
6,877,2018-02-28 20:30:00,878,2018-02-28 21:00:00,SELL,1316.4,1319.6989285714287,1319.6989285714287,1308.1526785714286,0.1,-33.68928571428633,-329.89285714286325,-1.0,SL,2018Q1,2018,1
7,888,2018-03-01 03:00:00,910,2018-03-01 14:00:00,SELL,1315.28,1309.2451785714286,1317.6939285714286,1309.2451785714286,0.1,59.64821428571376,603.4821428571377,2.4013659237957414,TP,2018Q1,2018,22
8,1730,2018-03-27 10:00:00,1732,2018-03-27 11:00:00,BUY,1355.51,1353.1914285714286,1353.1914285714286,1361.3064285714288,0.1,-23.88571428571431,-231.85714285714312,-1.0,SL,2018Q1,2018,2
9,2711,2018-04-26 17:30:00,2755,2018-04-27 16:30:00,SELL,1319.1,1322.8982142857142,1322.8982142857142,1309.6044642857141,0.1,-38.682142857142665,-379.8214285714266,-1.0,SL,2018Q2,2018,44
10,3050,2018-05-08 03:00:00,3053,2018-05-08 04:30:00,BUY,1315.94,1314.4560714285715,1314.4560714285715,1319.6498214285714,0.1,-15.539285714285779,-148.3928571428578,-1.0,SL,2018Q2,2018,3
11,3258,2018-05-14 15:00:00,3260,2018-05-14 16:00:00,SELL,1318.8,1320.8517857142858,1320.8517857142858,1313.6705357142855,0.1,-21.2178571428587,-205.17857142858702,-1.0,SL,2018Q2,2018,2
12,3825,2018-05-31 03:30:00,3827,2018-05-31 04:30:00,BUY,1303.65,1302.2475000000002,1302.2475000000002,1307.15625,0.1,-14.72499999999918,-140.24999999999181,-1.0,SL,2018Q2,2018,2
13,3893,2018-06-01 14:30:00,3895,2018-06-01 15:30:00,SELL,1295.79,1290.9926785714285,1297.7089285714285,1290.9926785714285,0.1,47.27321428571422,479.7321428571422,2.376818100197576,TP,2018Q2,2018,2
14,4069,2018-06-07 10:30:00,4078,2018-06-07 15:00:00,BUY,1298.55,1302.5196428571426,1296.962142857143,1302.5196428571426,0.1,38.996428571426165,396.9642857142617,2.3522188711762086,TP,2018Q2,2018,9
15,4107,2018-06-08 06:30:00,4109,2018-06-08 07:30:00,SELL,1295.85,1297.0660714285714,1297.0660714285714,1292.8098214285712,0.1,-12.860714285714675,-121.60714285714675,-1.0,SL,2018Q2,2018,2
16,4111,2018-06-08 08:30:00,4111,2018-06-08 08:30:00,SELL,1294.82,1296.4271428571428,1296.4271428571428,1290.8021428571428,0.1,-16.771428571428896,-160.71428571428896,-1.0,SL,2018Q2,2018,0
17,4113,2018-06-08 09:30:00,4115,2018-06-08 10:30:00,SELL,1294.59,1296.4832142857142,1296.4832142857142,1289.8569642857142,0.1,-19.632142857142934,-189.32142857142935,-1.0,SL,2018Q2,2018,2
18,4149,2018-06-11 04:30:00,4156,2018-06-11 08:00:00,BUY,1299.8,1298.5410714285713,1298.5410714285713,1302.9473214285715,0.1,-13.289285714286688,-125.89285714286689,-1.0,SL,2018Q2,2018,7
19,4217,2018-06-12 15:30:00,4217,2018-06-12 15:30:00,SELL,1293.78,1295.807142857143,1295.807142857143,1288.712142857143,0.1,-20.971428571429623,-202.71428571429624,-1.0,SL,2018Q2,2018,0
20,4253,2018-06-13 10:30:00,4254,2018-06-13 11:00:00,SELL,1294.4,1291.8098214285715,1295.4360714285715,1291.8098214285715,0.1,25.201785714286235,259.01785714286234,2.2784953180498237,TP,2018Q2,2018,1
21,4255,2018-06-13 11:30:00,4255,2018-06-13 11:30:00,SELL,1293.33,1294.610357142857,1294.610357142857,1290.129107142857,0.1,-13.503571428571558,-128.03571428571558,-1.0,SL,2018Q2,2018,0
22,4572,2018-06-22 09:00:00,4586,2018-06-22 16:00:00,BUY,1269.25,1267.632142857143,1267.632142857143,1273.2946428571427,0.1,-16.878571428570194,-161.78571428570194,-1.0,SL,2018Q2,2018,14
23,4600,2018-06-22 23:00:00,4612,2018-06-25 06:00:00,BUY,1270.3,1268.3425,1268.3425,1275.19375,0.1,-20.274999999999817,-195.74999999999818,-1.0,SL,2018Q2,2018,12
24,4822,2018-06-29 19:00:00,4846,2018-07-02 08:00:00,BUY,1252.53,1250.34,1250.34,1258.0049999999999,0.1,-22.600000000000545,-219.00000000000546,-1.0,SL,2018Q2,2018,24
25,5152,2018-07-11 04:00:00,5180,2018-07-11 18:00:00,SELL,1253.2,1248.3169642857144,1255.1532142857143,1248.3169642857144,0.1,48.13035714285597,488.30357142855974,2.3789055604589557,TP,2018Q3,2018,28
26,5253,2018-07-13 08:30:00,5253,2018-07-13 08:30:00,SELL,1244.33,1245.7775,1245.7775,1240.71125,0.1,-15.174999999999908,-144.7499999999991,-1.0,SL,2018Q3,2018,0
27,5692,2018-07-26 21:00:00,5723,2018-07-27 13:30:00,SELL,1225.18,1218.3442857142854,1227.9142857142858,1218.3442857142854,0.1,67.6571428571463,683.571428571463,2.4126337238920845,TP,2018Q3,2018,31
