id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars
89,30116,2020-08-24 10:30:00,30125,2020-08-24 15:00:00,BUY,1944.6,1956.8271428571427,1938.4864285714284,1956.8271428571427,0.1,121.5714285714278,1222.714285714278,1.9660390435485369,TP,2020Q3,2020,9
90,30266,2020-08-27 16:30:00,30266,2020-08-27 16:30:00,BUY,1970.51,1959.2096428571429,1959.2096428571429,1993.1107142857143,0.1,-113.70357142857138,-1130.0357142857138,-1.0,SL,2020Q3,2020,0
91,31542,2020-10-06 14:30:00,31546,2020-10-06 16:30:00,BUY,1916.27,1912.2382142857143,1912.2382142857143,1924.3335714285713,0.1,-41.01785714285661,-403.1785714285661,-1.0,SL,2020Q4,2020,4
92,32133,2020-10-23 11:00:00,32144,2020-10-23 16:30:00,BUY,1908.91,1905.4996428571428,1905.4996428571428,1915.7307142857144,0.1,-34.80357142857265,-341.0357142857265,-1.0,SL,2020Q4,2020,11
93,32183,2020-10-26 12:00:00,32227,2020-10-27 11:00:00,BUY,1902.8,1898.6396428571427,1898.6396428571427,1911.1207142857145,0.1,-42.30357142857265,-416.0357142857265,-1.0,SL,2020Q4,2020,44
94,32268,2020-10-28 08:30:00,32268,2020-10-28 08:30:00,BUY,1909.78,1906.9107142857142,1906.9107142857142,1915.5185714285712,0.1,-29.39285714285752,-286.9285714285752,-1.0,SL,2020Q4,2020,0
95,32508,2020-11-04 14:30:00,32512,2020-11-04 16:30:00,BUY,1907.43,1898.454642857143,1898.454642857143,1925.3807142857142,0.1,-90.45357142857092,-897.5357142857092,-1.0,SL,2020Q4,2020,4
96,32787,2020-11-12 16:00:00,32832,2020-11-13 15:30:00,BUY,1877.27,1889.9942857142858,1870.9078571428572,1889.9942857142858,0.1,126.5428571428577,1272.428571428577,1.96735147140481,TP,2020Q4,2020,45
97,33028,2020-11-19 21:30:00,33063,2020-11-20 16:00:00,BUY,1865.94,1878.0214285714287,1859.8992857142857,1878.0214285714287,0.1,120.1142857142866,1208.142857142866,1.9656341320864992,TP,2020Q4,2020,35
98,33064,2020-11-20 16:30:00,33068,2020-11-20 18:30:00,BUY,1877.59,1872.2617857142857,1872.2617857142857,1888.2464285714284,0.1,-53.98214285714239,-532.8214285714239,-1.0,SL,2020Q4,2020,4
99,33808,2020-12-15 04:30:00,33814,2020-12-15 07:30:00,BUY,1832.0,1839.4142857142856,1828.2928571428572,1839.4142857142856,0.1,73.44285714285597,741.4285714285597,1.9444024205748855,TP,2020Q4,2020,6
100,34227,2020-12-29 12:00:00,34228,2020-12-29 12:30:00,BUY,1882.16,1877.0814285714287,1877.0814285714287,1892.317142857143,0.1,-51.485714285714224,-507.8571428571422,-1.0,SL,2020Q4,2020,1
101,34240,2020-12-29 18:30:00,34244,2020-12-29 20:30:00,BUY,1882.95,1876.9585714285715,1876.9585714285715,1894.932857142857,0.1,-60.614285714285145,-599.1428571428514,-1.0,SL,2020Q4,2020,4
102,34257,2020-12-30 04:00:00,34265,2020-12-30 08:00:00,BUY,1883.21,1880.3653571428572,1880.3653571428572,1888.8992857142857,0.1,-29.14642857142844,-284.4642857142844,-1.0,SL,2020Q4,2020,8
103,34400,2021-01-05 11:30:00,34411,2021-01-05 17:00:00,BUY,1944.45,1939.2278571428571,1939.2278571428571,1954.8942857142858,0.1,-52.92142857142899,-522.2142857142899,-1.0,SL,2021Q1,2021,11
104,34732,2021-01-14 16:30:00,34733,2021-01-14 17:00:00,BUY,1849.36,1842.3346428571429,1842.3346428571429,1863.410714285714,0.1,-70.95357142857047,-702.5357142857047,-1.0,SL,2021Q1,2021,1
105,34735,2021-01-14 18:00:00,34776,2021-01-15 15:30:00,BUY,1848.03,1840.9671428571428,1840.9671428571428,1862.155714285714,0.1,-71.32857142857183,-706.2857142857183,-1.0,SL,2021Q1,2021,41
106,34882,2021-01-20 03:30:00,34891,2021-01-20 08:00:00,BUY,1845.4,1852.4735714285714,1841.8632142857145,1852.4735714285714,0.1,70.03571428571313,707.3571428571313,1.9417764135063478,TP,2021Q1,2021,9
107,35212,2021-01-29 07:30:00,35219,2021-01-29 11:00:00,BUY,1845.19,1852.2914285714287,1841.6392857142857,1852.2914285714287,0.1,70.31428571428641,710.1428571428642,1.9420003945551394,TP,2021Q1,2021,7
108,35276,2021-02-01 16:30:00,35278,2021-02-01 17:30:00,BUY,1867.28,1858.1942857142856,1858.1942857142856,1885.4514285714288,0.1,-91.55714285714403,-908.5714285714403,-1.0,SL,2021Q1,2021,2
109,36024,2021-02-24 03:30:00,36033,2021-02-24 08:00:00,BUY,1810.15,1806.9453571428571,1806.9453571428571,1816.5592857142858,0.1,-32.74642857142972,-320.46428571429715,-1.0,SL,2021Q1,2021,9
110,36388,2021-03-08 01:30:00,36397,2021-03-08 06:00:00,BUY,1711.01,1704.6360714285713,1704.6360714285713,1723.7578571428571,0.1,-64.43928571428678,-637.3928571428678,-1.0,SL,2021Q1,2021,9
111,36576,2021-03-12 03:30:00,36577,2021-03-12 04:00:00,BUY,1726.92,1723.1807142857144,1723.1807142857144,1734.3985714285714,0.1,-38.09285714285643,-373.9285714285643,-1.0,SL,2021Q1,2021,1
112,36976,2021-03-24 18:30:00,36977,2021-03-24 19:00:00,BUY,1736.81,1732.0539285714285,1732.0539285714285,1746.3221428571428,0.1,-48.260714285714315,-475.6071428571431,-1.0,SL,2021Q1,2021,1
113,36996,2021-03-25 05:30:00,36997,2021-03-25 06:00:00,BUY,1737.44,1734.6092857142858,1734.6092857142858,1743.1014285714286,0.1,-29.007142857142934,-283.07142857142935,-1.0,SL,2021Q1,2021,1
114,37000,2021-03-25 07:30:00,37000,2021-03-25 07:30:00,BUY,1737.37,1734.4225,1734.4225,1743.2649999999999,0.1,-30.17499999999991,-294.7499999999991,-1.0,SL,2021Q1,2021,0
115,37294,2021-04-05 17:30:00,37337,2021-04-06 16:00:00,BUY,1729.11,1738.95,1724.1899999999998,1738.95,0.1,97.70000000000145,984.0000000000146,1.9579158316633272,TP,2021Q2,2021,43
116,38187,2021-05-03 04:00:00,38197,2021-05-03 09:00:00,BUY,1770.94,1776.6742857142858,1768.0728571428572,1776.6742857142858,0.1,56.64285714285761,573.4285714285761,1.9285019455252923,TP,2021Q2,2021,10
117,38481,2021-05-11 13:00:00,38486,2021-05-11 15:30:00,BUY,1838.65,1835.2439285714286,1835.2439285714286,1845.462142857143,0.1,-34.760714285715224,-340.6071428571522,-1.0,SL,2021Q2,2021,5
118,38749,2021-05-19 09:00:00,38752,2021-05-19 10:30:00,BUY,1871.66,1868.0139285714288,1868.0139285714288,1878.952142857143,0.1,-37.16071428571304,-364.6071428571304,-1.0,SL,2021Q2,2021,3
119,39141,2021-06-01 02:00:00,39146,2021-06-01 04:30:00,BUY,1907.79,1913.2157142857143,1905.077142857143,1913.2157142857143,0.1,53.557142857143205,542.5714285714321,1.9245379876797506,TP,2021Q2,2021,5
120,39213,2021-06-02 15:00:00,39248,2021-06-03 09:30:00,BUY,1901.34,1896.7221428571427,1896.7221428571427,1910.5757142857144,0.1,-46.87857142857247,-461.7857142857247,-1.0,SL,2021Q2,2021,35
121,39885,2021-06-23 06:00:00,39889,2021-06-23 08:00:00,BUY,1782.85,1779.6110714285712,1779.6110714285712,1789.327857142857,0.1,-33.08928571428687,-323.8928571428687,-1.0,SL,2021Q2,2021,4
122,39907,2021-06-23 17:00:00,39909,2021-06-23 18:00:00,BUY,1794.49,1788.9764285714286,1788.9764285714286,1805.517142857143,0.1,-55.83571428571368,-551.3571428571368,-1.0,SL,2021Q2,2021,2
123,40138,2021-06-30 17:30:00,40142,2021-06-30 19:30:00,BUY,1762.46,1773.7849999999999,1756.7975000000001,1773.7849999999999,0.1,112.54999999999818,1132.4999999999818,1.9633667684256426,TP,2021Q2,2021,4
124,40288,2021-07-06 04:30:00,40289,2021-07-06 05:00:00,BUY,1793.41,1798.2807142857146,1790.974642857143,1798.2807142857146,0.1,48.00714285714484,487.07142857144845,1.9161796151105677,TP,2021Q3,2021,1
125,40290,2021-07-06 05:30:00,40296,2021-07-06 08:30:00,BUY,1798.02,1804.17,1794.945,1804.17,0.1,60.80000000000091,615.0000000000091,1.9332273449920518,TP,2021Q3,2021,6
