window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-574.6882890694947,0.9249709032506734,False,False
2018Q3->2019Q2,4,-2157.656400936983,0.7545050326244694,False,False
2018Q4->2019Q3,4,-1577.2646222213102,0.8489581498787552,False,False
2019Q1->2019Q4,4,-1362.8781700634565,0.8739802435804485,False,False
2019Q2->2020Q1,4,-885.6871596102786,0.9384247898428509,False,False
2019Q3->2020Q2,4,-1058.015515706179,0.9356021894993117,False,False
2019Q4->2020Q3,4,-4010.1400299821694,0.7942922775161471,False,False
2020Q1->2020Q4,4,-4129.333500045115,0.8019943270083486,False,False
2020Q2->2021Q1,4,-4924.956419433787,0.7550033958781577,False,False
2020Q3->2021Q2,4,-4693.98744105834,0.7568740728511885,False,False
2020Q4->2021Q3,4,-2010.4281136727382,0.8724370286369206,False,False
2021Q1->2021Q4,4,-827.9696434638217,0.9447043964532753,False,False
2021Q2->2022Q1,4,-758.154741874548,0.9491455136143246,False,False
2021Q3->2022Q2,4,-1266.9589674141148,0.9189668464506582,False,False
2021Q4->2022Q3,4,-2112.5085918792424,0.8730610130446654,False,False
2022Q1->2022Q4,4,-3435.6071156109538,0.8065551378521734,False,False
2022Q2->2023Q1,4,-4121.25730137833,0.7641019029141932,False,False
2022Q3->2023Q2,4,-2719.9980347471424,0.8348629225128127,False,False
2022Q4->2023Q3,4,-1573.551327603045,0.8909685800847936,False,False
2023Q1->2023Q4,4,-1427.7547739447127,0.8991579498319893,False,False
2023Q2->2024Q1,4,-791.849218037391,0.9415309180366439,False,False
2023Q3->2024Q2,4,-896.8600301113713,0.9452284713167284,False,False
2023Q4->2024Q3,4,-1160.998238254661,0.9424176952198328,False,False
2024Q1->2024Q4,4,-1639.6761229049894,0.9273556945037498,False,False
2024Q2->2025Q1,4,-2607.1120946673427,0.8999079432216949,False,False
2024Q3->2025Q2,4,-7096.071016614081,0.7935707591124825,False,False
2024Q4->2025Q3,4,-10716.272816260818,0.7134264593343771,False,False
2025Q1->2025Q4,4,-6923.2592078421985,0.8504695378405537,False,False
2025Q2->2026Q1,4,-12370.047935753244,0.8217851931060329,False,False
2025Q3->2026Q2,4,-5095.989329818965,0.9289605962443246,False,False
