window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-3257.673552111505,0.6876009782449739,False,False
2018Q3->2019Q2,4,-2600.3012404978163,0.7409215305012558,False,False
2018Q4->2019Q3,4,-2686.8118837982574,0.7662830137447239,False,False
2019Q1->2019Q4,4,-2950.0276763072447,0.7531413928774874,False,False
2019Q2->2020Q1,4,-5070.622248296016,0.6932137902804508,False,False
2019Q3->2020Q2,4,-5559.069302364702,0.7184941862031486,False,False
2019Q4->2020Q3,4,-9138.920285320588,0.6235961913741593,False,False
2020Q1->2020Q4,4,-8828.961397460085,0.6688843017271046,False,False
2020Q2->2021Q1,4,-6405.212063426317,0.7422482657933187,False,False
2020Q3->2021Q2,4,-6740.3480736568345,0.7145230069422288,False,False
2020Q4->2021Q3,4,-1373.1228110087163,0.9262325913004171,False,False
2021Q1->2021Q4,4,-645.0266116342108,0.9608312214644992,False,False
2021Q2->2022Q1,4,-832.9946620357307,0.9498026128905331,False,False
2021Q3->2022Q2,4,-1885.3486566470237,0.8936351663481069,False,False
2021Q4->2022Q3,4,-3392.409402226879,0.8237824247032304,False,False
2022Q1->2022Q4,4,-3456.1352981504615,0.8313014518918993,False,False
2022Q2->2023Q1,4,-3603.7992403793633,0.8219544928383752,False,False
2022Q3->2023Q2,4,-2284.9928285700835,0.8818437492147978,False,False
2022Q4->2023Q3,4,-2774.178882442568,0.8452618385392388,False,False
2023Q1->2023Q4,4,-3693.310486756908,0.790748772755335,False,False
2023Q2->2024Q1,4,-3665.987348129078,0.7814350587698365,False,False
2023Q3->2024Q2,4,-3374.483413077504,0.8268162788752527,False,False
2023Q4->2024Q3,4,-5303.720303169201,0.7715585120367345,False,False
2024Q1->2024Q4,4,-3487.620495533691,0.8620074484826505,False,False
2024Q2->2025Q1,4,-4430.7725772166705,0.8480534909699589,False,False
2024Q3->2025Q2,4,-3620.4735975433277,0.8987729899056027,False,False
2024Q4->2025Q3,4,-741.5329914328399,0.9795100116611706,False,False
2025Q1->2025Q4,4,-1742.8658928891386,0.9635586242031431,False,False
2025Q2->2026Q1,4,-4669.177569167252,0.9304560138568432,False,False
2025Q3->2026Q2,4,-3590.0677056888317,0.9500753093809672,False,False
