id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
41,1190,2018-04-02 15:30:00+00:00,1191,2018-04-02 16:00:00+00:00,SELL,1334.23,1336.004678166038,1336.004678166038,1330.680643667924,0.1,-18.446781660380292,-177.46781660380293,-1.0,SL,2018Q2,2018,1,2018-04-02 15:30:00+00:00,2018Q2,2018
42,1200,2018-04-02 20:30:00+00:00,1227,2018-04-03 11:00:00+00:00,SELL,1342.65,1336.8713298792893,1345.5393350603556,1336.8713298792893,0.1,57.08670120710785,577.8670120710785,1.9290381130499632,TP,2018Q2,2018,27,2018-04-02 20:30:00+00:00,2018Q2,2018
43,1229,2018-04-03 12:00:00+00:00,1237,2018-04-03 16:00:00+00:00,BUY,1337.37,1335.045955221768,1335.045955221768,1342.0180895564638,0.1,-23.94044778231837,-232.4044778231837,-1.0,SL,2018Q2,2018,8,2018-04-03 12:00:00+00:00,2018Q2,2018
44,1240,2018-04-03 17:30:00+00:00,1240,2018-04-03 17:30:00+00:00,BUY,1333.47,1330.589345616098,1330.589345616098,1339.2313087678044,0.1,-29.506543839020832,-288.0654383902083,-1.0,SL,2018Q2,2018,0,2018-04-03 17:30:00+00:00,2018Q2,2018
45,1241,2018-04-03 18:00:00+00:00,1271,2018-04-04 10:00:00+00:00,BUY,1329.59,1335.9190724272469,1326.4254637863764,1335.9190724272469,0.1,62.59072427246956,632.9072427246956,1.935075699843611,TP,2018Q2,2018,30,2018-04-03 18:00:00+00:00,2018Q2,2018
46,1274,2018-04-04 11:30:00+00:00,1280,2018-04-04 14:30:00+00:00,SELL,1343.19,1345.971970720141,1345.971970720141,1337.6260585597183,0.1,-28.519707201408618,-278.1970720140862,-1.0,SL,2018Q2,2018,6,2018-04-04 11:30:00+00:00,2018Q2,2018
47,1287,2018-04-04 18:00:00+00:00,1303,2018-04-05 03:00:00+00:00,BUY,1336.13,1331.7222580010264,1331.7222580010264,1344.9454839979473,0.1,-44.77741998973734,-440.77419989737336,-1.0,SL,2018Q2,2018,16,2018-04-04 18:00:00+00:00,2018Q2,2018
48,1348,2018-04-06 02:30:00+00:00,1361,2018-04-06 09:00:00+00:00,SELL,1331.42,1326.1258272576665,1334.0670863711669,1326.1258272576665,0.1,52.241727423335576,529.4172742333558,1.9227113270198248,TP,2018Q2,2018,13,2018-04-06 02:30:00+00:00,2018Q2,2018
49,1446,2018-04-10 05:30:00+00:00,1451,2018-04-10 08:00:00+00:00,BUY,1333.67,1331.2778298632754,1331.2778298632754,1338.4543402734491,0.1,-24.62170136724644,-239.21701367246442,-1.0,SL,2018Q2,2018,5,2018-04-10 05:30:00+00:00,2018Q2,2018
50,1500,2018-04-11 09:30:00+00:00,1507,2018-04-11 13:00:00+00:00,SELL,1344.8,1346.9402955621215,1346.9402955621215,1340.5194088757569,0.1,-22.10295562121537,-214.0295562121537,-1.0,SL,2018Q2,2018,7,2018-04-11 09:30:00+00:00,2018Q2,2018
