window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-1336.3589083229076,0.9137677252004562,False,False
2018Q3->2020Q2,8,-1560.5379499727405,0.9052472120926313,False,False
2018Q4->2020Q3,8,-1921.1867372894842,0.8997930000279599,False,False
2019Q1->2020Q4,8,-2482.088929311395,0.8822039662576608,False,False
2019Q2->2021Q1,8,-1802.3550759382815,0.9182881026118244,False,False
2019Q3->2021Q2,8,-2064.966805916129,0.9093785991690125,False,False
2019Q4->2021Q3,8,-2077.744706264787,0.9082029717943995,False,False
2020Q1->2021Q4,8,-2602.660147886776,0.8891575436314009,False,False
2020Q2->2022Q1,8,-3185.350367674304,0.8595945681176611,False,False
2020Q3->2022Q2,8,-4200.214215269803,0.8232081876630254,False,False
2020Q4->2022Q3,8,-2982.450862787631,0.8675453307689256,False,False
2021Q1->2022Q4,8,-2604.1366767100794,0.8842800843496234,False,False
2021Q2->2023Q1,8,-3669.488925134513,0.8426120772326364,False,False
2021Q3->2023Q2,8,-2998.011738104166,0.8750797115565713,False,False
2021Q4->2023Q3,8,-1753.0974813946355,0.9250021073728107,False,False
2022Q1->2023Q4,8,-3364.4259285864446,0.8647927096494159,False,False
2022Q2->2024Q1,8,-3085.3603510216694,0.873320645821359,False,False
2022Q3->2024Q2,8,-1082.6877875286323,0.9565582995734473,False,False
2022Q4->2024Q3,8,-2379.164504838476,0.9115391032304082,False,False
2023Q1->2024Q4,8,-2331.6449675503204,0.9185529566594696,False,False
2023Q2->2025Q1,8,-2093.7126856367036,0.9295143656056657,False,False
2023Q3->2025Q2,8,-2882.8160394780525,0.9183893007245445,False,False
2023Q4->2025Q3,8,-5762.934412054859,0.8572772904553133,False,False
2024Q1->2025Q4,8,-3168.2959890429074,0.9339065690091347,False,False
2024Q2->2026Q1,8,-2434.417941585598,0.9634335260304879,False,False
2024Q3->2026Q2,8,-5401.816143443448,0.9293763669461463,False,False
