quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,148,194.71884418694913,2651.6479796379645,2456.9291354510137,1.0792529346399755,1.3156678661280345
2018Q3,2018,165,-447.62858457424335,2395.2652725198504,2842.893857094092,0.8425447424084302,-2.7129005125711716
2018Q4,2018,161,-655.9260186902909,2277.66083499702,2933.5868536873086,0.7764081817227139,-4.074074650250254
2019Q1,2019,165,-584.1534650966519,2167.186669539489,2751.3401346361393,0.7876840243258749,-3.540324030888799
2019Q2,2019,176,-1009.2517742240357,2563.338403158408,3572.5901773824417,0.7175013857974915,-5.7343850808183845
2019Q3,2019,164,-67.66630538016653,5069.143425321925,5136.809730702093,0.9868271731040116,-0.41259942304979597
2019Q4,2019,138,-349.2545390130698,2677.974757635685,3027.2292966487535,0.8846289775935687,-2.5308299928483318
2020Q1,2020,156,-1889.2722227263782,6635.7032134572655,8524.975436183646,0.7783838514410845,-12.110719376451142
2020Q2,2020,128,-1471.589366854887,4726.4404573431775,6198.029824198066,0.7625714285675786,-11.496791928553804
2020Q3,2020,152,-2401.9275616643936,6289.274888344914,8691.20245000931,0.7236369103723015,-15.802155010949958
2020Q4,2020,136,305.28757020743114,5379.22494175726,5073.93737154983,1.0601677844742852,2.244761545642876
2021Q1,2021,145,-2087.218692816826,5035.76274412505,7122.981436941878,0.7069740092271056,-14.394611674598801
2021Q2,2021,137,-608.2635826826262,4074.071580934277,4682.335163616903,0.8700939677686874,-4.439880165566614
2021Q3,2021,134,-442.427939430105,3857.3469410817747,4299.774880511879,0.8971043945962506,-3.301701040523172
2021Q4,2021,134,644.0984937576455,4505.850567756435,3861.75207399879,1.1667891882791663,4.806705177295862
2022Q1,2022,150,-1266.0418113433416,5353.08038371568,6619.1221950590225,0.8087296511479415,-8.440278742288944
2022Q2,2022,150,-1565.0493948436658,4589.926927615793,6154.97632245946,0.7457261713367095,-10.433662632291105
2022Q3,2022,166,-837.4201159866507,4973.183454977998,5810.60357096465,0.8558807005573041,-5.044699493895486
2022Q4,2022,159,-1154.6186849546475,4731.393650139327,5886.012335093976,0.8038368560543946,-7.261752735563821
2023Q1,2023,140,-1649.4447112600328,4480.0512354402435,6129.495946700277,0.7309004320089342,-11.781747937571662
2023Q2,2023,130,724.1788258615305,5163.091886569667,4438.913060708138,1.1631432776351787,5.570606352781004
2023Q3,2023,141,-534.4961859270472,3118.0556708974036,3652.5518568244493,0.8536649972735117,-3.7907530916811862
2023Q4,2023,141,-214.06163906829403,4732.443186982742,4946.504826051036,0.9567246679026924,-1.5181676529666244
2024Q1,2024,153,-803.1536701681143,4639.229068654086,5442.3827388222,0.8524260955704255,-5.249370393255649
2024Q2,2024,163,1832.8648119218847,9751.4311556902,7918.566343768318,1.231464223743518,11.244569398293772
2024Q3,2024,169,-772.6511746199732,7902.261615623443,8674.912790243417,0.9109326867828611,-4.571900441538303
2024Q4,2024,160,-1237.9699800579388,7307.910633741779,8545.88061379972,0.8551383952100979,-7.737312375362118
2025Q1,2025,171,-1170.3387252490272,8010.399821925894,9180.738547174924,0.8725223772319315,-6.84408611256741
2025Q2,2025,164,-2226.8467950115282,14733.260318341869,16960.107113353402,0.8687009002874608,-13.578334115923953
2025Q3,2025,165,-5098.62940860626,7353.1410165831585,12451.770425189421,0.5905297612705785,-30.900784294583392
2025Q4,2025,164,-201.62726729908672,20798.149442012626,20999.776709311707,0.9903985994665516,-1.2294345567017484
2026Q1,2026,149,-4630.501430305028,34974.5203206656,39605.02175097062,0.8830829721690144,-31.077190807416297
2026Q2,2026,155,3467.1099245226187,26195.327822719184,22728.217898196563,1.1525464926485824,22.36845112595238
