id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
35,1205,2018-04-02 23:00:00+00:00,1213,2018-04-03 04:00:00+00:00,BUY,1342.32,1339.3585172239161,1339.3585172239161,1348.2429655521678,0.1,-30.314827760838124,-296.14827760838125,-1.0,SL,2018Q2,2018,8,2018-04-02 23:00:00+00:00,2018Q2,2018
36,1300,2018-04-05 01:30:00+00:00,1303,2018-04-05 03:00:00+00:00,BUY,1334.77,1331.5461646008405,1331.5461646008405,1341.2176707983192,0.1,-32.93835399159498,-322.38353991594977,-1.0,SL,2018Q2,2018,3,2018-04-05 01:30:00+00:00,2018Q2,2018
37,1318,2018-04-05 10:30:00+00:00,1329,2018-04-05 16:00:00+00:00,BUY,1326.9,1324.4537674913074,1324.4537674913074,1331.7924650173854,0.1,-25.16232508692674,-244.6232508692674,-1.0,SL,2018Q2,2018,11,2018-04-05 10:30:00+00:00,2018Q2,2018
38,1358,2018-04-06 07:30:00+00:00,1363,2018-04-06 10:00:00+00:00,SELL,1328.66,1323.814593339375,1331.0827033303126,1323.814593339375,0.1,47.754066606250305,484.5406660625031,1.9157541142396308,TP,2018Q2,2018,5,2018-04-06 07:30:00+00:00,2018Q2,2018
39,1374,2018-04-06 15:30:00+00:00,1374,2018-04-06 15:30:00+00:00,SELL,1321.25,1324.2248220343643,1324.2248220343643,1315.3003559312715,0.1,-30.448220343642515,-297.48220343642515,-1.0,SL,2018Q2,2018,0,2018-04-06 15:30:00+00:00,2018Q2,2018
40,1392,2018-04-09 01:30:00+00:00,1428,2018-04-09 19:30:00+00:00,SELL,1332.42,1335.6602820974658,1335.6602820974658,1325.9394358050688,0.1,-33.10282097465752,-324.02820974657516,-1.0,SL,2018Q2,2018,36,2018-04-09 01:30:00+00:00,2018Q2,2018
41,1452,2018-04-10 08:30:00+00:00,1454,2018-04-10 09:30:00+00:00,SELL,1331.49,1333.7032968732035,1333.7032968732035,1327.063406253593,0.1,-22.832968732034896,-221.32968732034897,-1.0,SL,2018Q2,2018,2,2018-04-10 08:30:00+00:00,2018Q2,2018
42,1476,2018-04-10 20:30:00+00:00,1476,2018-04-10 20:30:00+00:00,BUY,1342.42,1339.109782566492,1339.109782566492,1349.040434867016,0.1,-33.80217433508115,-331.02174335081145,-1.0,SL,2018Q2,2018,0,2018-04-10 20:30:00+00:00,2018Q2,2018
43,1560,2018-04-12 16:30:00+00:00,1572,2018-04-12 22:30:00+00:00,SELL,1342.05,1334.2608017886357,1345.944599105682,1334.2608017886357,0.1,77.19198211364237,778.9198211364237,1.9470312144047488,TP,2018Q2,2018,12,2018-04-12 16:30:00+00:00,2018Q2,2018
44,1622,2018-04-16 01:30:00+00:00,1623,2018-04-16 02:00:00+00:00,SELL,1340.67,1344.0834099330002,1344.0834099330002,1333.8431801339998,0.1,-34.83409933000139,-341.3409933000139,-1.0,SL,2018Q2,2018,1,2018-04-16 01:30:00+00:00,2018Q2,2018
