quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,121,529.4266257332516,2434.4733500477755,1905.0467243145224,1.2779074229393257,4.375426658952493
2018Q3,2018,145,-391.6811211907558,2096.0429493133433,2487.724070504097,0.842554435262836,-2.7012491116603847
2018Q4,2018,141,-405.2736126109756,2085.701923125929,2490.975535736903,0.8373032545696671,-2.874280940503373
2019Q1,2019,141,-497.70650438859434,1850.237718698412,2347.9442230870054,0.7880245622980668,-3.5298333644581157
2019Q2,2019,154,-1096.741956707861,2148.9843787332297,3245.7263354410898,0.6620966023129568,-7.121701017583512
2019Q3,2019,143,232.71937154552887,4611.982672530027,4379.2633009844985,1.0531412147548223,1.627408192626076
2019Q4,2019,114,-196.1982776303057,2323.0881283469757,2519.28640597728,0.9221214875907707,-1.7210375230728572
2020Q1,2020,141,-1556.7365974081108,6140.7005780875625,7697.437175495673,0.797759103203351,-11.040685088000785
2020Q2,2020,113,-1196.2012410570935,4263.822514507547,5460.02375556464,0.7809164768123998,-10.585851690770738
2020Q3,2020,131,-2911.2063328217955,4964.1700340816915,7875.376366903487,0.6303406723447237,-22.22294910550989
2020Q4,2020,117,-179.86585401770213,4316.706065116892,4496.571919134595,0.9599993378839763,-1.5373149916042916
2021Q1,2021,124,-1282.7221112352568,4723.99460540574,6006.716716640997,0.7864520383187696,-10.344533155123038
2021Q2,2021,119,-568.2318469534207,3496.6681328793866,4064.899979832805,0.86021012822638,-4.775057537423703
2021Q3,2021,111,127.59521844033976,3565.1267465235787,3437.5315280832374,1.037118268559267,1.1495064724354933
2021Q4,2021,122,529.9015189077566,4059.0553704477006,3529.1538515399434,1.1501497359420971,4.343455073014398
2022Q1,2022,127,-1454.9052777775403,4301.026027957968,5755.931305735507,0.7472337315200763,-11.45594706911449
2022Q2,2022,128,-1595.8467936899585,3713.9052583237085,5309.752052013667,0.6994498466110578,-12.467553075702801
2022Q3,2022,141,-1606.9041264242326,3646.3258740423985,5253.23000046663,0.6941112179970238,-11.39648316612931
2022Q4,2022,141,-796.6208800248353,4434.248139169411,5230.869019194246,0.8477077370697489,-5.649793475353442
2023Q1,2023,130,-1398.8869329552458,4225.92591539995,5624.8128483551955,0.7513007151225828,-10.760668715040353
2023Q2,2023,107,593.652741385342,4325.723562583372,3732.0708211980277,1.1590679196154097,5.548156461545252
2023Q3,2023,120,-491.8241707119968,2652.8623247090145,3144.686495421009,0.8436015254849277,-4.098534755933307
2023Q4,2023,127,-604.2820724180713,3975.779241260858,4580.061313678928,0.8680624491612577,-4.7581265544730025
2024Q1,2024,123,-699.6715160203312,3771.77935730849,4471.4508733288185,0.8435247225472813,-5.688386309108384
2024Q2,2024,146,755.4661800704965,8148.941523617929,7393.475343547433,1.1021801175992045,5.174425890893811
2024Q3,2024,148,-936.6558156267444,6592.095204966026,7528.751020592772,0.8755894818324065,-6.328755510991516
2024Q4,2024,140,-1411.7368887623322,6204.774020219569,7616.5109089819025,0.8146478216032595,-10.083834919730945
2025Q1,2025,154,-1826.2006114181008,6590.346848867094,8416.547460285197,0.7830225968503929,-11.858445528688966
2025Q2,2025,149,-1997.7953743516314,13518.173345791482,15515.968720143117,0.8712426268455891,-13.408022646655244
2025Q3,2025,147,-3273.514226687789,7337.207303600703,10610.721530288494,0.6914899502975848,-22.268804263182236
2025Q4,2025,149,-2387.7838520695905,17291.29977549805,19679.083627567637,0.8786638698600459,-16.025394980332823
2026Q1,2026,130,-3210.031900522704,31495.970172984864,34706.00207350757,0.9075078744672511,-24.692553080943874
2026Q2,2026,132,1555.7474577393054,21543.834198152857,19988.08674041355,1.077833735561782,11.785965588934133
