window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-3805.540935986138,0.8192485954840835,False,False
2018Q3->2020Q2,8,-3574.2943691675455,0.8381060312384612,False,False
2018Q4->2020Q3,8,-4673.618307648569,0.8172504319753688,False,False
2019Q1->2020Q4,8,-4935.512433726309,0.8239381829082172,False,False
2019Q2->2021Q1,8,-5557.984376543052,0.816907873891937,False,False
2019Q3->2021Q2,8,-5889.015477123742,0.8147449030227896,False,False
2019Q4->2021Q3,8,-5351.759585848229,0.8277825489298511,False,False
2020Q1->2021Q4,8,-4657.55880704429,0.8539788080931981,False,False
2020Q2->2022Q1,8,-4966.9493309002655,0.8399495088841095,False,False
2020Q3->2022Q2,8,-5150.997562132858,0.8377333964994815,False,False
2020Q4->2022Q3,8,-3769.3610186690053,0.8744232409915708,False,False
2021Q1->2022Q4,8,-4370.277131726582,0.8540945198779173,False,False
2021Q2->2023Q1,8,-3875.7323837100284,0.8704727256166425,False,False
2021Q3->2023Q2,8,-3938.5291732367023,0.871144717910406,False,False
2021Q4->2023Q3,8,-3307.8948352317316,0.8903515042059164,False,False
2022Q1->2023Q4,8,-6127.984685159447,0.808075540414247,False,False
2022Q2->2024Q1,8,-5025.090345586834,0.8356051178906291,False,False
2022Q3->2024Q2,8,-4922.244116600368,0.8470274340932006,False,False
2022Q4->2024Q3,8,-6591.544576668849,0.810310103399262,False,False
2023Q1->2024Q4,8,-5295.229699090891,0.8565333233030072,False,False
2023Q2->2025Q1,8,-3795.5410742471677,0.9007386899971089,False,False
2023Q3->2025Q2,8,-3437.095851740686,0.9250042067071349,False,False
2023Q4->2025Q3,8,-5740.14738591025,0.8894661796798098,False,False
2024Q1->2025Q4,8,-1738.6132484526588,0.9716230919094409,False,False
2024Q2->2026Q1,8,1054.1248989974029,1.0123663708613984,True,False
2024Q3->2026Q2,8,-2016.1082520072805,0.9794538266313965,False,False
