window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-8463.335253031113,0.7456259417966015,False,False
2018Q3->2020Q2,8,-8357.546219650712,0.7720774354184826,False,False
2018Q4->2020Q3,8,-9386.199450583912,0.7788148470551922,False,False
2019Q1->2020Q4,8,-10143.166873939412,0.7811649432688164,False,False
2019Q2->2021Q1,8,-9845.694312918218,0.802643122184704,False,False
2019Q3->2021Q2,8,-11105.146939070197,0.7873276019430728,False,False
2019Q4->2021Q3,8,-9340.009017481756,0.8183964374679189,False,False
2020Q1->2021Q4,8,-8060.547201341574,0.8432765822694501,False,False
2020Q2->2022Q1,8,-5872.201931219353,0.8814983076465213,False,False
2020Q3->2022Q2,8,-6650.8047564887775,0.8661423399120471,False,False
2020Q4->2022Q3,8,-6791.224030489721,0.856497628522561,False,False
2021Q1->2022Q4,8,-5790.790243203087,0.8739862914478831,False,False
2021Q2->2023Q1,8,-6235.01660695355,0.8644523520578471,False,False
2021Q3->2023Q2,8,-5644.193858016936,0.8772677550995142,False,False
2021Q4->2023Q3,8,-7925.053178163427,0.8282935526220506,False,False
2022Q1->2023Q4,8,-9252.487141359063,0.8063841662697505,False,False
2022Q2->2024Q1,8,-8642.024170969926,0.8114108502703324,False,False
2022Q3->2024Q2,8,-6505.494689961626,0.8629959857259106,False,False
2022Q4->2024Q3,8,-8205.013133017626,0.8369715384514912,False,False
2023Q1->2024Q4,8,-7801.202947871638,0.8541585737726145,False,False
2023Q2->2025Q1,8,-7876.950774022602,0.8601975322328209,False,False
2023Q3->2025Q2,8,-13307.991101494385,0.8147073538741505,False,False
2023Q4->2025Q3,8,-12042.780444471748,0.8442629901725481,False,False
2024Q1->2025Q4,8,-12571.085205184516,0.8666943130001661,False,False
2024Q2->2026Q1,8,-27213.23065405674,0.7915212963141184,False,False
2024Q3->2026Q2,8,-19568.18882497715,0.8646007529139945,False,False
