window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,816.7843157861911,1.1927641123773975,True,False
2018Q3->2020Q2,8,1179.3544009742081,1.2549173329671601,True,True
2018Q4->2020Q3,8,2142.3252580680696,1.4343181514148995,True,True
2019Q1->2020Q4,8,2165.5879680760086,1.3974521680613872,True,True
2019Q2->2021Q1,8,2538.4016805801793,1.4483491612745354,True,True
2019Q3->2021Q2,8,2711.26582937275,1.4563818137225588,True,True
2019Q4->2021Q3,8,2402.860532076594,1.4072825739302794,True,True
2020Q1->2021Q4,8,2352.041397992279,1.3895224853490884,True,True
2020Q2->2022Q1,8,1955.7620713115937,1.3327181023301131,True,True
2020Q3->2022Q2,8,1583.8308056000628,1.2735372049357918,True,True
2020Q4->2022Q3,8,756.7806458614818,1.1308039707757667,True,False
2021Q1->2022Q4,8,896.7698336570033,1.1620917069125545,True,False
2021Q2->2023Q1,8,509.4527846962593,1.0874070173045978,True,False
2021Q3->2023Q2,8,819.9325762007236,1.1445183625034254,True,False
2021Q4->2023Q3,8,900.7388905714633,1.1717588024755574,True,False
2022Q1->2023Q4,8,232.36323603374308,1.0416135805486602,True,False
2022Q2->2024Q1,8,-431.519030727962,0.9205311532834426,False,False
2022Q3->2024Q2,8,82.95434184292242,1.0150949359846688,True,False
2022Q4->2024Q3,8,693.4204273968119,1.128740265328613,True,False
2023Q1->2024Q4,8,122.82496427120498,1.0214630388934212,True,False
2023Q2->2025Q1,8,523.268734630863,1.0916750357234326,True,False
2023Q3->2025Q2,8,-334.70755247423216,0.9593572381352112,False,False
2023Q4->2025Q3,8,335.2017962481503,1.036744968964876,True,False
2024Q1->2025Q4,8,-1235.776741175715,0.8999476432583131,False,False
2024Q2->2026Q1,8,-4120.540662945279,0.7945518932669627,False,False
2024Q3->2026Q2,8,-5308.107230525326,0.773475037339558,False,False
