id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
49,1189,2018-04-02 15:00:00+00:00,1189,2018-04-02 15:00:00+00:00,SELL,1333.47,1335.1215764865024,1335.1215764865024,1330.1668470269951,0.1,-17.215764865023356,-165.15764865023357,-1.0,SL,2018Q2,2018,0,2018-04-02 15:00:00+00:00,2018Q2,2018
50,1190,2018-04-02 15:30:00+00:00,1191,2018-04-02 16:00:00+00:00,SELL,1334.23,1336.004678166038,1336.004678166038,1330.680643667924,0.1,-18.446781660380292,-177.46781660380293,-1.0,SL,2018Q2,2018,1,2018-04-02 15:30:00+00:00,2018Q2,2018
51,1192,2018-04-02 16:30:00+00:00,1194,2018-04-02 17:30:00+00:00,SELL,1335.46,1337.4171714799002,1337.4171714799002,1331.5456570401998,0.1,-20.271714799001256,-195.71714799001256,-1.0,SL,2018Q2,2018,2,2018-04-02 16:30:00+00:00,2018Q2,2018
52,1200,2018-04-02 20:30:00+00:00,1227,2018-04-03 11:00:00+00:00,SELL,1342.65,1336.8713298792893,1345.5393350603556,1336.8713298792893,0.1,57.08670120710785,577.8670120710785,1.9290381130499632,TP,2018Q2,2018,27,2018-04-02 20:30:00+00:00,2018Q2,2018
53,1229,2018-04-03 12:00:00+00:00,1237,2018-04-03 16:00:00+00:00,BUY,1337.37,1335.045955221768,1335.045955221768,1342.0180895564638,0.1,-23.94044778231837,-232.4044778231837,-1.0,SL,2018Q2,2018,8,2018-04-03 12:00:00+00:00,2018Q2,2018
54,1240,2018-04-03 17:30:00+00:00,1240,2018-04-03 17:30:00+00:00,BUY,1333.47,1330.589345616098,1330.589345616098,1339.2313087678044,0.1,-29.506543839020832,-288.0654383902083,-1.0,SL,2018Q2,2018,0,2018-04-03 17:30:00+00:00,2018Q2,2018
55,1241,2018-04-03 18:00:00+00:00,1271,2018-04-04 10:00:00+00:00,BUY,1329.59,1335.9190724272469,1326.4254637863764,1335.9190724272469,0.1,62.59072427246956,632.9072427246956,1.935075699843611,TP,2018Q2,2018,30,2018-04-03 18:00:00+00:00,2018Q2,2018
56,1274,2018-04-04 11:30:00+00:00,1280,2018-04-04 14:30:00+00:00,SELL,1343.19,1345.971970720141,1345.971970720141,1337.6260585597183,0.1,-28.519707201408618,-278.1970720140862,-1.0,SL,2018Q2,2018,6,2018-04-04 11:30:00+00:00,2018Q2,2018
57,1287,2018-04-04 18:00:00+00:00,1303,2018-04-05 03:00:00+00:00,BUY,1336.13,1331.7222580010264,1331.7222580010264,1344.9454839979473,0.1,-44.77741998973734,-440.77419989737336,-1.0,SL,2018Q2,2018,16,2018-04-04 18:00:00+00:00,2018Q2,2018
58,1304,2018-04-05 03:30:00+00:00,1311,2018-04-05 07:00:00+00:00,BUY,1331.32,1328.37116324356,1328.37116324356,1337.2176735128799,0.1,-30.188367564399595,-294.88367564399596,-1.0,SL,2018Q2,2018,7,2018-04-05 03:30:00+00:00,2018Q2,2018
59,1348,2018-04-06 02:30:00+00:00,1361,2018-04-06 09:00:00+00:00,SELL,1331.42,1326.1258272576665,1334.0670863711669,1326.1258272576665,0.1,52.241727423335576,529.4172742333558,1.9227113270198248,TP,2018Q2,2018,13,2018-04-06 02:30:00+00:00,2018Q2,2018
60,1373,2018-04-06 15:00:00+00:00,1373,2018-04-06 15:00:00+00:00,BUY,1323.11,1320.5663455014537,1320.5663455014537,1328.197308997092,0.1,-26.13654498546175,-254.3654498546175,-1.0,SL,2018Q2,2018,0,2018-04-06 15:00:00+00:00,2018Q2,2018
61,1374,2018-04-06 15:30:00+00:00,1374,2018-04-06 15:30:00+00:00,BUY,1321.5,1327.4496440687285,1318.5251779656357,1327.4496440687285,0.1,58.79644068728503,594.9644068728503,1.9310304518195438,TP,2018Q2,2018,0,2018-04-06 15:30:00+00:00,2018Q2,2018
62,1413,2018-04-09 12:00:00+00:00,1415,2018-04-09 13:00:00+00:00,BUY,1329.04,1326.7611323627464,1326.7611323627464,1333.5977352745074,0.1,-23.488676372535974,-227.88676372535974,-1.0,SL,2018Q2,2018,2,2018-04-09 12:00:00+00:00,2018Q2,2018
63,1446,2018-04-10 05:30:00+00:00,1451,2018-04-10 08:00:00+00:00,BUY,1333.67,1331.2778298632754,1331.2778298632754,1338.4543402734491,0.1,-24.62170136724644,-239.21701367246442,-1.0,SL,2018Q2,2018,5,2018-04-10 05:30:00+00:00,2018Q2,2018
64,1500,2018-04-11 09:30:00+00:00,1507,2018-04-11 13:00:00+00:00,SELL,1344.8,1346.9402955621215,1346.9402955621215,1340.5194088757569,0.1,-22.10295562121537,-214.0295562121537,-1.0,SL,2018Q2,2018,7,2018-04-11 09:30:00+00:00,2018Q2,2018
65,1509,2018-04-11 14:00:00+00:00,1509,2018-04-11 14:00:00+00:00,SELL,1346.59,1348.8569407566283,1348.8569407566283,1342.056118486743,0.1,-23.369407566284007,-226.69407566284008,-1.0,SL,2018Q2,2018,0,2018-04-11 14:00:00+00:00,2018Q2,2018
66,1510,2018-04-11 14:30:00+00:00,1512,2018-04-11 15:30:00+00:00,SELL,1350.68,1353.2939449882979,1353.2939449882979,1345.4521100234042,0.1,-26.83944988297817,-261.3944988297817,-1.0,SL,2018Q2,2018,2,2018-04-11 14:30:00+00:00,2018Q2,2018
67,1518,2018-04-11 18:30:00+00:00,1523,2018-04-11 21:00:00+00:00,SELL,1362.73,1354.04732890454,1367.0713355477299,1354.04732890454,0.1,86.12671095459909,868.2671095459909,1.952395369219228,TP,2018Q2,2018,5,2018-04-11 18:30:00+00:00,2018Q2,2018
