id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
67,1177,2018-04-02 09:00:00+00:00,1187,2018-04-02 14:00:00+00:00,BUY,1329.61,1332.5571820042992,1328.1364089978501,1332.5571820042992,0.1,28.771820042992932,294.7182004299293,1.8639535992968603,TP,2018Q2,2018,10,2018-04-02 09:00:00+00:00,2018Q2,2018
68,1196,2018-04-02 18:30:00+00:00,1197,2018-04-02 19:00:00+00:00,SELL,1336.74,1338.863482069915,1338.863482069915,1332.49303586017,0.1,-21.934820699150986,-212.34820699150987,-1.0,SL,2018Q2,2018,1,2018-04-02 18:30:00+00:00,2018Q2,2018
69,1199,2018-04-02 20:00:00+00:00,1200,2018-04-02 20:30:00+00:00,BUY,1339.41,1343.8056013903815,1337.2121993048092,1343.8056013903815,0.1,43.256013903814434,439.56013903814437,1.9073992699422133,TP,2018Q2,2018,1,2018-04-02 20:00:00+00:00,2018Q2,2018
70,1218,2018-04-03 06:30:00+00:00,1224,2018-04-03 09:30:00+00:00,SELL,1338.57,1340.6055523097323,1340.6055523097323,1334.4988953805353,0.1,-21.055523097323384,-203.55523097323385,-1.0,SL,2018Q2,2018,6,2018-04-03 06:30:00+00:00,2018Q2,2018
71,1245,2018-04-03 20:00:00+00:00,1246,2018-04-03 20:30:00+00:00,BUY,1334.09,1331.5284416910206,1331.5284416910206,1339.2131166179586,0.1,-26.31558308979329,-256.1558308979329,-1.0,SL,2018Q2,2018,1,2018-04-03 20:00:00+00:00,2018Q2,2018
72,1249,2018-04-03 22:00:00+00:00,1262,2018-04-04 05:30:00+00:00,SELL,1332.17,1334.594520821084,1334.594520821084,1327.3209583578323,0.1,-24.94520821083888,-242.45208210838882,-1.0,SL,2018Q2,2018,13,2018-04-03 22:00:00+00:00,2018Q2,2018
73,1267,2018-04-04 08:00:00+00:00,1272,2018-04-04 10:30:00+00:00,SELL,1335.07,1336.7434410253798,1336.7434410253798,1331.7231179492403,0.1,-17.43441025379816,-167.3441025379816,-1.0,SL,2018Q2,2018,5,2018-04-04 08:00:00+00:00,2018Q2,2018
74,1277,2018-04-04 13:00:00+00:00,1280,2018-04-04 14:30:00+00:00,SELL,1342.76,1345.1307816059734,1345.1307816059734,1338.0184367880531,0.1,-24.40781605973434,-237.0781605973434,-1.0,SL,2018Q2,2018,3,2018-04-04 13:00:00+00:00,2018Q2,2018
75,1288,2018-04-04 18:30:00+00:00,1315,2018-04-05 09:00:00+00:00,SELL,1335.37,1327.9592088111121,1339.0753955944438,1327.9592088111121,0.1,73.40791188887742,741.0791188887742,1.9443766898734927,TP,2018Q2,2018,27,2018-04-04 18:30:00+00:00,2018Q2,2018
76,1318,2018-04-05 10:30:00+00:00,1328,2018-04-05 15:30:00+00:00,BUY,1326.9,1324.861472909423,1324.861472909423,1330.9770541811545,0.1,-21.085270905771903,-203.85270905771904,-1.0,SL,2018Q2,2018,10,2018-04-05 10:30:00+00:00,2018Q2,2018
77,1329,2018-04-05 16:00:00+00:00,1330,2018-04-05 16:30:00+00:00,SELL,1325.38,1327.7348924512037,1327.7348924512037,1320.6702150975927,0.1,-24.248924512035682,-235.48924512035683,-1.0,SL,2018Q2,2018,1,2018-04-05 16:00:00+00:00,2018Q2,2018
78,1334,2018-04-05 18:30:00+00:00,1343,2018-04-05 23:00:00+00:00,SELL,1323.95,1327.0013407181248,1327.0013407181248,1317.8473185637504,0.1,-31.213407181247202,-305.13407181247203,-1.0,SL,2018Q2,2018,9,2018-04-05 18:30:00+00:00,2018Q2,2018
79,1353,2018-04-06 05:00:00+00:00,1355,2018-04-06 06:00:00+00:00,BUY,1332.72,1330.624172601059,1330.624172601059,1336.911654797882,0.1,-21.658273989410826,-209.58273989410827,-1.0,SL,2018Q2,2018,2,2018-04-06 05:00:00+00:00,2018Q2,2018
80,1367,2018-04-06 12:00:00+00:00,1368,2018-04-06 12:30:00+00:00,SELL,1323.99,1326.4325508461118,1326.4325508461118,1319.1048983077762,0.1,-25.125508461117715,-244.25508461117715,-1.0,SL,2018Q2,2018,1,2018-04-06 12:00:00+00:00,2018Q2,2018
81,1372,2018-04-06 14:30:00+00:00,1373,2018-04-06 15:00:00+00:00,SELL,1323.45,1325.6366130115157,1325.6366130115157,1319.0767739769685,0.1,-22.566130115156465,-218.66130115156466,-1.0,SL,2018Q2,2018,1,2018-04-06 14:30:00+00:00,2018Q2,2018
82,1378,2018-04-06 17:30:00+00:00,1391,2018-04-09 01:00:00+00:00,SELL,1330.85,1334.6638726295353,1334.6638726295353,1323.2222547409292,0.1,-38.83872629535354,-381.38726295353536,-1.0,SL,2018Q2,2018,13,2018-04-06 17:30:00+00:00,2018Q2,2018
83,1411,2018-04-09 11:00:00+00:00,1412,2018-04-09 11:30:00+00:00,BUY,1329.86,1327.9468192460465,1327.9468192460465,1333.6863615079064,0.1,-19.831807539533838,-191.31807539533838,-1.0,SL,2018Q2,2018,1,2018-04-09 11:00:00+00:00,2018Q2,2018
84,1413,2018-04-09 12:00:00+00:00,1415,2018-04-09 13:00:00+00:00,BUY,1329.04,1327.1409436356219,1327.1409436356219,1332.8381127287562,0.1,-19.690563643781115,-189.90563643781115,-1.0,SL,2018Q2,2018,2,2018-04-09 12:00:00+00:00,2018Q2,2018
85,1427,2018-04-09 19:00:00+00:00,1441,2018-04-10 03:00:00+00:00,BUY,1333.57,1337.9109648541385,1331.3995175729306,1337.9109648541385,0.1,42.70964854138519,434.09648541385195,1.9062701865174123,TP,2018Q2,2018,14,2018-04-09 19:00:00+00:00,2018Q2,2018
86,1443,2018-04-10 04:00:00+00:00,1443,2018-04-10 04:00:00+00:00,BUY,1338.0,1336.190705183139,1336.190705183139,1341.618589633722,0.1,-18.792948168609836,-180.92948168609837,-1.0,SL,2018Q2,2018,0,2018-04-10 04:00:00+00:00,2018Q2,2018
87,1462,2018-04-10 13:30:00+00:00,1463,2018-04-10 14:00:00+00:00,SELL,1335.24,1337.3322877345265,1337.3322877345265,1331.055424530947,0.1,-21.622877345265078,-209.22877345265078,-1.0,SL,2018Q2,2018,1,2018-04-10 13:30:00+00:00,2018Q2,2018
88,1465,2018-04-10 15:00:00+00:00,1465,2018-04-10 15:00:00+00:00,SELL,1336.33,1338.4672516956102,1338.4672516956102,1332.0554966087793,0.1,-22.072516956103026,-213.72516956103027,-1.0,SL,2018Q2,2018,0,2018-04-10 15:00:00+00:00,2018Q2,2018
89,1471,2018-04-10 18:00:00+00:00,1471,2018-04-10 18:00:00+00:00,BUY,1339.89,1337.3970232472311,1337.3970232472311,1344.875953505538,0.1,-25.62976752768982,-249.2976752768982,-1.0,SL,2018Q2,2018,0,2018-04-10 18:00:00+00:00,2018Q2,2018
90,1485,2018-04-11 02:00:00+00:00,1500,2018-04-11 09:30:00+00:00,BUY,1340.54,1345.1224215936493,1338.2487892031752,1345.1224215936493,0.1,45.124215936493144,458.24215936493147,1.9110625784522821,TP,2018Q2,2018,15,2018-04-11 02:00:00+00:00,2018Q2,2018
91,1509,2018-04-11 14:00:00+00:00,1509,2018-04-11 14:00:00+00:00,BUY,1346.84,1350.6182345943807,1344.9508827028096,1350.6182345943807,0.1,37.08234594380819,377.82345943808195,1.8928088684118363,TP,2018Q2,2018,0,2018-04-11 14:00:00+00:00,2018Q2,2018
92,1513,2018-04-11 16:00:00+00:00,1516,2018-04-11 17:30:00+00:00,SELL,1352.37,1354.977611193905,1354.977611193905,1347.15477761219,0.1,-26.77611193905086,-260.7611193905086,-1.0,SL,2018Q2,2018,3,2018-04-11 16:00:00+00:00,2018Q2,2018
93,1523,2018-04-11 21:00:00+00:00,1550,2018-04-12 11:30:00+00:00,SELL,1355.22,1346.8424794278324,1359.4087602860839,1346.8424794278324,0.1,83.07520572167668,837.7520572167668,1.95068987548179,TP,2018Q2,2018,27,2018-04-11 21:00:00+00:00,2018Q2,2018
94,1552,2018-04-12 12:30:00+00:00,1554,2018-04-12 13:30:00+00:00,BUY,1347.15,1344.570037234344,1344.570037234344,1352.309925531312,0.1,-26.499627656560914,-257.99627656560915,-1.0,SL,2018Q2,2018,2,2018-04-12 12:30:00+00:00,2018Q2,2018
95,1559,2018-04-12 16:00:00+00:00,1563,2018-04-12 18:00:00+00:00,SELL,1343.17,1337.1104631436476,1346.1997684281764,1337.1104631436476,0.1,59.895368563524514,605.9536856352452,1.9322530037755836,TP,2018Q2,2018,4,2018-04-12 16:00:00+00:00,2018Q2,2018
96,1566,2018-04-12 19:30:00+00:00,1588,2018-04-13 07:30:00+00:00,SELL,1337.63,1341.0160418291048,1341.0160418291048,1330.857916341791,0.1,-34.5604182910467,-338.604182910467,-1.0,SL,2018Q2,2018,22,2018-04-12 19:30:00+00:00,2018Q2,2018
97,1596,2018-04-13 11:30:00+00:00,1596,2018-04-13 11:30:00+00:00,SELL,1339.85,1341.9100300519874,1341.9100300519874,1335.729939896025,0.1,-21.300300519874963,-206.00300519874963,-1.0,SL,2018Q2,2018,0,2018-04-13 11:30:00+00:00,2018Q2,2018
98,1609,2018-04-13 18:00:00+00:00,1621,2018-04-16 01:00:00+00:00,BUY,1345.51,1342.71375214762,1342.71375214762,1351.10249570476,0.1,-28.6624785238002,-279.624785238002,-1.0,SL,2018Q2,2018,12,2018-04-13 18:00:00+00:00,2018Q2,2018
99,1630,2018-04-16 05:30:00+00:00,1636,2018-04-16 08:30:00+00:00,BUY,1347.83,1344.9500987028573,1344.9500987028573,1353.5898025942852,0.1,-29.499012971426236,-287.99012971426237,-1.0,SL,2018Q2,2018,6,2018-04-16 05:30:00+00:00,2018Q2,2018
100,1645,2018-04-16 13:00:00+00:00,1650,2018-04-16 15:30:00+00:00,SELL,1343.97,1346.2620855564728,1346.2620855564728,1339.3858288870547,0.1,-23.620855564727844,-229.20855564727844,-1.0,SL,2018Q2,2018,5,2018-04-16 13:00:00+00:00,2018Q2,2018
101,1676,2018-04-17 05:30:00+00:00,1676,2018-04-17 05:30:00+00:00,BUY,1347.72,1345.8807173799933,1345.8807173799933,1351.3985652400138,0.1,-19.0928262000677,-183.92826200067702,-1.0,SL,2018Q2,2018,0,2018-04-17 05:30:00+00:00,2018Q2,2018
102,1682,2018-04-17 08:30:00+00:00,1682,2018-04-17 08:30:00+00:00,SELL,1344.52,1346.2575604092726,1346.2575604092726,1341.0448791814547,0.1,-18.07560409272646,-173.75604092726462,-1.0,SL,2018Q2,2018,0,2018-04-17 08:30:00+00:00,2018Q2,2018
103,1694,2018-04-17 14:30:00+00:00,1696,2018-04-17 15:30:00+00:00,BUY,1342.97,1340.6572753577182,1340.6572753577182,1347.5954492845635,0.1,-23.827246422818643,-231.27246422818644,-1.0,SL,2018Q2,2018,2,2018-04-17 14:30:00+00:00,2018Q2,2018
104,1724,2018-04-18 06:30:00+00:00,1727,2018-04-18 08:00:00+00:00,BUY,1344.11,1342.479420285111,1342.479420285111,1347.3711594297777,0.1,-17.005797148888814,-163.05797148888814,-1.0,SL,2018Q2,2018,3,2018-04-18 06:30:00+00:00,2018Q2,2018
