window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-4395.803740668732,0.7154129228122784,False,False
2018Q3->2020Q2,8,-4296.284826351196,0.7493523837424522,False,False
2018Q4->2020Q3,8,-5278.803086437467,0.7341396804110524,False,False
2019Q1->2020Q4,8,-5057.202385183404,0.7633569204017228,False,False
2019Q2->2021Q1,8,-4688.406676130302,0.7958456239996856,False,False
2019Q3->2021Q2,8,-4479.903295313775,0.8142260875261073,False,False
2019Q4->2021Q3,8,-4113.681797133301,0.8242095837709377,False,False
2020Q1->2021Q4,8,-3656.060520705413,0.8474826632643653,False,False
2020Q2->2022Q1,8,-3100.4087747445233,0.8653794823334339,False,False
2020Q3->2022Q2,8,-3988.55459148872,0.8265319730274047,False,False
2020Q4->2022Q3,8,-4368.33537607286,0.7987628343415575,False,False
2021Q1->2022Q4,8,-3994.467802447044,0.8107615804403453,False,False
2021Q2->2023Q1,8,-3611.272347500277,0.8212909693794429,False,False
2021Q3->2023Q2,8,-4136.206044163153,0.7957142781862441,False,False
2021Q4->2023Q3,8,-4273.921214139881,0.7839968347335696,False,False
2022Q1->2023Q4,8,-4716.937266970464,0.7682437730148806,False,False
2022Q2->2024Q1,8,-4203.625816650648,0.7800226284428364,False,False
2022Q3->2024Q2,8,-3091.549963564025,0.8470648923181028,False,False
2022Q4->2024Q3,8,-2307.3994109979776,0.8891559312995272,False,False
2023Q1->2024Q4,8,-853.269317783442,0.9609477584861199,False,False
2023Q2->2025Q1,8,-2057.243653874674,0.912639168773817,False,False
2023Q3->2025Q2,8,925.325953522695,1.0338497274030625,True,False
2023Q4->2025Q3,8,1050.0110786672894,1.0346503374600555,True,False
2024Q1->2025Q4,8,2292.475447771645,1.0593251819302558,True,False
2024Q2->2026Q1,8,7667.514196177546,1.1453371983190799,True,False
2024Q3->2026Q2,8,10486.432665763283,1.1800139896533324,True,False
