year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,92,-418.527596738831,0.6922616778842066,-4.5492130080307716,False
2019,105,558.0909592205298,1.3141678464681241,5.3151519925764745,True
2020,104,1255.5032020226968,1.3624929798469319,12.072146173295161,True
2021,94,552.1977956017386,1.2497958402834366,5.8744446340610486,True
2022,102,331.34000835064944,1.1205598022444254,3.2484314544181316,True
2023,83,16.168936353512564,1.0070325347526627,0.1948064620905128,True
2024,81,-106.69599322887218,0.9648795922416232,-1.317234484307064,True
2025,122,-762.619007587211,0.9105975419111503,-6.250975472026319,True
2026,62,-3533.3866596858006,0.7009803992940703,-56.99010741428711,False
