year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,413,-396.9273493496636,0.9435720551630233,-0.9610831703381685,False
2019,582,-1574.076923483183,0.8784630834114344,-2.7045995248851944,True
2020,528,-3625.5912095486688,0.8575793391808194,-6.8666500180845995,True
2021,510,-1546.1034567986317,0.9149936877396375,-3.031575405487513,True
2022,574,-4066.9641735686646,0.8205566643362334,-7.085303438272935,True
2023,504,-1620.4354855100178,0.9091721157448999,-3.215149772837337,True
2024,578,-1815.0934437258709,0.9343118126697026,-3.1403000756502957,True
2025,613,-8653.134438832936,0.8425786728041381,-14.116043130233175,True
2026,271,-7532.313643468942,0.8693703495618822,-27.794515289553292,False
