window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-2611.979736415804,0.7595618802630905,False,False
2018Q3->2019Q2,4,-3186.363497033118,0.7098313256901158,False,False
2018Q4->2019Q3,4,-1793.7895714773047,0.8543712877788568,False,False
2019Q1->2019Q4,4,-762.2097599174673,0.9382138332616219,False,False
2019Q2->2020Q1,4,223.85661374221127,1.0143123720386673,True,False
2019Q3->2020Q2,4,262.6587728078264,1.0145575102762179,True,False
2019Q4->2020Q3,4,-977.7678886862983,0.9533700262386928,False,False
2020Q1->2020Q4,4,-3647.4095588172413,0.8498251790730451,False,False
2020Q2->2021Q1,4,-5423.494748763922,0.7747569837075754,False,False
2020Q3->2021Q2,4,-6243.690740819174,0.7332504064954982,False,False
2020Q4->2021Q3,4,-7340.018022249083,0.6482192997504657,False,False
2021Q1->2021Q4,4,-5162.55215215553,0.725780742109359,False,False
2021Q2->2022Q1,4,-3273.1817535314353,0.8234731709449061,False,False
2021Q3->2022Q2,4,-3532.335494331928,0.825276068361751,False,False
2021Q4->2022Q3,4,-1655.5245368875214,0.9189510792675549,False,False
2022Q1->2022Q4,4,-2043.6840149456002,0.9059552142199824,False,False
2022Q2->2023Q1,4,-2419.2733092758244,0.8887024714226497,False,False
2022Q3->2023Q2,4,-1237.6791381488856,0.9398411600786837,False,False
2022Q4->2023Q3,4,-1397.8956571681035,0.9268525969509938,False,False
2023Q1->2023Q4,4,-2989.4282815051765,0.8480773058441768,False,False
2023Q2->2024Q1,4,-2154.2881921224644,0.8802448416104416,False,False
2023Q3->2024Q2,4,-1023.7934582540154,0.9502967548285167,False,False
2023Q4->2024Q3,4,-1194.5106802585506,0.9519310606399896,False,False
2024Q1->2024Q4,4,381.5075688158852,1.0138807291469822,True,False
2024Q2->2025Q1,4,111.93993966242545,1.0035679258970658,True,False
2024Q3->2025Q2,4,-1300.7311306566971,0.9669653755045655,False,False
2024Q4->2025Q3,4,-2079.956728112352,0.9502364446655608,False,False
2025Q1->2025Q4,4,-6842.214391426869,0.8776138995811291,False,False
2025Q2->2026Q1,4,-7564.658493275144,0.9120944783613858,False,False
2025Q3->2026Q2,4,-8084.046367608535,0.9119363967399137,False,False
