quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,39,-471.14136554849875,302.0292276967326,773.1705932452314,0.3906372414256269,-12.08054783457689
2018Q3,2018,41,160.0758925412231,752.4524714335564,592.3765788923333,1.2702265724964077,3.9042900619810514
2018Q4,2018,37,162.21095208274988,722.6178372392133,560.4068851564635,1.2894521041394076,4.384079786020267
2019Q1,2019,44,-196.10605364660682,516.171082668208,712.2771363148148,0.72467731498273,-4.45695576469561
2019Q2,2019,45,296.3052810586906,919.0776362968015,622.7723552381112,1.4757842549793347,6.584561801304235
2019Q3,2019,34,46.06743367131557,1050.5256382247103,1004.458204553395,1.0458629671821913,1.3549245197445756
2019Q4,2019,49,-388.1152454598981,781.8253521671103,1169.9405976270089,0.6682607251623605,-7.920719295099961
2020Q1,2020,33,621.8902001220583,1626.0324564820826,1004.1422563600245,1.6193247980384624,18.845157579456313
2020Q2,2020,35,-67.16751377412908,1354.5554266721044,1421.7229404462337,0.9527562566071787,-1.9190718221179737
2020Q3,2020,45,-177.864113862669,2089.9301775239014,2267.79429138657,0.921569555696377,-3.952535863614867
2020Q4,2020,36,-772.1424016837868,826.0338132090897,1598.1762148928767,0.5168602845615854,-21.448400046771855
2021Q1,2021,43,492.33842176790625,2015.5879792960195,1523.2495575281134,1.3232158639631308,11.449730738788517
2021Q2,2021,55,-204.56914564700685,1404.0509691356128,1608.62011478262,0.8728294245688631,-3.719439011763761
2021Q3,2021,45,-133.71310991921433,1148.9149255293273,1282.6280354485423,0.8957506726629013,-2.9714024426492074
2021Q4,2021,42,-442.8209400847612,872.919636118691,1315.7405762034523,0.6634435783971079,-10.54335571630384
2022Q1,2022,41,-596.4699448474846,903.6138206856758,1500.0837655331609,0.6023755749163199,-14.548047435304502
2022Q2,2022,47,-547.7555508932851,1232.0463430338273,1779.8018939271126,0.6922379098694693,-11.654373423261385
2022Q3,2022,46,218.22014256157468,1546.7354436213727,1328.5153010597983,1.164258659563419,4.743916142642928
2022Q4,2022,47,-419.6644711016987,1270.5223554560014,1690.1868265577004,0.7517052762998965,-8.929031300036144
2023Q1,2023,38,-586.3818876920816,978.6256906126448,1565.0075783047266,0.6253169020898467,-15.431102307686357
2023Q2,2023,52,675.3754997362997,2153.5681660071614,1478.1926662708618,1.4568927414855304,12.987990379544225
2023Q3,2023,46,-485.44896935263034,731.1811998882175,1216.6301692408483,0.6009888776179694,-10.553238464187617
2023Q4,2023,26,-30.275209489498806,793.2014276777693,823.4766371672681,0.9632348895851562,-1.1644311342114926
2024Q1,2024,40,20.402009695191623,1217.058050781261,1196.6560410860698,1.0170491845565537,0.5100502423797906
2024Q2,2024,36,28.43943933331495,1732.5438796864726,1704.104440353158,1.0166887889379719,0.7899844259254153
2024Q3,2024,37,-775.7151788155113,1275.5007704075142,2051.2159492230253,0.6218266637847945,-20.96527510312193
2024Q4,2024,43,-898.8061518702377,1424.7952133208564,2323.601365191094,0.6131840145496217,-20.902468648145064
2025Q1,2025,41,272.4445234277654,2241.27330335227,1968.828779924505,1.1383789825736965,6.64498837628696
2025Q2,2025,44,-1856.9250304438904,2880.5364693747974,4737.461499818687,0.6080337475006481,-42.20284160099751
2025Q3,2025,49,-368.04845678393264,2826.3816557988757,3194.4301125828074,0.8847843140051195,-7.511192995590462
2025Q4,2025,34,-487.8099974867324,4045.6674611553426,4533.477458642074,0.8923982744070272,-14.347352867256836
2026Q1,2026,41,-7654.047313267812,3511.2056051372056,11165.25291840502,0.31447613688618425,-186.68408081141004
2026Q2,2026,43,-816.684487796108,5558.101422380013,6374.785910176119,0.8718883270271985,-18.992662506886234
