window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-1044.868519319723,0.5111068192001464,False,False
2018Q3->2019Q2,4,-849.5127608454055,0.5897630577159844,False,False
2018Q4->2019Q3,4,-530.959162947816,0.8069770796323747,False,False
2019Q1->2019Q4,4,-561.5196768650218,0.8040538344409568,False,False
2019Q2->2020Q1,4,-1601.8961766375228,0.6870408907533845,False,False
2019Q3->2020Q2,4,-1878.0600719115969,0.680067902548459,False,False
2019Q4->2020Q3,4,-1698.0610686277746,0.7356579816394921,False,False
2020Q1->2020Q4,4,-620.6144154582603,0.904764109081072,False,False
2020Q2->2021Q1,4,245.24079138513298,1.0459584659961598,True,False
2020Q3->2021Q2,4,416.75741269226916,1.0833797870055415,True,False
2020Q4->2021Q3,4,346.31672595352643,1.0880509302588297,True,False
2021Q1->2021Q4,4,-851.1537974126396,0.8013601262766046,False,False
2021Q2->2022Q1,4,4.317347810826448,1.0011290860005948,True,False
2021Q3->2022Q2,4,-280.0992229613336,0.9317477776331036,False,False
2021Q4->2022Q3,4,79.51470773039188,1.018916771276603,True,False
2022Q1->2022Q4,4,740.8768203992195,1.1885988293078196,True,False
2022Q2->2023Q1,4,546.3727293538282,1.1456985919057332,True,False
2022Q3->2023Q2,4,996.2773980045249,1.297313767131928,True,True
2022Q4->2023Q3,4,528.824905050569,1.1646334337664601,True,False
2023Q1->2023Q4,4,266.0833233944768,1.08349672190539,True,False
2023Q2->2024Q1,4,-75.66326345101137,0.9775613913002783,False,False
2023Q3->2024Q2,4,-198.58190126700856,0.9552900456276853,False,False
2023Q4->2024Q3,4,-428.41707237357247,0.9170096062813976,False,False
2024Q1->2024Q4,4,-189.99297917422672,0.9663257828467913,False,False
2024Q2->2025Q1,4,145.36306188981024,1.0234137233406453,True,False
2024Q3->2025Q2,4,-544.6287658217084,0.9251211595278276,False,False
2024Q4->2025Q3,4,-1117.6079714126638,0.8584527309410264,False,False
2025Q1->2025Q4,4,340.4845225618585,1.0304976184124008,True,False
2025Q2->2026Q1,4,1392.174132335604,1.0865296875289265,True,False
2025Q3->2026Q2,4,4822.507273206009,1.2934572099977064,True,True
