quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,177,-763.1757648568044,1918.7707221260582,2681.9464869828616,0.7154396000960624,-4.311727485066692
2018Q3,2018,184,-682.7284102729813,1936.739043467786,2619.4674537407673,0.7393636598546008,-3.7104804906140285
2018Q4,2018,179,-1220.4322398788217,1527.2198281784954,2747.6520680573167,0.555827226428378,-6.818057206026937
2019Q1,2019,177,-591.3371371028977,1787.5218002642728,2378.8589373671703,0.7514198392287326,-3.34088778024236
2019Q2,2019,157,-105.80345324311567,2184.9503777305385,2290.753830973653,0.953812822743095,-0.673907345497552
2019Q3,2019,155,-769.2390535734226,3309.502142142837,4078.7411957162567,0.8114028283085669,-4.962832603699501
2019Q4,2019,163,-1483.6480323878088,1718.2707151044447,3201.918747492252,0.5366378258193457,-9.102135168023366
2020Q1,2020,161,-2711.9317090916684,4244.849356159652,6956.78106525132,0.6101743487893281,-16.844296329761914
2020Q2,2020,148,-594.2505073118023,4915.926579165465,5510.177086477267,0.8921540092113964,-4.015206130485151
2020Q3,2020,184,-4349.090036529309,4261.596862194865,8610.686898724172,0.4949195008851497,-23.63635889418103
2020Q4,2020,164,-1173.6891445273045,4412.944918067375,5586.63406259468,0.7899112182081617,-7.156641125166491
2021Q1,2021,148,-288.1823750579004,4854.635650248401,5142.818025306304,0.9439641119635497,-1.9471782098506785
2021Q2,2021,152,-929.3865175423196,3341.3021196642217,4270.688637206541,0.7823801741373889,-6.11438498383105
2021Q3,2021,169,1018.1352261188082,4632.214997772247,3614.0797716534385,1.2817135454796598,6.0244687936024155
2021Q4,2021,137,-445.5929451527991,2994.697224225921,3440.2901693787194,0.8704780924821619,-3.252503249290504
2022Q1,2022,150,-476.1504254594203,4793.173891554856,5269.324317014278,0.9096372899420965,-3.174336169729469
2022Q2,2022,157,-1981.7405121536126,3419.8658946543173,5401.60640680793,0.6331201566896987,-12.622551032825559
2022Q3,2022,188,-488.92551946104675,4651.108160065481,5140.0336795265275,0.9048789268816456,-2.6006676567076954
2022Q4,2022,169,-509.31884107638206,4166.7650254615755,4676.083866537957,0.891080045693563,-3.013720953114687
2023Q1,2023,162,-623.8143676883221,4399.350078313222,5023.164446001545,0.8758124735126119,-3.8507059733847044
2023Q2,2023,158,-662.9341003443328,3836.5223440689724,4499.456444413304,0.852663514241269,-4.195785445217297
2023Q3,2023,175,-978.111573333531,2751.3977330948073,3729.509306428336,0.7377371946364056,-5.58920899047732
2023Q4,2023,153,-1428.4504453907218,2969.5451677262613,4397.995613116981,0.6752042132260478,-9.33627742085439
2024Q1,2024,152,-596.4912290604925,3549.536375365078,4146.027604425569,0.8561294602998345,-3.9242844017137664
2024Q2,2024,175,-371.43016529275843,6840.029267034606,7211.459432327366,0.9484944526446726,-2.122458087387191
2024Q3,2024,175,-2907.3484634252272,4554.143834889669,7461.492298314895,0.6103529498942427,-16.6134197910013
2024Q4,2024,163,387.64936224478686,6842.6464641964485,6454.9971019516615,1.0600541496955254,2.378216946287036
2025Q1,2025,178,-1539.6433107434716,6492.489292562322,8032.132603305794,0.8083145054017411,-8.64968152103074
2025Q2,2025,177,438.86881438058407,14256.131767472783,13817.262953092204,1.0317623552414454,2.4794848270089496
2025Q3,2025,157,-28.407857314739204,7857.214782079992,7885.622639394732,0.9963975124585824,-0.1809417663359185
2025Q4,2025,171,-613.683539211512,17477.865039115084,18091.548578326598,0.9660789933733646,-3.5887926269679062
2026Q1,2026,134,-4465.954987021585,22879.529447861692,27345.484434883274,0.8366840054468158,-33.32802229120586
2026Q2,2026,155,1517.978677859005,20104.986583994567,18587.007906135565,1.0816688025057501,9.793410824896807
