quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,106,122.46507693580793,1937.504404449574,1815.0393275137662,1.0674724095943198,1.155330914488754
2018Q3,2018,103,-259.5304095922457,1521.4487540725008,1780.9791636647467,0.8542765603960204,-2.5197127144878224
2018Q4,2018,83,-342.3761089086797,1250.6102553197136,1592.9863642283935,0.7850727937181564,-4.125013360345539
2019Q1,2019,115,-747.7258312855525,1313.545024480993,2061.2708557665455,0.6372500832708431,-6.5019637503091525
2019Q2,2019,103,-490.31590771698563,1620.5947597813322,2110.9106674983173,0.7677230423502155,-4.760348618611511
2019Q3,2019,98,349.975945125831,3252.6964447338114,2902.720499607978,1.1205682549088343,3.5711831135288876
2019Q4,2019,97,567.1230517616639,2359.88952515665,1792.7664733949848,1.316339612647763,5.846629399604782
2020Q1,2020,80,-305.5342013829322,3665.8894861987937,3971.4236875817255,0.9230668331011096,-3.819177517286653
2020Q2,2020,77,-1096.7101491935082,2730.916728421179,3827.626877614686,0.7134751677057513,-14.242988950565042
2020Q3,2020,92,-1813.6409944693535,3747.9486307464285,5561.589625215782,0.6738988101088119,-19.71348907031906
2020Q4,2020,77,-1802.2060251668552,2043.101482638781,3845.3075078056354,0.5313233021004081,-23.405273054115003
2021Q1,2021,81,-1792.864430393867,2329.2399831750868,4122.104413568952,0.5650608886829268,-22.134128770294655
2021Q2,2021,83,-746.0959329021064,2300.9267316454743,3047.022664547579,0.7551393556789034,-8.989107625326582
2021Q3,2021,97,-1188.6506499825784,2400.498777942946,3589.1494279255244,0.6688210747832807,-12.25413041219153
2021Q4,2021,84,224.9266626091835,2861.0898126121933,2636.1631500030094,1.0853234985129532,2.6776983643950416
2022Q1,2022,97,-747.6507018335044,3844.339753449818,4591.990455283323,0.8371837421889032,-7.707739194159839
2022Q2,2022,93,-2419.971377299818,2111.128579581168,4531.099956880987,0.46591966623362197,-26.021197605374386
2022Q3,2022,96,793.9865842900625,3860.665134023209,3066.6785497331443,1.258907665545564,8.270693586354819
2022Q4,2022,103,-479.91760940142916,3358.8308393101515,3838.748448711579,0.8749807089957914,-4.659394266033293
2023Q1,2023,99,-1153.1530369744103,3038.3358250270785,4191.488862001488,0.7248822375675443,-11.648010474488993
2023Q2,2023,100,-765.7804612794415,3277.1805020524,4042.9609633318387,0.810589202264186,-7.657804612794415
2023Q3,2023,91,22.581669913933027,2336.63222986737,2314.0505599534354,1.0097585032517133,0.24815021883442887
2023Q4,2023,104,-1436.3650413157893,2769.681366136318,4206.046407452106,0.6584999540730475,-13.811202320344128
2024Q1,2024,93,-11.508506686504987,3123.708566079031,3135.2170727655343,0.9963292791473759,-0.12374738372586007
2024Q2,2024,107,1753.1671852649722,6832.081139505337,5078.913954240364,1.3451854473339249,16.384740049205348
2024Q3,2024,117,559.5621896461632,6031.66423383684,5472.102044190677,1.1022572651473503,4.782582817488574
2024Q4,2024,108,-1205.0424340448812,4949.811832869923,6154.854266914805,0.8042126780283745,-11.157800315230382
2025Q1,2025,94,1033.7612620001248,5677.729845848075,4643.968583847948,1.2226029834903753,10.997460234043881
2025Q2,2025,107,-142.67542679300527,10405.56309760672,10548.238524399727,0.9864740045019862,-1.3334152036729465
2025Q3,2025,97,-1302.791716547258,5390.062656728184,6692.8543732754415,0.8053458742880611,-13.430842438631524
2025Q4,2025,107,-4026.571070192087,11748.437937956023,15775.009008148121,0.7447499986775101,-37.63150532889801
2026Q1,2026,102,-7065.491270215812,21596.389251086202,28661.880521302013,0.753488217042681,-69.26952225701775
2026Q2,2026,88,883.9243695745411,14532.424716816187,13648.500347241647,1.064763479289736,10.044595108801603
