year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,212,-1201.3553445589976,0.683901155347643,-5.666770493202819,False
2019,301,-1837.3229384190802,0.7208106852408875,-6.104062918335814,True
2020,292,-1990.9276818287221,0.8445571050379556,-6.818245485714802,True
2021,308,-1859.1136235001597,0.8122675941056423,-6.036083193182336,True
2022,315,-2747.683829613141,0.7556314028256329,-8.722805808295686,True
2023,306,-869.4852664321154,0.9103273586448859,-2.8414551190592006,True
2024,296,-2418.1647248308304,0.8151358163392075,-8.169475421725778,True
2025,307,-3028.1909075044155,0.8815335353784954,-9.863814030959007,True
2026,157,-513.8591820569379,0.9822976152664792,-3.2729884207448277,False
