year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,304,-1386.4572481674059,0.6975490177175184,-4.560714632129624,False
2019,440,-3432.1342764691008,0.6118011871196163,-7.800305173793411,True
2020,413,-3546.902595003435,0.7930550461522827,-8.588141876521634,True
2021,406,-1068.6655269926648,0.9072991417326804,-2.6321811009671547,True
2022,411,-2798.8433496378275,0.7856475604185257,-6.80983783366868,True
2023,394,-3072.785623735986,0.7283664622349574,-7.798948283593873,True
2024,405,-857.9999322505123,0.9450897303492413,-2.1185183512358328,True
2025,437,1972.4929310226123,1.0633869931741016,4.513713800967076,True
2026,220,8789.355832287427,1.2879415055342804,39.9516174194883,False
