quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,85,70.56972310499583,1491.8636620156774,1421.2939389106818,1.049651744212096,0.8302320365293627
2018Q3,2018,82,17.011240343770226,1371.3615649127223,1354.3503245689526,1.0125604432141173,0.20745415053378324
2018Q4,2018,64,-407.6079026220486,827.5130483091111,1235.12095093116,0.6699854355844644,-6.368873478469509
2019Q1,2019,100,-655.5435076621985,1100.9258153786138,1756.4693230408122,0.6267834006190801,-6.555435076621985
2019Q2,2019,92,-166.0464706755528,1485.2606347746973,1651.3071054502502,0.8994454331798698,-1.804852942125574
2019Q3,2019,79,-142.2143033755494,2413.583229109234,2555.797532484782,0.9443561934903014,-1.8001810553867013
2019Q4,2019,74,106.72275553612567,1592.3942313861705,1485.6714758500455,1.07183469378724,1.4421993991368334
2020Q1,2020,79,-159.25044297245006,3877.9400573250905,4037.1905002975395,0.9605541420547996,-2.01582839205633
2020Q2,2020,55,-153.60931854483704,2240.0563905100676,2393.6657090549033,0.9358267455794879,-2.792896700815219
2020Q3,2020,73,-343.63754697297367,3713.3208195780576,4056.95836655103,0.9152967529057708,-4.707363657164023
2020Q4,2020,68,-968.5100946439595,2165.503768853998,3134.0138634979567,0.6909681523989881,-14.242795509469993
2021Q1,2021,64,24.19034571091538,2767.023369528837,2742.83302381792,1.0088194744269356,0.3779741517330528
2021Q2,2021,70,-428.65820065340046,1951.956919679389,2380.6151203327895,0.8199380500475534,-6.123688580762864
2021Q3,2021,76,-154.99220372420766,2248.177059399548,2403.169263123755,0.9355050823499877,-2.0393711016343112
2021Q4,2021,71,-418.1926860858627,1914.076647636257,2332.2693337221185,0.8206927990523037,-5.890037832195249
2022Q1,2022,72,-741.9406627599781,2501.337617466968,3243.2782802269444,0.7712374336536857,-10.304731427221917
2022Q2,2022,79,-1168.4731661403366,2296.3575549045845,3464.8307210449193,0.6627618316118058,-14.790799571396667
2022Q3,2022,91,874.1258055091987,3689.8827290115614,2815.75692350236,1.310440790614101,9.605778082518666
2022Q4,2022,84,-590.1959085664079,2530.8413919285704,3121.0373004949774,0.8108975152354617,-7.026141768647713
2023Q1,2023,83,-1041.1619027135184,2512.814477634952,3553.97638034847,0.7070431000975219,-12.544119309801427
2023Q2,2023,86,242.81898637694667,3307.898923806688,3065.07993742974,1.0792210941749751,2.8234765857784496
2023Q3,2023,86,1089.922052985323,2868.983067482245,1779.0610144969205,1.6126389393640503,12.673512244015384
2023Q4,2023,82,-2029.5211332776717,1810.9236893560114,3840.4448226336826,0.47154008793026336,-24.750257722898436
2024Q1,2024,75,-462.87508519520304,2252.6062742203367,2715.4813594155394,0.8295421606963899,-6.171667802602707
2024Q2,2024,84,834.1993973527003,4866.138090380362,4031.9386930276582,1.2068978377065271,9.930945206579766
2024Q3,2024,97,-422.35091180064506,4365.727773120182,4788.078684920827,0.911791150565098,-4.354133111346856
2024Q4,2024,92,-542.6763712782523,4311.005032773856,4853.6814040521085,0.8881928321819398,-5.89865620954622
2025Q1,2025,87,-803.2296207999013,3827.1094716759844,4630.339092475883,0.8265289852950263,-9.23252437701036
2025Q2,2025,93,-546.2843674644023,8138.686864348981,8684.971231813382,0.9371000371925998,-5.874025456606477
2025Q3,2025,99,-1790.1963195914834,5043.406821165501,6833.6031407569835,0.7380303944028602,-18.082791106984683
2025Q4,2025,89,565.1172897342801,11963.648269772675,11398.530980038402,1.0495780807828596,6.349632468924495
2026Q1,2026,82,271.0029622621062,21624.994751348415,21353.991789086307,1.0126909743592116,3.3049141739281245
2026Q2,2026,84,-2133.1988045051494,11810.977581204887,13944.17638571004,0.8470186588652701,-25.39522386315654
