quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,26,15.559823765926726,350.96649373549434,335.4066699695676,1.0463909193199363,0.598454760227951
2018Q3,2018,33,-297.4835612836801,247.73717713560092,545.220738419281,0.45437959284866414,-9.01465337223273
2018Q4,2018,33,-136.6038592210776,342.78003634899613,479.3838955700737,0.7150428696428548,-4.1395108854872005
2019Q1,2019,24,-20.887932235095196,288.4121140903966,309.3000463254918,0.9324670898590367,-0.8703305097956332
2019Q2,2019,23,104.98234607424716,391.8586506036456,286.87630452939834,1.365949869043607,4.564449829315094
2019Q3,2019,30,261.13082123964335,982.4261123836137,721.2952911439706,1.362030397876979,8.704360707988112
2019Q4,2019,28,212.8657241417344,671.8042574507266,458.9385333089923,1.463821859992778,7.602347290776229
2020Q1,2020,31,773.2170860318781,1691.6340705051825,918.4169844733046,1.8419019890788537,24.942486646189618
2020Q2,2020,20,30.969560864990413,822.6214895615619,791.6519286965719,1.0391201735792905,1.5484780432495207
2020Q3,2020,25,751.9872190875867,1516.9063723216768,764.9191532340903,1.9830937242297733,30.07948876350347
2020Q4,2020,28,-300.6706639617593,687.8654530621947,988.5361170239541,0.6958425101685246,-10.738237998634261
2021Q1,2021,17,325.70615611230147,793.7705934730088,468.06443736070725,1.6958575147235566,19.159185653664792
2021Q2,2021,24,284.4632603959536,782.0773938216869,497.6141334257332,1.571654302577016,11.852635849831401
2021Q3,2021,27,-264.81561539562466,427.4306440429656,692.2462594385904,0.6174546098517174,-9.807985755393506
2021Q4,2021,26,206.84399448910813,759.5156056426713,552.6716111535632,1.3742620216322912,7.955538249581082
2022Q1,2022,27,623.9638782802363,1221.608866049221,597.6449877689848,2.044037666256518,23.10977326963838
2022Q2,2022,22,-17.504822975252353,642.8512251106122,660.3560480858647,0.9734918412180933,-0.7956737716023796
2022Q3,2022,27,-147.26291877059242,602.3828700742321,749.6457888448247,0.8035566650784245,-5.454182176688608
2022Q4,2022,26,-127.8561281837422,612.8426994998352,740.6988276835775,0.8273844599111992,-4.9175433916823925
2023Q1,2023,24,-135.56346421353004,679.0003426963335,814.5638069098636,0.8335753895967895,-5.648477675563751
2023Q2,2023,18,601.7189613136018,921.1305219363117,319.41156062270977,2.8838358891598004,33.428831184088985
2023Q3,2023,14,18.759907059898225,284.4362628273907,265.67635576749245,1.0706118804050295,1.3399933614213018
2023Q4,2023,27,-468.746467806458,430.76376431669206,899.5102321231502,0.478887008655747,-17.360980289128072
2024Q1,2024,19,-168.28520387731794,403.93493951918026,572.2201433964982,0.7059082840418096,-8.857115993543049
2024Q2,2024,18,298.45199759991146,1021.2129336865207,722.7609360866096,1.4129332158097532,16.580666533328415
2024Q3,2024,22,378.04502195899624,1072.8548892371446,694.8098672781485,1.5440985221467154,17.18386463449983
2024Q4,2024,22,-614.9078089104619,433.306781249282,1048.214590159744,0.4133760255934309,-27.95035495047554
2025Q1,2025,24,327.2918552934908,1168.6045075761904,841.3126522826997,1.3890252386023947,13.637160637228783
2025Q2,2025,37,-55.53373564692083,2668.878903840857,2724.4126394877776,0.9796162538515599,-1.5009117742411036
2025Q3,2025,29,731.9462651610338,1841.3772529862338,1109.4309878252,1.6597492527190507,25.239526384863236
2025Q4,2025,32,-1766.3233923948128,2088.699742420074,3855.0231348148873,0.5418125052368513,-55.1976060123379
2026Q1,2026,32,-2621.0906930755145,5224.227779402982,7845.318472478496,0.6659038505230422,-81.90908415860983
2026Q2,2026,30,-912.2959666102863,3058.95762289021,3971.2535895004958,0.7702750665376082,-30.40986555367621
