window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-604.1952085559844,0.9346467831233114,False,False
2018Q3->2020Q2,8,0.9728020249287965,1.0000963904139342,True,False
2018Q4->2020Q3,8,-146.58643702927634,0.9875333234221737,False,False
2019Q1->2020Q4,8,-1088.682474356958,0.9160700130515201,False,False
2019Q2->2021Q1,8,-418.19377028463975,0.9700682032349072,False,False
2019Q3->2021Q2,8,-757.0051679222279,0.9494548346567085,False,False
2019Q4->2021Q3,8,-653.486313947795,0.9567819481849463,False,False
2020Q1->2021Q4,8,-572.1533744653518,0.9629362261490922,False,False
2020Q2->2022Q1,8,-1177.4794619174677,0.9236119258702437,False,False
2020Q3->2022Q2,8,-1937.7849308088228,0.8793169040110298,False,False
2020Q4->2022Q3,8,-2282.401821391376,0.8551098629718844,False,False
2021Q1->2022Q4,8,-2182.0635936981535,0.861127819697871,False,False
2021Q2->2023Q1,8,-3423.310589474602,0.7859434707332302,False,False
2021Q3->2023Q2,8,-3192.5478902020677,0.8052610118810748,False,False
2021Q4->2023Q3,8,-3298.268898343111,0.7956270050168774,False,False
2022Q1->2023Q4,8,-3082.2955210278265,0.8038110260946666,False,False
2022Q2->2024Q1,8,-2693.45920073074,0.8256566249858889,False,False
2022Q3->2024Q2,8,-1185.547764417982,0.9212191797346723,False,False
2022Q4->2024Q3,8,-1900.8830787821491,0.8772342612643517,False,False
2023Q1->2024Q4,8,-1947.6110618396551,0.8804344984345069,False,False
2023Q2->2025Q1,8,-1377.56644089142,0.9188756133192588,False,False
2023Q3->2025Q2,8,-3440.208122860595,0.8345480283283678,False,False
2023Q4->2025Q3,8,-4069.9043983315823,0.8239436080867365,False,False
2024Q1->2025Q4,8,-4820.893539573891,0.8296321962078556,False,False
2024Q2->2026Q1,8,-11466.124212402688,0.7036386104494357,False,False
2024Q3->2026Q2,8,-12051.575124202736,0.7274589877834788,False,False
