window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-298.15692890798204,0.7974358306406174,False,False
2018Q3->2019Q2,4,-262.9945940416323,0.8220175356836393,False,False
2018Q4->2019Q3,4,150.50503258769123,1.0929952596080972,True,False
2019Q1->2019Q4,4,300.5060002779795,1.2009989584500413,True,True
2019Q2->2020Q1,4,1153.7471170298397,1.580377730997753,True,True
2019Q3->2020Q2,4,1506.1266475065124,1.6418827882249705,True,True
2019Q4->2020Q3,4,1844.631293974888,1.785699831568585,True,True
2020Q1->2020Q4,4,1626.8998340660632,1.572978039687933,True,True
2020Q2->2021Q1,4,1089.0123643894372,1.4427104017703545,True,True
2020Q3->2021Q2,4,622.7838954296229,1.2717418689611157,True,True
2020Q4->2021Q3,4,105.880118275611,1.047340171960188,True,False
2021Q1->2021Q4,4,449.27632613735926,1.2391887349398725,True,True
2021Q2->2022Q1,4,208.7947087659652,1.0981850484217324,True,False
2021Q3->2022Q2,4,157.7535740191395,1.0746276597753877,True,False
2021Q4->2022Q3,4,243.0467225051887,1.119476586742613,True,False
2022Q1->2022Q4,4,-40.57250312239715,0.9824966736700164,False,False
2022Q2->2023Q1,4,-90.58976712903349,0.9600320160314924,False,False
2022Q3->2023Q2,4,198.85569345524266,1.0940440766636643,True,False
2022Q4->2023Q3,4,76.40418581326664,1.0409114378788344,True,False
2023Q1->2023Q4,4,-287.7860184983444,0.8516828228693986,False,False
2023Q2->2024Q1,4,-441.2865472222378,0.7500618849552877,False,False
2023Q3->2024Q2,4,-131.4783164284661,0.9384592336049592,False,False
2023Q4->2024Q3,4,780.6970494830524,1.3606918293665906,True,True
2024Q1->2024Q4,4,586.7577529355212,1.2615874752655565,True,True
2024Q2->2025Q1,4,1158.7901820300722,1.543363657341736,True,True
2024Q3->2025Q2,4,10.004648839654237,1.0024671810174222,True,False
2024Q4->2025Q3,4,-243.12397506618458,0.9455006698047248,False,False
2025Q1->2025Q4,4,-32.77667483295289,0.9944114668550115,False,False
2025Q2->2026Q1,4,-3443.48154685397,0.7133828479652131,False,False
2025Q3->2026Q2,4,-3839.6742356294235,0.7140554955323379,False,False
