window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-5311.264553966825,0.751072004340909,False,False
2018Q3->2020Q2,8,-5096.724329898674,0.7866054433988205,False,False
2018Q4->2020Q3,8,-8263.549366021209,0.7136213172729429,False,False
2019Q1->2020Q4,8,-8450.640294545723,0.7301613637835144,False,False
2019Q2->2021Q1,8,-7909.480893149463,0.76440979229549,False,False
2019Q3->2021Q2,8,-8618.94533439667,0.7573533497329501,False,False
2019Q4->2021Q3,8,-7316.517199284888,0.7913583344581485,False,False
2020Q1->2021Q4,8,-6501.475584135726,0.8161209827134108,False,False
2020Q2->2022Q1,8,-5442.322733625517,0.8421735221673542,False,False
2020Q3->2022Q2,8,-6170.729414944909,0.8193498294640059,False,False
2020Q4->2022Q3,8,-3330.628661720676,0.8944966004212737,False,False
2021Q1->2022Q4,8,-2267.9252294401886,0.9255389790799115,False,False
2021Q2->2023Q1,8,-3421.055913062346,0.8893686512970559,False,False
2021Q3->2023Q2,8,-3812.061923855261,0.8769826987892233,False,False
2021Q4->2023Q3,8,-5665.724663004553,0.8182415792192812,False,False
2022Q1->2023Q4,8,-6356.062826794874,0.8012258273948759,False,False
2022Q2->2024Q1,8,-6503.209691368718,0.7889408756088315,False,False
2022Q3->2024Q2,8,-6225.628311336717,0.8072964601686358,False,False
2022Q4->2024Q3,8,-7461.385215454852,0.7783464953328072,False,False
2023Q1->2024Q4,8,-7129.853871480844,0.7983944380166558,False,False
2023Q2->2025Q1,8,-6379.50514752325,0.828072574170066,False,False
2023Q3->2025Q2,8,-5014.148636697684,0.8846497102271248,False,False
2023Q4->2025Q3,8,-4452.059641938031,0.9047916984920741,False,False
2024Q1->2025Q4,8,-7474.561268030456,0.8747384683937454,False,False
2024Q2->2026Q1,8,-9426.21492137584,0.879064881810867,False,False
2024Q3->2026Q2,8,-9853.645266418256,0.8883988328681258,False,False
