year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,560,-2249.0115372564605,0.7303270759749945,-4.016092030815108,False
2019,728,-3049.708790611696,0.7722342297309733,-4.189160426664417,True
2020,674,-4368.467351335014,0.8323424516641577,-6.481405565778953,True
2021,660,192.35332136133866,1.0106458618716847,0.29144442630505857,True
2022,690,-4171.389090679155,0.8076795252733511,-6.045491435766891,True
2023,689,-3372.326923026842,0.8219399151927261,-4.894523836033152,True
2024,700,-2848.8059928992434,0.8938727575133635,-4.0697228469989195,True
2025,731,-8442.491177257807,0.8431419307129784,-11.549235536604387,True
2026,336,-1165.9772939594104,0.9785408099892169,-3.4701705177363404,False
