window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-8328.295800407519,0.6910424843540653,False,False
2018Q3->2020Q2,8,-8159.370542862518,0.7260517541134316,False,False
2018Q4->2020Q3,8,-11825.732169118848,0.6694467139085901,False,False
2019Q1->2020Q4,8,-11778.98907376733,0.6949598398222424,False,False
2019Q2->2021Q1,8,-11475.83431172233,0.7226619794032839,False,False
2019Q3->2021Q2,8,-12299.417376021536,0.7163316818181649,False,False
2019Q4->2021Q3,8,-10512.043096329306,0.7549285224146866,False,False
2020Q1->2021Q4,8,-9473.988009094295,0.7803497680165853,False,False
2020Q2->2022Q1,8,-7238.206725462047,0.8253526529173564,False,False
2020Q3->2022Q2,8,-8625.696730303858,0.7913278991669677,False,False
2020Q4->2022Q3,8,-4765.532213235596,0.8741457170551753,False,False
2021Q1->2022Q4,8,-4101.161909784672,0.8890225883605258,False,False
2021Q2->2023Q1,8,-4436.793902415095,0.8795503943221262,False,False
2021Q3->2023Q2,8,-4170.341485217107,0.8874828112010318,False,False
2021Q4->2023Q3,8,-6166.588284669448,0.8341399565167408,False,False
2022Q1->2023Q4,8,-7149.44578490737,0.8125334150365011,False,False
2022Q2->2024Q1,8,-7269.786588508441,0.8035929466028015,False,False
2022Q3->2024Q2,8,-5659.476241647588,0.8542263665961266,False,False
2022Q4->2024Q3,8,-8077.899185611768,0.8036732998518721,False,False
2023Q1->2024Q4,8,-7180.9309822906,0.8327063210088249,False,False
2023Q2->2025Q1,8,-8096.759925345748,0.823727004224159,False,False
2023Q3->2025Q2,8,-6994.957010620832,0.873396452663728,False,False
2023Q4->2025Q3,8,-6045.25329460204,0.8982400342185946,False,False
2024Q1->2025Q4,8,-5230.48638842283,0.9284480503336966,False,False
2024Q2->2026Q1,8,-9099.950146383922,0.9055041522071314,False,False
2024Q3->2026Q2,8,-7210.541303232159,0.933034552387717,False,False
