window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-5839.649649089262,0.6866890098689256,False,False
2018Q3->2020Q2,8,-5431.342474343739,0.7336261790447987,False,False
2018Q4->2020Q3,8,-7272.972602989231,0.6974925114427083,False,False
2019Q1->2020Q4,8,-6979.036871472537,0.731374340915233,False,False
2019Q2->2021Q1,8,-6397.63037596562,0.7702750037729437,False,False
2019Q3->2021Q2,8,-6239.601539737102,0.785763886844919,False,False
2019Q4->2021Q3,8,-5609.674507466338,0.8006003562005234,False,False
2020Q1->2021Q4,8,-4615.568121996101,0.8389962717248538,False,False
2020Q2->2022Q1,8,-4474.3448011197615,0.8372349529891081,False,False
2020Q3->2022Q2,8,-5101.0449309413,0.8155344622773342,False,False
2020Q4->2022Q3,8,-4188.780075928176,0.8347959736828284,False,False
2021Q1->2022Q4,8,-3867.5088766304934,0.8426902626194147,False,False
2021Q2->2023Q1,8,-4346.043148859055,0.8190345520317354,False,False
2021Q3->2023Q2,8,-4949.505086017147,0.7957943174845097,False,False
2021Q4->2023Q3,8,-4769.0905780716985,0.7982350586171023,False,False
2022Q1->2023Q4,8,-5871.628973373815,0.7590577965328102,False,False
2022Q2->2024Q1,8,-5044.749025057388,0.7792686908248013,False,False
2022Q3->2024Q2,8,-4692.384185915191,0.8063812962159979,False,False
2022Q4->2024Q3,8,-4566.830594980191,0.8201153194054691,False,False
2023Q1->2024Q4,8,-3930.7855559864993,0.8540788554339365,False,False
2023Q2->2025Q1,8,-3838.1353775427547,0.8648274331138448,False,False
2023Q3->2025Q2,8,-1017.2971589057599,0.9693970570581768,False,False
2023Q4->2025Q3,8,-704.9160750438232,0.980767357760418,False,False
2024Q1->2025Q4,8,1114.4929987720993,1.0238426093894517,True,False
2024Q2->2026Q1,8,7021.53146782207,1.112500812701057,True,False
2024Q3->2026Q2,8,10644.283510786647,1.1526134199176288,True,False
