quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,181,-1212.5004923688257,1714.069333031462,2926.5698254002873,0.5856922729656782,-6.698897747894065
2018Q3,2018,189,-331.474199573895,2284.7691214965075,2616.243321070401,0.8733014636275209,-1.7538317437772224
2018Q4,2018,190,-705.0368453137397,2091.9251094338006,2796.9619547475395,0.7479276240718915,-3.710720238493367
2019Q1,2019,189,-512.1035859624158,2011.5308305393353,2523.6344165017513,0.7970769527417163,-2.709542782869925
2019Q2,2019,187,-558.7154565751016,2377.9659732791583,2936.6814298542595,0.8097459769060381,-2.987783190241185
2019Q3,2019,176,-451.19268912609937,4016.6228449074206,4467.81553403352,0.8990126862469712,-2.56359482458011
2019Q4,2019,176,-1527.6970589480795,1933.8428313257446,3461.539890273824,0.5586654762406245,-8.680096925841362
2020Q1,2020,170,-1103.7029182627625,5366.2165030506585,6469.919421313421,0.8294100982731086,-6.492370107428015
2020Q2,2020,151,-439.549404536238,5202.6022931651405,5642.151697701379,0.922095429529959,-2.9109232088492583
2020Q3,2020,172,-1596.0552316729377,6125.905366742515,7721.960598415454,0.7933095861690295,-9.279390881819404
2020Q4,2020,181,-1229.159796863077,4992.702745739364,6221.862542602443,0.8024450414250146,-6.790938104215895
2021Q1,2021,167,784.2907078032416,6196.348393195166,5412.0576853919265,1.1449154376015198,4.696351543731986
2021Q2,2021,178,-1126.119880400333,3952.4875093328565,5078.607389733189,0.7782620718670095,-6.326516182024342
2021Q3,2021,170,716.0783855731063,4658.931042063361,3942.8526564902522,1.1816142899467437,4.212225797488861
2021Q4,2021,145,-181.89589161467586,3452.951689018101,3634.8475806327747,0.9499577664318436,-1.254454424928799
2022Q1,2022,153,-378.5871217102745,5058.223751452867,5436.810873163143,0.9303659570762274,-2.4744256320932974
2022Q2,2022,177,-1187.8336886632874,4553.33041303974,5741.16410170303,0.7931022929111299,-6.7109247947078385
2022Q3,2022,191,-1902.7332636655929,3818.0899067069727,5720.823170372563,0.667402188985737,-9.961954260029282
2022Q4,2022,169,-702.2350166400007,4088.748420701531,4790.9834373415315,0.8534257056355712,-4.155236784852075
2023Q1,2023,189,-780.9389830040116,5069.358473740306,5850.297456744318,0.86651294420872,-4.131952291026516
2023Q2,2023,153,-1107.420585962861,3556.375632670427,4663.796218633286,0.7625495338886428,-7.2380430455088955
2023Q3,2023,176,-996.8198532396702,2824.4541390593927,3821.2739922990613,0.739139392975081,-5.66374916613449
2023Q4,2023,171,-487.14750082029906,4116.748657401652,4603.896158221948,0.8941879911973437,-2.8488157942707546
2024Q1,2024,156,4.515615127923681,4113.03574732364,4108.520132195716,1.0010990855545623,0.028946250820023594
2024Q2,2024,180,-1025.6603422411677,6712.904045219634,7738.564387460803,0.8674611606381283,-5.698113012450931
2024Q3,2024,186,-1506.9673593945572,5982.983664395977,7489.951023790532,0.7988014401418735,-8.101975050508372
2024Q4,2024,178,-320.6939063914425,7185.576059187353,7506.269965578798,0.9572765291067283,-1.801651159502486
2025Q1,2025,187,163.68780927633622,8072.902023850005,7909.214214573672,1.0206958371382482,0.8753358784830814
2025Q2,2025,192,-5859.249531562822,11709.120621972972,17568.370153535798,0.666488724887004,-30.516924643556365
2025Q3,2025,175,-401.6591815684619,8458.293466390727,8859.952647959191,0.9546657643073315,-2.295195323248354
2025Q4,2025,177,-2345.270273402858,17139.678322088494,19484.94859549135,0.879636825218747,-13.250114538999197
2026Q1,2026,149,-7410.158411086657,26167.45864029453,33577.61705138118,0.7793125581321787,-49.73260678581649
2026Q2,2026,187,6244.181117127247,27001.200805226254,20757.019688099,1.3008226234283211,33.391342872338214
