window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-2646.7646959572457,0.6352188274853297,False,False
2018Q3->2020Q2,8,-2727.5728327570023,0.6565188904853809,False,False
2018Q4->2020Q3,8,-2229.0202315755905,0.7570413643792562,False,False
2019Q1->2020Q4,8,-1182.134092323282,0.8740036125601623,False,False
2019Q2->2021Q1,8,-1356.6553852523898,0.8702347259561894,False,False
2019Q3->2021Q2,8,-1461.3026592193278,0.865546806123561,False,False
2019Q4->2021Q3,8,-1351.7443426742482,0.8694832949241985,False,False
2020Q1->2021Q4,8,-1471.7682128708998,0.8637442320163478,False,False
2020Q2->2022Q1,8,249.55813919595948,1.0272446528967185,True,False
2020Q3->2022Q2,8,136.65818973093553,1.0150137752878758,True,False
2020Q4->2022Q3,8,425.8314336839183,1.0523356997849094,True,False
2021Q1->2022Q4,8,-110.27697701342015,0.9865732518853358,False,False
2021Q2->2023Q1,8,550.6900771646547,1.0727101157664731,True,False
2021Q3->2023Q2,8,716.1781750431912,1.0960692271730914,True,False
2021Q4->2023Q3,8,608.3396127809608,1.0820358583420517,True,False
2022Q1->2023Q4,8,1006.9601437936963,1.1415249179148435,True,False
2022Q2->2024Q1,8,470.70946590281676,1.066092009390955,True,False
2022Q3->2024Q2,8,797.6954967375164,1.1023672373982172,True,False
2022Q4->2024Q3,8,100.40783267699652,1.0119898761232078,True,False
2023Q1->2024Q4,8,76.09034422025007,1.008618383088587,True,False
2023Q2->2025Q1,8,69.69979843879885,1.0072751977758903,True,False
2023Q3->2025Q2,8,-743.210667088717,0.9365591955542791,False,False
2023Q4->2025Q3,8,-1546.0250437862362,0.8816023298150004,False,False
2024Q1->2025Q4,8,150.4915433876319,1.0089544245177935,True,False
2024Q2->2026Q1,8,1537.5371942254146,1.0689557958336369,True,False
2024Q3->2026Q2,8,4277.878507384301,1.1804487232409009,True,False
