quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,99,692.3648361857413,2159.3267077878672,1466.9618716021255,1.4719719370958044,6.9935842038963765
2018Q3,2018,118,-402.61550922100014,1668.7391004897565,2071.3546097107564,0.8056269518828448,-3.4119958408559334
2018Q4,2018,109,-360.2945660474838,1587.5545349454978,1947.8491009929814,0.8150295287947041,-3.3054547343805853
2019Q1,2019,130,-504.1430499867521,1669.2303195027978,2173.373369489549,0.7680366120869709,-3.8780234614365545
2019Q2,2019,125,-890.603275681747,1705.824257960657,2596.4275336424025,0.6569889726780237,-7.124826205453976
2019Q3,2019,121,177.77626949467276,3902.6931496815982,3724.916880186923,1.0477262379840684,1.4692253677245684
2019Q4,2019,105,-145.90811388963021,2174.1717883709334,2320.0799022605634,0.9371107375450886,-1.3896010846631448
2020Q1,2020,119,-26.952039533574037,5715.450469325555,5742.40250885913,0.995306487225165,-0.22648772717289106
2020Q2,2020,94,-1062.9316317776475,3579.040005526258,4641.9716373039055,0.7710172067326532,-11.307783316783484
2020Q3,2020,114,-2774.3482447813176,4015.5559232054725,6789.90416798679,0.5914009717748472,-24.336388112116822
2020Q4,2020,94,-265.1015839525764,3415.2422834510485,3680.3438674036233,0.9279682569064949,-2.82022961651677
2021Q1,2021,104,-822.5749589222457,4167.346935147736,4989.921894069981,0.8351527385829841,-7.909374605021593
2021Q2,2021,108,-831.9626534022002,3014.6830089819555,3846.645662384153,0.7837173666558758,-7.7033579018722245
2021Q3,2021,102,-90.78891739571569,3152.579402862076,3243.368320257791,0.9720078299992464,-0.890087425448193
2021Q4,2021,105,917.35688625634,3810.9377153379037,2893.5808290815617,1.317031712761076,8.736732250060381
2022Q1,2022,109,-752.7600573329721,4171.960911084789,4924.720968417761,0.8471466582248166,-6.9060555718621295
2022Q2,2022,107,-1340.7668789417671,3232.6322548346843,4573.399133776451,0.70683361768282,-12.53053157889502
2022Q3,2022,117,-936.3385418608432,3313.881520155694,4250.220062016537,0.7796964561367694,-8.002893520178146
2022Q4,2022,111,-405.74163747537114,3606.0544845158292,4011.7961219911986,0.8988628471792866,-3.655330067345686
2023Q1,2023,102,-1438.410243100349,3196.6727275320914,4635.082970632439,0.6896689331746563,-14.102061206866166
2023Q2,2023,97,60.49238768942108,3634.546024027861,3574.0536363384394,1.0169254280558013,0.6236328627775369
2023Q3,2023,90,210.10816528325398,2421.266010091478,2211.157844808223,1.0950217849786648,2.334535169813933
2023Q4,2023,102,-259.94508381703895,3478.087983191492,3738.03306700853,0.9304593942436505,-2.5484812138925386
2024Q1,2024,107,-802.5046871930272,3217.2925133431063,4019.797200536131,0.8003618970912282,-7.50004380554231
2024Q2,2024,122,-44.51842438455921,6361.05980589029,6405.57823027485,0.9930500537525009,-0.36490511790622304
2024Q3,2024,120,-54.03004286003562,5944.974941848013,5999.004984708047,0.9909934992556664,-0.4502503571669635
2024Q4,2024,113,-738.6229684673674,5408.292627503798,6146.915595971164,0.8798384397938573,-6.536486446613871
2025Q1,2025,138,-1769.9406589553803,5725.703316274472,7495.643975229851,0.7638707675011867,-12.82565694895203
2025Q2,2025,130,-4533.477346331298,10200.27714706384,14733.754493395141,0.6923067132438258,-34.87290266408691
2025Q3,2025,120,-3674.2318425067733,5343.949032556149,9018.180875062924,0.5925750555007427,-30.618598687556446
2025Q4,2025,123,3054.3906399512525,18106.803337081343,15052.412697130087,1.2029170141298087,24.832444227245954
2026Q1,2026,107,-7216.729386866426,23389.810179980374,30606.539566846797,0.7642095614532121,-67.44606903613482
2026Q2,2026,113,2740.5812596029814,19798.134230056956,17057.55297045398,1.1606667301194982,24.25293150091134
