quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,104,-821.4517085333163,884.337490015108,1705.789198548424,0.5184330459869559,-7.898574120512657
2018Q3,2018,102,-23.129566988669932,1347.8758263280772,1371.0053933167471,0.9831294850469445,-0.22676046067323463
2018Q4,2018,98,-541.8759726454198,965.4019939725781,1507.2779666179977,0.6404936682904807,-5.529346659647141
2019Q1,2019,118,-1026.072235086797,820.1836818958934,1846.2559169826902,0.4442415996349563,-8.695527415989805
2019Q2,2019,104,-649.8054072394738,1077.1065353030046,1726.9119425424788,0.6237182735080367,-6.248128915764171
2019Q3,2019,124,-1148.7575694104494,2321.209173499243,3469.966742909691,0.6689427725041613,-9.264173946858463
2019Q4,2019,94,-607.4990647323817,1190.5429737480674,1798.042038480449,0.6621330026044399,-6.462756007791295
2020Q1,2020,114,-1021.0581244527539,4192.201483791377,5213.2596082441305,0.8041420912862126,-8.956650214497841
2020Q2,2020,92,-413.1445337877941,3044.0617697593357,3457.206303547129,0.8804975759288929,-4.490701454215153
2020Q3,2020,103,-1864.7596956341613,3158.6092426518494,5023.36893828601,0.6287830500718861,-18.104463064409334
2020Q4,2020,104,-247.94024112872677,3197.57780943765,3445.5180505663748,0.9280397787821868,-2.3840407800839114
2021Q1,2021,104,-444.6657395798801,3270.1431520638316,3714.808891643711,0.8802991613969338,-4.275632111345001
2021Q2,2021,106,-491.77657101095457,2510.934967135435,3002.7115381463877,0.8362225059705426,-4.639401613310892
2021Q3,2021,93,-518.8305371396859,1959.075199221604,2477.905736361289,0.7906173227147986,-5.578822979996623
2021Q4,2021,103,386.60732073785584,2719.2893832177324,2332.682062479875,1.1657351110793277,3.753469133377241
2022Q1,2022,111,-879.8348035764145,3155.5560865960206,4035.390890172433,0.7819703648241083,-7.92643967185959
2022Q2,2022,108,-1039.8446636093315,2580.8744857741976,3620.7191493835267,0.7128071466724019,-9.628191329716033
2022Q3,2022,92,-952.4948406210383,1772.9624718399741,2725.4573124610115,0.6505192591840812,-10.353204789359111
2022Q4,2022,100,73.33095816895587,2748.966757665465,2675.6357994965083,1.0274069281711495,0.7333095816895587
2023Q1,2023,93,-923.2000118084422,2222.170129813801,3145.370141622242,0.7064892301252992,-9.926881847402605
2023Q2,2023,104,-1095.2385081690454,2129.4424865535098,3224.680994722554,0.6603575640624643,-10.531139501625436
2023Q3,2023,92,-338.41602919423804,1538.51210933433,1876.928138528568,0.8196968641220639,-3.67843509993737
2023Q4,2023,105,-715.9310745642607,2349.3364703710704,3065.267544935329,0.7664376554186354,-6.818391186326292
2024Q1,2024,89,-52.954855259988506,2467.6913788804786,2520.646234140466,0.9789915559975259,-0.594998373707736
2024Q2,2024,116,-687.479824467133,4313.714259308732,5001.194083775864,0.862536863606763,-5.92655021092356
2024Q3,2024,91,-826.941249686039,3050.881766902965,3877.823016589002,0.7867511626630582,-9.087266480066363
2024Q4,2024,109,709.3759971626478,4935.203808622922,4225.827811460274,1.1678667538792873,6.508036671216952
2025Q1,2025,106,-830.5498333646977,3771.4190482091153,4601.968881573811,0.8195229357829428,-7.835375786459413
2025Q2,2025,108,1725.599710467949,9797.752175876254,8072.152465408305,1.2137719422251603,15.977775096925454
2025Q3,2025,104,-26.03494533230105,5261.151137634612,5287.18608296691,0.9950758409248783,-0.25033601281058704
2025Q4,2025,119,1103.4779992516617,14260.43051901932,13156.952519767667,1.083870333771725,9.272924363459342
2026Q1,2026,109,5854.083613789983,24044.1409262855,18190.05731249552,1.3218287613513215,53.7071891173393
2026Q2,2026,111,2935.2722184974446,15270.011308585907,12334.739090088467,1.2379679210933667,26.443893860337337
