quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,122,21.541882525593365,2073.2428115201437,2051.7009289945495,1.0104995236981986,0.17657280758683086
2018Q3,2018,111,-248.00215944977037,1628.9698401919995,1876.97199964177,0.8678711459216744,-2.23425368873667
2018Q4,2018,90,-513.102697641678,1145.6618157229557,1658.7645133646336,0.6906717659392763,-5.701141084907533
2019Q1,2019,128,-624.0778667371726,1530.400179494716,2154.478046231887,0.7103345435203374,-4.875608333884161
2019Q2,2019,109,-269.82247194241484,1685.9358128770918,1955.7582848195068,0.862036901984891,-2.4754355224074756
2019Q3,2019,107,-691.7873643584423,2812.5741801359964,3504.3615444944367,0.8025924678219118,-6.4653024706396485
2019Q4,2019,106,-371.2209660892396,1871.9843523862742,2243.2053184755136,0.8345131571186173,-3.5020845857475433
2020Q1,2020,107,-1109.0692922930132,4499.694858967146,5608.764151260157,0.8022613783744447,-10.3651335728319
2020Q2,2020,73,252.7884493441856,3328.4804330896577,3075.69198374547,1.0821891303420932,3.462855470468296
2020Q3,2020,94,-1347.3260979307936,4025.54529875498,5372.871396685773,0.7492353718419756,-14.333256360965889
2020Q4,2020,99,-774.9968237194179,3342.710661895398,4117.707485614814,0.8117892476755907,-7.8282507446405845
2021Q1,2021,96,-1246.5498095539165,3231.307382631321,4477.857192185237,0.7216191236001459,-12.984893849519963
2021Q2,2021,101,-600.8535725231044,2787.369951144981,3388.2235236680826,0.8226641281704404,-5.949045272505984
2021Q3,2021,90,-154.5314730829298,2636.7414559890294,2791.2729290719576,0.9446376341512734,-1.717016367588109
2021Q4,2021,107,322.97981271470036,3387.049097607478,3064.069284892775,1.1054087824668772,3.018502922567293
2022Q1,2022,101,-1418.4598161489894,3327.486436637229,4745.946252786217,0.7011218120482826,-14.044156595534549
2022Q2,2022,99,68.74021811159353,3854.8322145147445,3786.0919964031496,1.0181559819932795,0.6943456374908438
2022Q3,2022,110,34.3104455330587,3679.5321419327847,3645.2216963997244,1.0094124441229315,0.31191314120962454
2022Q4,2022,104,-1375.912936776995,2678.200532886989,4054.1134696639824,0.6606131162650873,-13.229932084394182
2023Q1,2023,109,-752.0050615373624,3695.1891907709214,4447.194252308283,0.8309034823142617,-6.8991290049299305
2023Q2,2023,106,-663.6503620497787,3367.9634149591784,4031.6137770089563,0.8353884080279788,-6.2608524721677234
2023Q3,2023,107,476.10286492204096,2870.0255451867333,2393.92268026469,1.198879800440924,4.44955948525272
2023Q4,2023,108,-2497.110037213015,2327.9349333095392,4825.044970522555,0.48246906454374927,-23.121389233453844
2024Q1,2024,97,-315.56547657637594,3068.426237697804,3383.9917142741792,0.9067475622811743,-3.253252335838927
2024Q2,2024,107,171.58644709805895,5567.783701312045,5396.1972542139865,1.0317976602808698,1.6036116551220463
2024Q3,2024,118,-1634.9900145354218,4581.9864810275685,6216.976495562989,0.737012032182798,-13.855847580808659
2024Q4,2024,123,-79.59805919903648,6134.587159658617,6214.185218857654,0.987190909766016,-0.6471386926750934
2025Q1,2025,120,747.6835633063605,6523.621516341408,5775.937953035046,1.129447990852028,6.230696360886338
2025Q2,2025,124,-305.2051395432969,11319.053871010787,11624.259010554088,0.9737441208711718,-2.461331770510459
2025Q3,2025,130,-1826.9486692475227,6667.599511022883,8494.548180270407,0.7849269165968322,-14.05345130190402
2025Q4,2025,116,1504.4241002445756,15666.921839210438,14162.497738965865,1.1062259022365375,12.96917327797048
2026Q1,2026,113,2477.172670873686,29833.81991439644,27356.64724352275,1.0905510331299904,21.921882043129965
2026Q2,2026,111,-2898.6467039066247,15382.031041939525,18280.67774584615,0.8414365843429806,-26.113934269429052
