window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-1460.3754486797732,0.9337498881309472,False,False
2018Q3->2020Q2,8,-3215.671916643162,0.8724869525703306,False,False
2018Q4->2020Q3,8,-5587.40465220348,0.8133607699052341,False,False
2019Q1->2020Q4,8,-5492.2116701085715,0.8265768146953495,False,False
2019Q2->2021Q1,8,-5810.6435790440655,0.8315070201003748,False,False
2019Q3->2021Q2,8,-5752.002956764519,0.8390426199093146,False,False
2019Q4->2021Q3,8,-6020.5681436549075,0.829226209884894,False,False
2020Q1->2021Q4,8,-4957.303143508937,0.8616365991240574,False,False
2020Q2->2022Q1,8,-5683.111161308335,0.8376738954022652,False,False
2020Q3->2022Q2,8,-5960.946408472455,0.8294039822066979,False,False
2020Q4->2022Q3,8,-4122.936705551981,0.8727575099307343,False,False
2021Q1->2022Q4,8,-4263.5767590747755,0.8697494361500879,False,False
2021Q2->2023Q1,8,-4879.412043252878,0.8493023236452901,False,False
2021Q3->2023Q2,8,-3986.957002161257,0.875819802252595,False,False
2021Q4->2023Q3,8,-3686.059919482287,0.8813780476483642,False,False
2022Q1->2023Q4,8,-4863.3618895556665,0.8476317056087327,False,False
2022Q2->2024Q1,8,-4913.106519415722,0.8415818860556668,False,False
2022Q3->2024Q2,8,-3616.858064858513,0.8898834258995447,False,False
2022Q4->2024Q3,8,-2734.5495658577056,0.920954219739425,False,False
2023Q1->2024Q4,8,-3067.430896849702,0.916486187387108,False,False
2023Q2->2025Q1,8,-3398.9613127047337,0.9141463634828335,False,False
2023Q3->2025Q2,8,-7992.931046725452,0.8425034660670161,False,False
2023Q4->2025Q3,8,-11877.271054515479,0.7936429982063264,False,False
2024Q1->2025Q4,8,-8562.935330747188,0.8756675594008989,False,False
2024Q2->2026Q1,8,-14977.160030420586,0.843102146935777,False,False
2024Q3->2026Q2,8,-12192.060346433045,0.885099804413475,False,False
