window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-1227.16727285067,0.8307419853069209,False,False
2018Q3->2019Q2,4,-1839.9482575034635,0.7561738135992048,False,False
2018Q4->2019Q3,4,-1230.441902785387,0.8580459452366257,False,False
2019Q1->2019Q4,4,-320.9427421150433,0.9638075394620227,False,False
2019Q2->2020Q1,4,121.24888778757702,1.0112498513471968,True,False
2019Q3->2020Q2,4,-485.14535368894553,0.9611714037269717,False,False
2019Q4->2020Q3,4,-2648.76229328413,0.8252035102040451,False,False
2020Q1->2020Q4,4,-5018.091370212649,0.7083513527864314,False,False
2020Q2->2021Q1,4,-6505.421599223584,0.6251909391485673,False,False
2020Q3->2021Q2,4,-6154.807382932182,0.6286921818805882,False,False
2020Q4->2021Q3,4,-5529.817038445407,0.6213383623361353,False,False
2021Q1->2021Q4,4,-3502.684350669368,0.7384971345860997,False,False
2021Q2->2022Q1,4,-2457.4706221090055,0.8227486373530487,False,False
2021Q3->2022Q2,4,-4131.346066506718,0.7308289292916379,False,False
2021Q4->2022Q3,4,-2148.708832234076,0.8550709111564492,False,False
2022Q1->2022Q4,4,-2853.553104244689,0.8219702402197245,False,False
2022Q2->2023Q1,4,-3259.0554393855946,0.7914607025306316,False,False
2022Q3->2023Q2,4,-1604.8645233652182,0.893997517810404,False,False
2022Q4->2023Q3,4,-2376.2694377413477,0.834835035859948,False,False
2023Q1->2023Q4,4,-3332.7168696557083,0.7741227218652472,False,False
2023Q2->2024Q1,4,-2191.0723393678027,0.8400475725003699,False,False
2023Q3->2024Q2,4,327.87530717661093,1.022252628865318,True,False
2023Q4->2024Q3,4,864.8558269088412,1.0483368163313622,True,False
2024Q1->2024Q4,4,1096.1784341797493,1.05524790126165,True,False
2024Q2->2025Q1,4,2141.448202866379,1.1003027806435757,True,False
2024Q3->2025Q2,4,245.60559080840153,1.0091578393765694,True,False
2024Q4->2025Q3,4,-1616.7483153850196,0.9423411849775231,False,False
2025Q1->2025Q4,4,-4438.276951532225,0.8821490004181086,False,False
2025Q2->2026Q1,4,-12537.529483748163,0.796726011611004,False,False
2025Q3->2026Q2,4,-11510.929687380616,0.8223025365898761,False,False
