year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,273,-1325.3838101287954,0.7258375593007773,-4.8548857513875285,False
2019,377,-1774.7900372925358,0.7813780411263366,-4.707665881412562,True
2020,366,-1613.3978770393828,0.8981903892350696,-4.408190920872631,True
2021,376,-2141.0488181782057,0.8238575781577651,-5.694278771750547,True
2022,398,-3061.560407383764,0.7856562982495809,-7.692362832622522,True
2023,390,-1616.808556640742,0.8680055425030779,-4.145662965745492,True
2024,360,-796.0200488809271,0.9484016231570785,-2.21116680244702,True
2025,393,-7538.127474038469,0.7811699701045484,-19.18098593902918,True
2026,181,7074.027774137607,1.2336712859430248,39.08302637645087,False
