window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-1363.6408413030276,0.8238626030759879,False,False
2018Q3->2019Q2,4,-1655.0051957710357,0.7835455043425571,False,False
2018Q4->2019Q3,4,-2098.790400679708,0.7736753603860517,False,False
2019Q1->2019Q4,4,-1956.9086691272691,0.8014863321359357,False,False
2019Q2->2020Q1,4,-2441.90009468311,0.8165652258013743,False,False
2019Q3->2020Q2,4,-1919.2891733965093,0.867011771415156,False,False
2019Q4->2020Q3,4,-2574.8279069688606,0.8420402614665145,False,False
2020Q1->2020Q4,4,-2978.603764599039,0.8361156519498963,False,False
2020Q2->2021Q1,4,-3116.084281859942,0.8171754946211488,False,False
2020Q3->2021Q2,4,-3969.7263037272323,0.7712851207758056,False,False
2020Q4->2021Q3,4,-2776.931678879369,0.8120527790481058,False,False
2021Q1->2021Q4,4,-1678.9550424452505,0.8776398737191679,False,False
2021Q2->2022Q1,4,-1850.8650490403231,0.8676962391320074,False,False
2021Q3->2022Q2,4,-1181.2712584056253,0.9178953207339697,False,False
2021Q4->2022Q3,4,-992.4293397896369,0.9348856438449725,False,False
2022Q1->2022Q4,4,-2691.322089281332,0.8341901193184172,False,False
2022Q2->2023Q1,4,-2024.867334669705,0.872910597574864,False,False
2022Q3->2023Q2,4,-2757.2579148310774,0.8295689510512986,False,False
2022Q4->2023Q3,4,-2315.465495442095,0.8448791005227024,False,False
2023Q1->2023Q4,4,-3436.662595878115,0.7810732765003279,False,False
2023Q2->2024Q1,4,-3000.2230109171287,0.7949907399558988,False,False
2023Q3->2024Q2,4,-2164.986201769291,0.864681229561753,False,False
2023Q4->2024Q3,4,-4276.079081226753,0.7842783934041758,False,False
2024Q1->2024Q4,4,-1858.5671032127752,0.912378653721928,False,False
2024Q2->2025Q1,4,-795.3180633300389,0.9663047892856071,False,False
2024Q3->2025Q2,4,-1272.1096499713947,0.957356630527555,False,False
2024Q4->2025Q3,4,-1464.0683046834956,0.9544030807583835,False,False
2025Q1->2025Q4,4,119.95385476011643,1.0029945609364828,True,False
2025Q2->2026Q1,4,1849.4429623274418,1.0300049384691947,True,False
2025Q3->2026Q2,4,-743.9986020358856,0.989106004021451,False,False
