year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,257,-1070.1179995590587,0.7222529853479007,-4.163883266766765,False
2019,375,-2265.2592078257976,0.6884889399878457,-6.040691220868793,True
2020,346,-2791.943177357606,0.8019722711057716,-8.069199934559556,True
2021,350,-864.1173433478073,0.9124740031069037,-2.468906695279449,True
2022,347,-3130.350459099236,0.7213857718748183,-9.021182879248519,True
2023,330,-1586.5868078712272,0.8259860250608004,-4.807838811730991,True
2024,345,733.3174900877852,1.0575970889961293,2.1255579422834354,True
2025,361,1559.15795768386,1.0601743227105946,4.318997112697674,True
2026,185,7949.541100251301,1.306656380664165,42.97049243379082,False
