window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-1492.989224174237,0.8640852794306221,False,False
2018Q3->2019Q2,4,-2696.959842585222,0.7771183278399787,False,False
2018Q4->2019Q3,4,-2316.9975633911454,0.8390339763668051,False,False
2019Q1->2019Q4,4,-2010.3260837139237,0.8612416939445693,False,False
2019Q2->2020Q1,4,-3315.4448413436503,0.8363681011400087,False,False
2019Q3->2020Q2,4,-3777.7824339745016,0.8349379506378901,False,False
2019Q4->2020Q3,4,-6112.043690258728,0.7688460090640512,False,False
2020Q1->2020Q4,4,-5457.501581038228,0.8084290302039411,False,False
2020Q2->2021Q1,4,-5655.448051128676,0.7912051795819368,False,False
2020Q3->2021Q2,4,-4792.122266956415,0.8125914458526702,False,False
2020Q4->2021Q3,4,-2832.6226447221266,0.8662534215126845,False,False
2021Q1->2021Q4,4,-2493.8117211719123,0.8751023558483908,False,False
2021Q2->2022Q1,4,-1672.6348396984272,0.9140607209673812,False,False
2021Q3->2022Q2,4,-2629.420651859467,0.8744044855324489,False,False
2021Q4->2022Q3,4,-3024.4128284160124,0.8652609981726573,False,False
2022Q1->2022Q4,4,-4823.130007128306,0.8029019535906434,False,False
2022Q2->2023Q1,4,-5206.532907044997,0.7828900478158726,False,False
2022Q3->2023Q2,4,-2917.3046863398004,0.8689736617103326,False,False
2022Q4->2023Q3,4,-2614.3807562801967,0.8699764141343896,False,False
2023Q1->2023Q4,4,-1673.8237103938436,0.912673707758751,False,False
2023Q2->2024Q1,4,-827.5326693019251,0.9552209477557436,False,False
2023Q3->2024Q2,4,281.1533167584291,1.0128029709901336,True,False
2023Q4->2024Q3,4,42.99832806550319,1.0015935714070359,True,False
2024Q1->2024Q4,4,-980.9100129241416,0.9679249796393102,False,False
2024Q2->2025Q1,4,-1348.0950680050544,0.9607199531767657,False,False
2024Q3->2025Q2,4,-5407.806674938467,0.8752859257260662,False,False
2024Q4->2025Q3,4,-9733.784908924754,0.7935066752134163,False,False
2025Q1->2025Q4,4,-8697.442196165903,0.8540511332363995,False,False
2025Q2->2026Q1,4,-12157.604901221903,0.8649405261156214,False,False
2025Q3->2026Q2,4,-6463.648181687756,0.9325190523596819,False,False
