id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
83,1177,2018-04-02 09:00:00+00:00,1187,2018-04-02 14:00:00+00:00,BUY,1329.61,1332.5571820042992,1328.1364089978501,1332.5571820042992,0.1,28.771820042992932,294.7182004299293,1.8639535992968603,TP,2018Q2,2018,10,2018-04-02 09:00:00+00:00,2018Q2,2018
84,1196,2018-04-02 18:30:00+00:00,1197,2018-04-02 19:00:00+00:00,SELL,1336.74,1338.863482069915,1338.863482069915,1332.49303586017,0.1,-21.934820699150986,-212.34820699150987,-1.0,SL,2018Q2,2018,1,2018-04-02 18:30:00+00:00,2018Q2,2018
85,1199,2018-04-02 20:00:00+00:00,1200,2018-04-02 20:30:00+00:00,BUY,1339.41,1343.8056013903815,1337.2121993048092,1343.8056013903815,0.1,43.256013903814434,439.56013903814437,1.9073992699422133,TP,2018Q2,2018,1,2018-04-02 20:00:00+00:00,2018Q2,2018
86,1215,2018-04-03 05:00:00+00:00,1227,2018-04-03 11:00:00+00:00,BUY,1338.85,1336.690057788846,1336.690057788846,1343.169884422308,0.1,-22.29942211153975,-215.99422111539752,-1.0,SL,2018Q2,2018,12,2018-04-03 05:00:00+00:00,2018Q2,2018
87,1230,2018-04-03 12:30:00+00:00,1235,2018-04-03 15:00:00+00:00,SELL,1336.95,1338.845689411727,1338.845689411727,1333.158621176546,0.1,-19.65689411727062,-189.56894117270622,-1.0,SL,2018Q2,2018,5,2018-04-03 12:30:00+00:00,2018Q2,2018
88,1245,2018-04-03 20:00:00+00:00,1246,2018-04-03 20:30:00+00:00,BUY,1334.09,1331.5284416910206,1331.5284416910206,1339.2131166179586,0.1,-26.31558308979329,-256.1558308979329,-1.0,SL,2018Q2,2018,1,2018-04-03 20:00:00+00:00,2018Q2,2018
89,1249,2018-04-03 22:00:00+00:00,1262,2018-04-04 05:30:00+00:00,SELL,1332.17,1334.594520821084,1334.594520821084,1327.3209583578323,0.1,-24.94520821083888,-242.45208210838882,-1.0,SL,2018Q2,2018,13,2018-04-03 22:00:00+00:00,2018Q2,2018
90,1267,2018-04-04 08:00:00+00:00,1272,2018-04-04 10:30:00+00:00,SELL,1335.07,1336.7434410253798,1336.7434410253798,1331.7231179492403,0.1,-17.43441025379816,-167.3441025379816,-1.0,SL,2018Q2,2018,5,2018-04-04 08:00:00+00:00,2018Q2,2018
91,1277,2018-04-04 13:00:00+00:00,1280,2018-04-04 14:30:00+00:00,SELL,1342.76,1345.1307816059734,1345.1307816059734,1338.0184367880531,0.1,-24.40781605973434,-237.0781605973434,-1.0,SL,2018Q2,2018,3,2018-04-04 13:00:00+00:00,2018Q2,2018
92,1288,2018-04-04 18:30:00+00:00,1315,2018-04-05 09:00:00+00:00,SELL,1335.37,1327.9592088111121,1339.0753955944438,1327.9592088111121,0.1,73.40791188887742,741.0791188887742,1.9443766898734927,TP,2018Q2,2018,27,2018-04-04 18:30:00+00:00,2018Q2,2018
