id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter,entry_year
48,1169,2018-04-02 05:00:00+00:00,1180,2018-04-02 10:30:00+00:00,SELL,1329.85,1332.0750866996045,1332.0750866996045,1325.3998266007904,0.1,-22.95086699604617,-222.5086699604617,-1.0,SL,2018Q2,2018,11,2018-04-02 05:00:00+00:00,2018Q2,2018
49,1181,2018-04-02 11:00:00+00:00,1188,2018-04-02 14:30:00+00:00,SELL,1332.02,1333.7982475826445,1333.7982475826445,1328.4635048347106,0.1,-18.482475826445533,-177.82475826445534,-1.0,SL,2018Q2,2018,7,2018-04-02 11:00:00+00:00,2018Q2,2018
50,1200,2018-04-02 20:30:00+00:00,1227,2018-04-03 11:00:00+00:00,SELL,1342.65,1336.8713298792893,1345.5393350603556,1336.8713298792893,0.1,57.08670120710785,577.8670120710785,1.9290381130499632,TP,2018Q2,2018,27,2018-04-02 20:30:00+00:00,2018Q2,2018
51,1228,2018-04-03 11:30:00+00:00,1237,2018-04-03 16:00:00+00:00,BUY,1337.77,1335.4148748542118,1335.4148748542118,1342.4802502915766,0.1,-24.25125145788179,-235.5125145788179,-1.0,SL,2018Q2,2018,9,2018-04-03 11:30:00+00:00,2018Q2,2018
52,1239,2018-04-03 17:00:00+00:00,1240,2018-04-03 17:30:00+00:00,BUY,1334.24,1331.3754491250284,1331.3754491250284,1339.969101749943,0.1,-29.345508749716554,-286.45508749716555,-1.0,SL,2018Q2,2018,1,2018-04-03 17:00:00+00:00,2018Q2,2018
53,1241,2018-04-03 18:00:00+00:00,1271,2018-04-04 10:00:00+00:00,BUY,1329.59,1335.9190724272469,1326.4254637863764,1335.9190724272469,0.1,62.59072427246956,632.9072427246956,1.935075699843611,TP,2018Q2,2018,30,2018-04-03 18:00:00+00:00,2018Q2,2018
54,1273,2018-04-04 11:00:00+00:00,1273,2018-04-04 11:00:00+00:00,SELL,1339.49,1341.8501992370748,1341.8501992370748,1334.7696015258505,0.1,-24.301992370747666,-236.01992370747666,-1.0,SL,2018Q2,2018,0,2018-04-04 11:00:00+00:00,2018Q2,2018
55,1274,2018-04-04 11:30:00+00:00,1280,2018-04-04 14:30:00+00:00,SELL,1343.19,1345.971970720141,1345.971970720141,1337.6260585597183,0.1,-28.519707201408618,-278.1970720140862,-1.0,SL,2018Q2,2018,6,2018-04-04 11:30:00+00:00,2018Q2,2018
56,1286,2018-04-04 17:30:00+00:00,1286,2018-04-04 17:30:00+00:00,BUY,1341.85,1337.9282009241822,1337.9282009241822,1349.6935981516353,0.1,-39.91799075817717,-392.17990758177166,-1.0,SL,2018Q2,2018,0,2018-04-04 17:30:00+00:00,2018Q2,2018
57,1287,2018-04-04 18:00:00+00:00,1303,2018-04-05 03:00:00+00:00,BUY,1336.13,1331.7222580010264,1331.7222580010264,1344.9454839979473,0.1,-44.77741998973734,-440.77419989737336,-1.0,SL,2018Q2,2018,16,2018-04-04 18:00:00+00:00,2018Q2,2018
58,1330,2018-04-05 16:30:00+00:00,1330,2018-04-05 16:30:00+00:00,BUY,1323.38,1329.3673317483967,1320.3863341258018,1329.3673317483967,0.1,59.17331748396627,598.7331748396628,1.9314546661995404,TP,2018Q2,2018,0,2018-04-05 16:30:00+00:00,2018Q2,2018
59,1348,2018-04-06 02:30:00+00:00,1361,2018-04-06 09:00:00+00:00,SELL,1331.42,1326.1258272576665,1334.0670863711669,1326.1258272576665,0.1,52.241727423335576,529.4172742333558,1.9227113270198248,TP,2018Q2,2018,13,2018-04-06 02:30:00+00:00,2018Q2,2018
60,1364,2018-04-06 10:30:00+00:00,1374,2018-04-06 15:30:00+00:00,BUY,1321.97,1327.805836528063,1319.0520817359686,1327.805836528063,0.1,57.65836528063055,583.5836528063055,1.9297169529274765,TP,2018Q2,2018,10,2018-04-06 10:30:00+00:00,2018Q2,2018
61,1421,2018-04-09 16:00:00+00:00,1428,2018-04-09 19:30:00+00:00,SELL,1333.54,1335.997000408838,1335.997000408838,1328.6259991823242,0.1,-25.270004088379846,-245.70004088379847,-1.0,SL,2018Q2,2018,7,2018-04-09 16:00:00+00:00,2018Q2,2018
62,1445,2018-04-10 05:00:00+00:00,1451,2018-04-10 08:00:00+00:00,BUY,1334.67,1332.3407398527584,1332.3407398527584,1339.3285202944837,0.1,-23.992601472417117,-232.92601472417118,-1.0,SL,2018Q2,2018,6,2018-04-10 05:00:00+00:00,2018Q2,2018
63,1457,2018-04-10 11:00:00+00:00,1467,2018-04-10 16:00:00+00:00,SELL,1337.17,1339.6101282686202,1339.6101282686202,1332.2897434627598,0.1,-25.101282686201284,-244.01282686201284,-1.0,SL,2018Q2,2018,10,2018-04-10 11:00:00+00:00,2018Q2,2018
64,1500,2018-04-11 09:30:00+00:00,1507,2018-04-11 13:00:00+00:00,SELL,1344.8,1346.9402955621215,1346.9402955621215,1340.5194088757569,0.1,-22.10295562121537,-214.0295562121537,-1.0,SL,2018Q2,2018,7,2018-04-11 09:30:00+00:00,2018Q2,2018
65,1508,2018-04-11 13:30:00+00:00,1509,2018-04-11 14:00:00+00:00,SELL,1346.53,1348.8317054302152,1348.8317054302152,1341.9265891395694,0.1,-23.71705430215179,-230.17054302151791,-1.0,SL,2018Q2,2018,1,2018-04-11 13:30:00+00:00,2018Q2,2018
66,1510,2018-04-11 14:30:00+00:00,1512,2018-04-11 15:30:00+00:00,SELL,1350.68,1353.2939449882979,1353.2939449882979,1345.4521100234042,0.1,-26.83944988297817,-261.3944988297817,-1.0,SL,2018Q2,2018,2,2018-04-11 14:30:00+00:00,2018Q2,2018
67,1517,2018-04-11 18:00:00+00:00,1517,2018-04-11 18:00:00+00:00,SELL,1358.85,1362.8583613590936,1362.8583613590936,1350.8332772818123,0.1,-40.783613590936696,-400.83613590936693,-1.0,SL,2018Q2,2018,0,2018-04-11 18:00:00+00:00,2018Q2,2018
68,1518,2018-04-11 18:30:00+00:00,1523,2018-04-11 21:00:00+00:00,SELL,1362.73,1354.04732890454,1367.0713355477299,1354.04732890454,0.1,86.12671095459909,868.2671095459909,1.952395369219228,TP,2018Q2,2018,5,2018-04-11 18:30:00+00:00,2018Q2,2018
69,1524,2018-04-11 21:30:00+00:00,1554,2018-04-12 13:30:00+00:00,BUY,1350.56,1344.938952824078,1344.938952824078,1361.8020943518438,0.1,-56.910471759220584,-562.1047175922058,-1.0,SL,2018Q2,2018,30,2018-04-11 21:30:00+00:00,2018Q2,2018
70,1603,2018-04-13 15:00:00+00:00,1606,2018-04-13 16:30:00+00:00,BUY,1336.73,1342.4673820419664,1333.8613089790167,1342.4673820419664,0.1,56.67382041966384,573.7382041966384,1.9285396121944252,TP,2018Q2,2018,3,2018-04-13 15:00:00+00:00,2018Q2,2018
71,1607,2018-04-13 17:00:00+00:00,1612,2018-04-13 19:30:00+00:00,SELL,1343.61,1347.0413757093477,1347.0413757093477,1336.7472485813043,0.1,-35.013757093477764,-343.1375709347776,-1.0,SL,2018Q2,2018,5,2018-04-13 17:00:00+00:00,2018Q2,2018
72,1653,2018-04-16 17:00:00+00:00,1686,2018-04-17 10:30:00+00:00,SELL,1348.45,1342.159533668245,1351.5952331658775,1342.159533668245,0.1,62.20466331754942,629.0466331754942,1.934685918822721,TP,2018Q2,2018,33,2018-04-16 17:00:00+00:00,2018Q2,2018
73,1688,2018-04-17 11:30:00+00:00,1696,2018-04-17 15:30:00+00:00,BUY,1342.04,1339.2483729680255,1339.2483729680255,1347.623254063949,0.1,-28.616270319744853,-279.16270319744854,-1.0,SL,2018Q2,2018,8,2018-04-17 11:30:00+00:00,2018Q2,2018
74,1740,2018-04-18 14:30:00+00:00,1741,2018-04-18 15:00:00+00:00,SELL,1349.92,1352.7542424184476,1352.7542424184476,1344.2515151631048,0.1,-29.04242418447502,-283.4242418447502,-1.0,SL,2018Q2,2018,1,2018-04-18 14:30:00+00:00,2018Q2,2018
75,1770,2018-04-19 06:30:00+00:00,1781,2018-04-19 12:00:00+00:00,SELL,1352.46,1347.3327586723506,1355.0236206638249,1347.3327586723506,0.1,50.572413276494714,512.7241327649472,1.9202618650116297,TP,2018Q2,2018,11,2018-04-19 06:30:00+00:00,2018Q2,2018
76,1795,2018-04-19 19:00:00+00:00,1835,2018-04-20 16:00:00+00:00,BUY,1342.75,1339.1366315302494,1339.1366315302494,1349.9767369395015,0.1,-36.8336846975064,-361.33684697506396,-1.0,SL,2018Q2,2018,40,2018-04-19 19:00:00+00:00,2018Q2,2018
77,1872,2018-04-23 11:30:00+00:00,1872,2018-04-23 11:30:00+00:00,BUY,1331.26,1328.927092811648,1328.927092811648,1335.9258143767042,0.1,-24.0290718835201,-233.290718835201,-1.0,SL,2018Q2,2018,0,2018-04-23 11:30:00+00:00,2018Q2,2018
78,1873,2018-04-23 12:00:00+00:00,1878,2018-04-23 14:30:00+00:00,BUY,1329.23,1326.8140861822444,1326.8140861822444,1334.061827635511,0.1,-24.859138177556087,-241.59138177556088,-1.0,SL,2018Q2,2018,5,2018-04-23 12:00:00+00:00,2018Q2,2018
79,1972,2018-04-25 15:30:00+00:00,1997,2018-04-26 05:00:00+00:00,BUY,1319.68,1324.4065241411802,1317.31673792941,1324.4065241411802,0.1,46.56524141180107,472.6524141180107,1.9136961026359662,TP,2018Q2,2018,25,2018-04-25 15:30:00+00:00,2018Q2,2018
80,2011,2018-04-26 12:00:00+00:00,2021,2018-04-26 17:00:00+00:00,BUY,1322.48,1320.4015621605706,1320.4015621605706,1326.6368756788588,0.1,-21.48437839429398,-207.8437839429398,-1.0,SL,2018Q2,2018,10,2018-04-26 12:00:00+00:00,2018Q2,2018
81,2022,2018-04-26 17:30:00+00:00,2024,2018-04-26 18:30:00+00:00,BUY,1319.35,1315.9361918727434,1315.9361918727434,1326.1776162545127,0.1,-34.83808127256516,-341.3808127256516,-1.0,SL,2018Q2,2018,2,2018-04-26 17:30:00+00:00,2018Q2,2018
82,2099,2018-04-30 10:00:00+00:00,2099,2018-04-30 10:00:00+00:00,BUY,1318.77,1316.699499661456,1316.699499661456,1322.911000677088,0.1,-21.405003385439795,-207.05003385439795,-1.0,SL,2018Q2,2018,0,2018-04-30 10:00:00+00:00,2018Q2,2018
83,2100,2018-04-30 10:30:00+00:00,2106,2018-04-30 13:30:00+00:00,BUY,1317.8,1315.6566782570662,1315.6566782570662,1322.0866434858674,0.1,-22.13321742933722,-214.3321742933722,-1.0,SL,2018Q2,2018,6,2018-04-30 10:30:00+00:00,2018Q2,2018
84,2110,2018-04-30 15:30:00+00:00,2111,2018-04-30 16:00:00+00:00,BUY,1313.53,1311.2432059395312,1311.2432059395312,1318.1035881209377,0.1,-23.567940604687646,-228.67940604687647,-1.0,SL,2018Q2,2018,1,2018-04-30 15:30:00+00:00,2018Q2,2018
85,2159,2018-05-01 17:00:00+00:00,2159,2018-05-01 17:00:00+00:00,BUY,1306.28,1304.0633993180782,1304.0633993180782,1310.7132013638438,0.1,-22.866006819218182,-221.66006819218182,-1.0,SL,2018Q2,2018,0,2018-05-01 17:00:00+00:00,2018Q2,2018
86,2161,2018-05-01 18:00:00+00:00,2180,2018-05-02 04:30:00+00:00,BUY,1303.3,1308.7298011759674,1300.5850994120162,1308.7298011759674,0.1,53.59801175967441,542.9801175967441,1.9245933585902106,TP,2018Q2,2018,19,2018-05-01 18:00:00+00:00,2018Q2,2018
87,2182,2018-05-02 05:30:00+00:00,2204,2018-05-02 16:30:00+00:00,SELL,1309.77,1305.1412209090718,1312.084389545464,1305.1412209090718,0.1,45.58779090928219,462.87790909282194,1.9119271427777023,TP,2018Q2,2018,22,2018-05-02 05:30:00+00:00,2018Q2,2018
88,2217,2018-05-02 23:00:00+00:00,2241,2018-05-03 12:00:00+00:00,BUY,1304.72,1311.5077112023912,1301.3261443988044,1311.5077112023912,0.1,67.17711202391165,678.7711202391165,1.939373916185329,TP,2018Q2,2018,24,2018-05-02 23:00:00+00:00,2018Q2,2018
89,2242,2018-05-03 12:30:00+00:00,2246,2018-05-03 14:30:00+00:00,SELL,1312.62,1315.181070493938,1315.181070493938,1307.4978590121236,0.1,-26.31070493938132,-256.1070493938132,-1.0,SL,2018Q2,2018,4,2018-05-03 12:30:00+00:00,2018Q2,2018
90,2318,2018-05-07 04:30:00+00:00,2326,2018-05-07 08:30:00+00:00,SELL,1318.42,1313.833626838305,1320.7131865808476,1313.833626838305,0.1,45.16373161695064,458.63731616950645,1.911136936159867,TP,2018Q2,2018,8,2018-05-07 04:30:00+00:00,2018Q2,2018
91,2380,2018-05-08 12:30:00+00:00,2388,2018-05-08 16:30:00+00:00,BUY,1310.06,1307.8017189725376,1307.8017189725376,1314.5765620549244,0.1,-23.28281027462317,-225.8281027462317,-1.0,SL,2018Q2,2018,8,2018-05-08 12:30:00+00:00,2018Q2,2018
