window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-2540.679067524327,0.8068330699461057,False,False
2018Q3->2020Q2,8,-2374.865605724907,0.8393428483905752,False,False
2018Q4->2020Q3,8,-2997.56537609829,0.8279843837390227,False,False
2019Q1->2020Q4,8,-3828.2506202478016,0.8025557285537834,False,False
2019Q2->2021Q1,8,-2970.402062769502,0.8561595243493582,False,False
2019Q3->2021Q2,8,-4206.036895164361,0.810301866527018,False,False
2019Q4->2021Q3,8,-4195.865989782024,0.8116161999045091,False,False
2020Q1->2021Q4,8,-3850.041305328881,0.8304775126580046,False,False
2020Q2->2022Q1,8,-5079.648462383778,0.7762762312925365,False,False
2020Q3->2022Q2,8,-4909.397962776984,0.7830153057643472,False,False
2020Q4->2022Q3,8,-5392.224373645589,0.7528483113998568,False,False
2021Q1->2022Q4,8,-4606.7974531133,0.7821537359554912,False,False
2021Q2->2023Q1,8,-6122.946184233865,0.7203844134163357,False,False
2021Q3->2023Q2,8,-4319.1262643638665,0.799678732002947,False,False
2021Q4->2023Q3,8,-4422.705626329129,0.7920429450557392,False,False
2022Q1->2023Q4,8,-3617.1690960452565,0.8272622015204925,False,False
2022Q2->2024Q1,8,-2815.2189061705776,0.860776569446746,False,False
2022Q3->2024Q2,8,-2609.6886857157815,0.8719955143237351,False,False
2022Q4->2024Q3,8,-2519.0292707869667,0.8802623086291572,False,False
2023Q1->2024Q4,8,-3287.6499912629465,0.8556590877548543,False,False
2023Q2->2025Q1,8,-1463.1920146055554,0.9365060069991681,False,False
2023Q3->2025Q2,8,-3363.940542322649,0.8797429192803196,False,False
2023Q4->2025Q3,8,-3456.437833788449,0.889779053189247,False,False
2024Q1->2025Q4,8,-5446.355632335246,0.8590573441017213,False,False
2024Q2->2026Q1,8,-5638.65221127808,0.8933772550680209,False,False
2024Q3->2026Q2,8,-5646.6069821072415,0.9096420848877055,False,False
