year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,231,-320.02693917328247,0.9202080096777009,-1.3853980050791448,False
2019,345,-857.0815261771749,0.884943846535096,-2.4842942787744198,True
2020,275,-1625.00740313422,0.8807056328478006,-5.909117829578983,True
2021,281,-977.6527447525557,0.9008353812720913,-3.479191262464611,True
2022,326,-1626.4839319575235,0.871372370117692,-4.989214515207127,True
2023,337,-1737.9419966289197,0.8579945932674905,-5.157097912845459,True
2024,348,-593.7029709213999,0.9637746997837253,-1.7060430198890801,True
2025,368,-2574.5930181215067,0.9183898073708265,-6.996176679678007,True
2026,166,-1862.1958422430428,0.9472438390280923,-11.218047242427968,False
