window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,4,-765.234612457074,0.9171078571134372,False,False
2018Q3->2019Q2,4,-2391.4031948981865,0.7738063312551061,False,False
2018Q4->2019Q3,4,-1767.0027021619019,0.8582304599522061,False,False
2019Q1->2019Q4,4,-1557.927367181232,0.8752881926453818,False,False
2019Q2->2020Q1,4,-2616.9574602007488,0.8533236450872075,False,False
2019Q3->2020Q2,4,-2716.416744549981,0.8645584710949341,False,False
2019Q4->2020Q3,4,-5860.342448917306,0.7511756254941601,False,False
2020Q1->2020Q4,4,-5844.010025304702,0.771087142063959,False,False
2020Q2->2021Q1,4,-5569.995539131847,0.7663463961621767,False,False
2020Q3->2021Q2,4,-4942.026145028174,0.7798020880872081,False,False
2020Q4->2021Q3,4,-1903.2245937660398,0.8942988906537662,False,False
2021Q1->2021Q4,4,-1193.4572208405812,0.9299544511236904,False,False
2021Q2->2022Q1,4,-1365.6403873828647,0.9186514351932422,False,False
2021Q3->2022Q2,4,-2393.2553341194025,0.8672800357526329,False,False
2021Q4->2022Q3,4,-4127.754678983974,0.7920324112488347,False,False
2022Q1->2022Q4,4,-5454.277077916567,0.7468987397462488,False,False
2022Q2->2023Q1,4,-5398.2587330942715,0.7479647305149567,False,False
2022Q3->2023Q2,4,-3208.759198018972,0.8382761958779741,False,False
2022Q4->2023Q3,4,-2093.6792423067363,0.8819294277249817,False,False
2023Q1->2023Q4,4,-1901.3404346999719,0.8886909346407537,False,False
2023Q2->2024Q1,4,-1202.1250177650572,0.9245288373924528,False,False
2023Q3->2024Q2,4,-1040.311579079903,0.946894900971786,False,False
2023Q4->2024Q3,4,-1485.1432239946503,0.9380512463324777,False,False
2024Q1->2024Q4,4,-2292.5980403389112,0.915120989609243,False,False
2024Q2->2025Q1,4,-3419.127135736681,0.8895462546966424,False,False
2024Q3->2025Q2,4,-6172.3886901588085,0.8420486274121396,False,False
2024Q4->2025Q3,4,-8509.247101219853,0.7981665598156816,False,False
2025Q1->2025Q4,4,-9485.294064527112,0.8250666177615327,False,False
2025Q2->2026Q1,4,-10869.125353631714,0.8649995578264437,False,False
2025Q3->2026Q2,4,-7315.582521540777,0.9139180122298204,False,False
