year,trades,net_pnl_usd,pf,expectancy_usd,is_complete_calendar_year
2018,474,-908.835759077585,0.8896161157951512,-1.917375019151023,False
2019,643,-2010.326083713924,0.861241693944569,-3.1264791348583576,True
2020,572,-5457.5015810382265,0.8084290302039411,-9.54108668013676,True
2021,550,-2493.811721171912,0.8751023558483907,-4.534203129403476,True
2022,625,-4823.130007128305,0.8029019535906434,-7.717008011405288,True
2023,552,-1673.8237103938434,0.912673707758751,-3.0322893304236294,True
2024,645,-980.9100129241417,0.9679249796393099,-1.5207907177118476,True
2025,664,-8697.442196165903,0.8540511332363996,-13.098557524346239,True
2026,304,-1163.3915057824124,0.981335937096638,-3.826945742705304,False
