quarter,year,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,2018,28,-51.48828830332114,350.96649373549434,402.4547820388155,0.872064414187144,-1.8388674394043265
2018Q3,2018,33,-297.4835612836801,247.73717713560092,545.220738419281,0.45437959284866414,-9.01465337223273
2018Q4,2018,35,-174.5575174667142,342.78003634899613,517.3375538157103,0.6625848709817492,-4.98735764190612
2019Q1,2019,26,-58.64857860959383,288.4121140903966,347.0606926999904,0.8310134802263782,-2.255714561907455
2019Q2,2019,23,104.98234607424716,391.8586506036456,286.87630452939834,1.365949869043607,4.564449829315094
2019Q3,2019,31,221.50981574527424,982.4261123836137,760.9162966383399,1.2911093069288757,7.145477927266911
2019Q4,2019,28,212.8657241417344,671.8042574507266,458.9385333089923,1.463821859992778,7.602347290776229
2020Q1,2020,33,859.6043754882446,1778.021359961549,918.4169844733046,1.9359630647305721,26.048617439037717
2020Q2,2020,22,311.0817968846957,1102.7337255812672,791.6519286965719,1.3929527430026993,14.140081676577076
2020Q3,2020,27,665.4872958101814,1516.9063723216768,851.4190765114956,1.781621312194308,24.64767762259931
2020Q4,2020,31,-151.2948074587751,882.1010707708664,1033.3958782296418,0.8535945317316675,-4.880477659960487
2021Q1,2021,20,314.1651338945767,874.2127369730417,560.047603078465,1.5609614828590934,15.708256694728835
2021Q2,2021,27,277.84649486681803,843.8443090064416,565.9978141396236,1.4908967630717336,10.290610920993261
2021Q3,2021,31,-86.8954815508817,632.9748324063602,719.8703139572422,0.8792900889700485,-2.803080050028442
2021Q4,2021,27,162.04659005741956,759.5156056426713,597.4690155852518,1.2712217467857918,6.001725557682206
2022Q1,2022,30,463.32504880755914,1221.608866049221,758.2838172416621,1.6110179833363094,15.444168293585305
2022Q2,2022,23,-60.84946882683532,642.8512251106122,703.7006939374476,0.9135293323552636,-2.6456290794276227
2022Q3,2022,31,-161.56286392839934,685.2811169130058,846.8439808414055,0.8092176745852591,-5.211705288012882
2022Q4,2022,29,-11.305619663253694,768.965503268203,780.2711229314568,0.985510652219476,-0.3898489539052998
2023Q1,2023,26,-73.15191506616728,782.922587825878,856.0745028920453,0.9145495925657863,-2.8135351948525877
2023Q2,2023,21,588.3262863712822,999.365749475912,411.0394631046297,2.4313133875944275,28.015537446251535
2023Q3,2023,15,-6.089167180141928,284.4362628273907,290.5254300075326,0.9790408461662581,-0.40594447867612854
2023Q4,2023,28,-506.3290644803007,430.76376431669206,937.092828796993,0.4596809953926246,-18.083180874296453
2024Q1,2024,20,-200.55721795414598,403.93493951918026,604.4921574733263,0.6682219686812135,-10.0278608977073
2024Q2,2024,21,453.62390374404913,1222.7924428498086,769.1685391057598,1.5897587858591238,21.60113827352615
2024Q3,2024,24,448.90322162549006,1186.4361501632036,737.5329285377136,1.608655158645619,18.704300901062087
2024Q4,2024,24,-581.9010827888605,534.7999926374623,1116.7010754263229,0.4789106094782722,-24.245878449535855
2025Q1,2025,24,327.2918552934908,1168.6045075761904,841.3126522826997,1.3890252386023947,13.637160637228783
2025Q2,2025,39,-269.650000733813,2668.878903840857,2938.5289045746695,0.9082363966833799,-6.914102582918281
2025Q3,2025,30,663.8201815422406,1841.3772529862338,1177.5570714439932,1.56372654679762,22.12733938474135
2025Q4,2025,34,-2077.307601904166,2088.699742420074,4166.007344324239,0.5013672732156161,-61.09728240894606
2026Q1,2026,34,-3085.321139723709,5224.227779402982,8309.548919126692,0.6287017298108684,-90.7447394036385
2026Q2,2026,32,-733.9426638359981,3411.6379161990385,4145.580580035035,0.8229578102110382,-22.93570824487494
