window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-6402.423246130918,0.7729586086054486,False,False
2018Q3->2020Q2,8,-5629.472158298331,0.8179045224591682,False,False
2018Q4->2020Q3,8,-6894.053190397374,0.8086083862877852,False,False
2019Q1->2020Q4,8,-7418.176141946711,0.8119389076530293,False,False
2019Q2->2021Q1,8,-6121.781848181054,0.8553932189767838,False,False
2019Q3->2021Q2,8,-6689.186272006285,0.8495998045642731,False,False
2019Q4->2021Q3,8,-5521.915197307079,0.8743618747520602,False,False
2020Q1->2021Q4,8,-4176.114029973676,0.9053556009674747,False,False
2020Q2->2022Q1,8,-3450.998233421188,0.9199139927478691,False,False
2020Q3->2022Q2,8,-4199.282517548238,0.9027722475619762,False,False
2020Q4->2022Q3,8,-4505.960549540892,0.890602886566652,False,False
2021Q1->2022Q4,8,-3979.0357693178157,0.8999189831497053,False,False
2021Q2->2023Q1,8,-5544.26546012507,0.8620705511127515,False,False
2021Q3->2023Q2,8,-5525.566165687597,0.861102379759423,False,False
2021Q4->2023Q3,8,-7238.464404500373,0.8174870150553668,False,False
2022Q1->2023Q4,8,-7543.716013705996,0.8143270180762925,False,False
2022Q2->2024Q1,8,-7160.613276867799,0.817799598571393,False,False
2022Q3->2024Q2,8,-6998.439930445679,0.8305386780991855,False,False
2022Q4->2024Q3,8,-6602.674026174644,0.8466893289782979,False,False
2023Q1->2024Q4,8,-6221.132915926085,0.8641156884312216,False,False
2023Q2->2025Q1,8,-5276.506123645738,0.8897085656282545,False,False
2023Q3->2025Q2,8,-10028.335069245699,0.8349138188603503,False,False
2023Q4->2025Q3,8,-9433.17439757449,0.8566054287608378,False,False
2024Q1->2025Q4,8,-11291.29717015705,0.8600237224069629,False,False
2024Q2->2026Q1,8,-18705.97119637163,0.8301539908987184,False,False
2024Q3->2026Q2,8,-11436.129737003215,0.9071391045763778,False,False
