window,width_quarters,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2020Q1,8,-2548.6737574481135,0.905721967340595,False,False
2018Q3->2020Q2,8,-4039.4343401657193,0.8683624257689547,False,False
2018Q4->2020Q3,8,-5736.442432127855,0.8409877015828253,False,False
2019Q1->2020Q4,8,-5199.6681330318515,0.864621411172432,False,False
2019Q2->2021Q1,8,-6310.793005106955,0.8502045292051392,False,False
2019Q3->2021Q2,8,-6216.245095797127,0.8573749087962644,False,False
2019Q4->2021Q3,8,-5970.410418998219,0.8600276939673286,False,False
2020Q1->2021Q4,8,-5171.694666347302,0.8815055052907219,False,False
2020Q2->2022Q1,8,-5508.196528162046,0.8713940062868463,False,False
2020Q3->2022Q2,8,-6342.18927104495,0.8524244817414084,False,False
2020Q4->2022Q3,8,-4449.0356731146085,0.8898540027313956,False,False
2021Q1->2022Q4,8,-5613.067630367297,0.8626014052833565,False,False
2021Q2->2023Q1,8,-5680.390212033221,0.8600964789507205,False,False
2021Q3->2023Q2,8,-4663.714197574235,0.8849656243871699,False,False
2021Q4->2023Q3,8,-4821.655276707187,0.8788350650288913,False,False
2022Q1->2023Q4,8,-5687.399659078683,0.8595879343138569,False,False
2022Q2->2024Q1,8,-5351.013754315685,0.8631053533041739,False,False
2022Q3->2024Q2,8,-2472.7319748887026,0.938999864855632,False,False
2022Q4->2024Q3,8,-3533.3893617934896,0.917955086684281,False,False
2023Q1->2024Q4,8,-3435.52892923589,0.9244485191810877,False,False
2023Q2->2025Q1,8,-4593.504963801506,0.9057552697293755,False,False
2023Q3->2025Q2,8,-7949.4734403264,0.8693931751470044,False,False
2023Q4->2025Q3,8,-11255.364075758189,0.8358878433575796,False,False
2024Q1->2025Q4,8,-10468.227882558807,0.873265936263554,False,False
2024Q2->2026Q1,8,-20702.80331132366,0.8175766209634604,False,False
2024Q3->2026Q2,8,-18310.94859390066,0.8570152832168219,False,False
