quarter,year,trades,wins,losses,win_rate_pct,net_pnl_usd,gross_profit_usd,gross_loss_usd,profit_factor,max_drawdown_pct,expectancy_usd,expectancy_r,payoff_ratio,tail_loss_usd,verdict
2018Q2,2018,67,20,47,29.850746268656714,73.2714285714206,938.0178571428548,864.7464285714348,1.0847316926101271,234.3357142857236,1.0936034115137403,0.006031802388595435,2.549119477633799,27.98928571428696,INCONCLUSIVE
2018Q3,2018,62,17,45,27.419354838709676,-50.594642857136876,725.2696428571453,775.8642857142825,0.9347893133003817,275.5821428571416,-0.8160426267280141,-0.07861760445981823,2.4744422999127753,28.535714285713492,FAIL
2018Q4,2018,81,21,60,25.925925925925924,-163.60178571427622,877.9339285714286,1041.5357142857054,0.8429225388334606,352.23571428571137,-2.019775132275015,-0.12964412823291632,2.4083501109527448,29.864285714284687,FAIL
2019Q1,2019,76,23,53,30.263157894736842,39.285714285728474,903.989285714284,864.7035714285561,1.0454325801162414,207.59107142855794,0.5169172932332694,0.013989530181897221,2.409040293311339,23.61785714285652,INCONCLUSIVE
2019Q2,2019,98,26,72,26.53061224489796,-181.82321428571055,1087.3267857142962,1269.150000000007,0.8567362295349567,426.20357142856835,-1.8553389212827607,-0.11299760325012423,2.372500327942957,56.57500000000091,FAIL
2019Q3,2019,81,22,59,27.160493827160494,-213.58392857142155,1689.0553571428648,1902.6392857142866,0.8877433414861722,482.864285714282,-2.6368386243385378,-0.07219710125556601,2.3807662339856437,55.53571428571395,FAIL
2019Q4,2019,95,18,77,18.947368421052634,-621.0499999999951,967.2749999999994,1588.3249999999941,0.6089906033085187,724.0071428571381,-6.537368421052579,-0.35925089298382856,2.6051264697086634,49.032142857143484,FAIL
2020Q1,2020,73,22,51,30.136986301369863,397.25535714285473,3114.5374999999995,2717.2821428571433,1.1461958443244888,694.2482142857159,5.441854207436366,0.035914291113758254,2.657090366388587,180.20714285714183,INCONCLUSIVE
2020Q2,2020,63,15,48,23.809523809523807,-325.4839285714265,1788.5624999999975,2114.0464285714243,0.8460374738357218,814.1089285714277,-5.166411564625817,-0.17955035234633954,2.7073199162743093,80.57499999999955,FAIL
2020Q3,2020,75,22,53,29.333333333333332,-580.9499999999844,2432.3857142857178,3013.3357142857003,0.8072070107403567,763.5089285714145,-7.745999999999792,0.008047204882300048,1.944635071329041,150.89285714285842,FAIL
2020Q4,2020,82,18,64,21.951219512195124,-933.1964285714251,1786.1142857142886,2719.3107142857134,0.656826112709761,1033.210714285713,-11.380444250871038,-0.24520038336433286,2.33538173407915,67.14999999999982,FAIL
2021Q1,2021,73,15,58,20.54794520547945,-842.8214285714296,1652.464285714281,2495.28571428571,0.6622344993416148,1142.835714285712,-11.545499021526432,-0.2926568700198947,2.5606400641209106,86.07142857142954,FAIL
2021Q2,2021,96,22,74,22.916666666666664,-832.6124999999954,1691.3053571428593,2523.9178571428542,0.6701110942879355,955.1410714285644,-8.673046874999953,-0.21634834911976597,2.2540100444230555,71.63928571428706,FAIL
2021Q3,2021,93,22,71,23.655913978494624,-288.03214285713017,1712.921428571437,2000.9535714285673,0.8560525606541226,603.7249999999963,-3.097119815668066,-0.1920466540862056,2.7627150821110322,44.98214285714376,FAIL
2021Q4,2021,88,28,60,31.818181818181817,153.4035714285694,1986.8107142857116,1833.4071428571424,1.0836713067395976,320.8250000000034,1.7432224025973795,0.08579361537178748,2.3221528001562803,56.1464285714289,INCONCLUSIVE
2022Q1,2022,87,22,65,25.287356321839084,-330.19821428570424,2368.5017857142934,2698.6999999999966,0.8776454536311173,719.4696428571332,-3.7953817733988995,-0.1324790980616398,2.5930433857283015,110.73571428571377,FAIL
2022Q2,2022,79,20,59,25.31645569620253,-230.74107142857906,1997.3124999999989,2228.0535714285775,0.8964382749196499,543.094642857146,-2.920773056057963,-0.12970315626380763,2.644492911012967,63.217857142856886,FAIL
2022Q3,2022,93,23,70,24.731182795698924,-413.1267857142711,1951.7660714285819,2364.892857142852,0.8253084555325734,734.8446428571294,-4.44222350230399,-0.15259719247410838,2.5118083429252236,65.63928571428569,FAIL
