id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars
184,33285,2020-11-27 16:00:00,33288,2020-11-27 17:30:00,SELL,1778.48,1785.3617857142858,1785.3617857142858,1757.8346428571429,0.1,-69.51785714285798,-688.1785714285797,-1.0,SL,2020Q4,2020,3
185,33509,2020-12-04 16:00:00,33509,2020-12-04 16:00:00,SELL,1838.06,1844.2271428571428,1844.2271428571428,1819.5585714285714,0.1,-62.37142857142835,-616.7142857142835,-1.0,SL,2020Q4,2020,0
186,33512,2020-12-04 17:30:00,33538,2020-12-07 07:30:00,SELL,1833.67,1841.2942857142857,1841.2942857142857,1810.7971428571432,0.1,-76.94285714285634,-762.4285714285634,-1.0,SL,2020Q4,2020,26
187,33649,2020-12-09 17:00:00,33650,2020-12-09 17:30:00,SELL,1839.75,1848.6375,1848.6375,1813.0874999999999,0.1,-89.57500000000046,-888.7500000000045,-1.0,SL,2020Q4,2020,1
188,33808,2020-12-15 04:30:00,33814,2020-12-15 07:30:00,BUY,1832.0,1839.4142857142856,1828.2928571428572,1839.4142857142856,0.1,73.44285714285597,741.4285714285597,1.9444024205748855,TP,2020Q4,2020,6
189,34227,2020-12-29 12:00:00,34228,2020-12-29 12:30:00,BUY,1882.16,1877.0814285714287,1877.0814285714287,1892.317142857143,0.1,-51.485714285714224,-507.8571428571422,-1.0,SL,2020Q4,2020,1
190,34240,2020-12-29 18:30:00,34244,2020-12-29 20:30:00,BUY,1882.95,1876.9585714285715,1876.9585714285715,1894.932857142857,0.1,-60.614285714285145,-599.1428571428514,-1.0,SL,2020Q4,2020,4
191,34257,2020-12-30 04:00:00,34265,2020-12-30 08:00:00,BUY,1883.21,1880.3653571428572,1880.3653571428572,1888.8992857142857,0.1,-29.14642857142844,-284.4642857142844,-1.0,SL,2020Q4,2020,8
192,34400,2021-01-05 11:30:00,34411,2021-01-05 17:00:00,BUY,1944.45,1939.2278571428571,1939.2278571428571,1954.8942857142858,0.1,-52.92142857142899,-522.2142857142899,-1.0,SL,2021Q1,2021,11
193,34433,2021-01-06 05:00:00,34443,2021-01-06 10:00:00,SELL,1943.91,1949.784642857143,1949.784642857143,1926.2860714285716,0.1,-59.44642857142817,-587.4642857142817,-1.0,SL,2021Q1,2021,10
194,34699,2021-01-13 23:00:00,34708,2021-01-14 04:30:00,SELL,1848.91,1830.784642857143,1854.9517857142857,1830.784642857143,0.1,180.55357142857184,1812.5357142857183,2.954186875474822,TP,2021Q1,2021,9
195,34732,2021-01-14 16:30:00,34733,2021-01-14 17:00:00,BUY,1849.36,1842.3346428571429,1842.3346428571429,1863.410714285714,0.1,-70.95357142857047,-702.5357142857047,-1.0,SL,2021Q1,2021,1
196,34735,2021-01-14 18:00:00,34776,2021-01-15 15:30:00,BUY,1848.03,1840.9671428571428,1840.9671428571428,1862.155714285714,0.1,-71.32857142857183,-706.2857142857183,-1.0,SL,2021Q1,2021,41
197,34882,2021-01-20 03:30:00,34891,2021-01-20 08:00:00,BUY,1845.4,1852.4735714285714,1841.8632142857145,1852.4735714285714,0.1,70.03571428571313,707.3571428571313,1.9417764135063478,TP,2021Q1,2021,9
198,35212,2021-01-29 07:30:00,35219,2021-01-29 11:00:00,BUY,1845.19,1852.2914285714287,1841.6392857142857,1852.2914285714287,0.1,70.31428571428641,710.1428571428642,1.9420003945551394,TP,2021Q1,2021,7
199,35276,2021-02-01 16:30:00,35278,2021-02-01 17:30:00,BUY,1867.28,1858.1942857142856,1858.1942857142856,1885.4514285714288,0.1,-91.55714285714403,-908.5714285714403,-1.0,SL,2021Q1,2021,2
200,35294,2021-02-02 02:30:00,35295,2021-02-02 03:00:00,SELL,1855.34,1860.5439285714285,1860.5439285714285,1839.7282142857143,0.1,-52.739285714286055,-520.3928571428605,-1.0,SL,2021Q1,2021,1
201,35389,2021-02-04 04:00:00,35396,2021-02-04 07:30:00,SELL,1826.93,1816.891785714286,1830.2760714285714,1816.891785714286,0.1,99.68214285714048,1003.8214285714048,2.9180345007841066,TP,2021Q1,2021,7
202,35620,2021-02-11 04:30:00,35628,2021-02-11 08:30:00,SELL,1836.89,1839.9467857142859,1839.9467857142859,1827.719642857143,0.1,-31.26785714285752,-305.6785714285752,-1.0,SL,2021Q1,2021,8
203,35867,2021-02-18 17:00:00,35910,2021-02-19 15:30:00,SELL,1775.5,1783.5946428571428,1783.5946428571428,1751.2160714285715,0.1,-81.64642857142844,-809.4642857142844,-1.0,SL,2021Q1,2021,43
204,36024,2021-02-24 03:30:00,36033,2021-02-24 08:00:00,BUY,1810.15,1806.9453571428571,1806.9453571428571,1816.5592857142858,0.1,-32.74642857142972,-320.46428571429715,-1.0,SL,2021Q1,2021,9
205,36332,2021-03-04 19:30:00,36420,2021-03-08 17:30:00,SELL,1708.28,1681.5757142857142,1717.1814285714286,1681.5757142857142,0.1,266.3428571428579,2670.428571428579,2.968789808917198,TP,2021Q1,2021,88
206,36504,2021-03-10 13:30:00,36505,2021-03-10 14:00:00,SELL,1708.68,1713.1778571428572,1713.1778571428572,1695.1864285714287,0.1,-45.67857142857129,-449.78571428571286,-1.0,SL,2021Q1,2021,1
207,36576,2021-03-12 03:30:00,36577,2021-03-12 04:00:00,BUY,1726.92,1723.1807142857144,1723.1807142857144,1734.3985714285714,0.1,-38.09285714285643,-373.9285714285643,-1.0,SL,2021Q1,2021,1
