quarter,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,86,-508.7714285714267,1554.8857142857103,2063.657142857137,0.7534612615606139,-5.915946843853799
2018Q3,85,-324.05714285713395,1532.32857142857,1856.3857142857041,0.8254365241213764,-3.812436974789811
2018Q4,83,-96.34285714284779,1803.7999999999997,1900.142857142848,0.9492970453349416,-1.1607573149740698
2019Q1,78,-167.5142857142801,1407.6571428571483,1575.1714285714288,0.8936532985071953,-2.1476190476189756
2019Q2,81,125.31428571428323,1937.2571428571437,1811.942857142861,1.0691601753445377,1.5470899470899164
2019Q3,79,-1116.6142857142818,2096.757142857142,3213.3714285714227,0.6525100473023446,-14.134358047016224
2019Q4,87,-684.2857142857054,1848.5999999999935,2532.8857142856978,0.7298394829161565,-7.865353037766728
2020Q1,80,1204.3571428571581,5383.142857142864,4178.785714285706,1.288207442353388,15.054464285714477
2020Q2,76,-869.5285714285756,4025.785714285708,4895.314285714283,0.8223753326796461,-11.44116541353389
2020Q3,84,781.3428571428526,5373.257142857137,4591.914285714286,1.1701562373613232,9.301700680272054
2020Q4,85,-946.1428571428607,3597.328571428571,4543.471428571433,0.791757718295953,-11.131092436974832
2021Q1,91,-233.40000000000208,4725.700000000001,4959.100000000005,0.9529350083684531,-2.5648351648351877
2021Q2,88,-930.1714285714356,2947.042857142854,3877.21428571429,0.7600928501685655,-10.57012987012995
2021Q3,93,-702.5285714285723,2934.257142857134,3636.7857142857056,0.8068270647157022,-7.5540706605222825
2021Q4,81,-1014.3714285714093,2544.614285714293,3558.9857142857004,0.7149830007747039,-12.523104056437152
2022Q1,78,-61.85714285714026,4150.328571428577,4212.185714285717,0.9853147161466906,-0.7930402930402598
2022Q2,87,-369.18571428572335,3915.7428571428472,4284.92857142857,0.9138408708263162,-4.243513957307165
2022Q3,87,1152.157142857135,4561.500000000001,3409.342857142865,1.3379411197800972,13.243185550082012
2022Q4,78,-432.8714285714338,3250.7142857142835,3683.5857142857153,0.8824863971828684,-5.549633699633767
2023Q1,87,125.72857142857104,4417.785714285707,4292.057142857137,1.0292933125640717,1.445155993431851
2023Q2,104,-1806.457142857148,3205.671428571429,5012.128571428577,0.639582840481232,-17.36978021978027
2023Q3,83,855.8428571428674,3189.542857142865,2333.6999999999966,1.3667321665779104,10.31135972461286
2023Q4,84,1388.0571428571568,4263.871428571447,2875.8142857142875,1.4826657791333688,16.524489795918534
2024Q1,85,1381.3428571428294,4739.257142857144,3357.914285714313,1.4113693023730605,16.251092436974464
2024Q2,97,-3701.8714285714623,3870.328571428563,7572.200000000025,0.5111233949748488,-38.16362297496353
2024Q3,97,-1198.985714285709,5260.057142857132,6459.042857142839,0.8143709926061585,-12.36067746686298
2024Q4,90,-60.714285714282084,5914.957142857154,5975.671428571435,0.9898397550066109,-0.6746031746031342
2025Q1,85,1079.9571428571546,6725.500000000018,5645.542857142861,1.19129376398069,12.705378151260643
2025Q2,74,730.8714285714432,10056.499999999995,9325.628571428553,1.0783723502360638,9.876640926641125
2025Q3,97,1697.0857142857176,8554.142857142848,6857.057142857129,1.2474947603511721,17.49572901325482
2025Q4,81,317.31428571434634,13494.257142857188,13176.942857142849,1.0240810246469523,3.917460317461066
2026Q1,71,1237.7714285714162,22072.014285714256,20834.242857142843,1.0594104348815852,17.433400402414314
2026Q2,74,5016.371428571426,17927.78571428571,12911.414285714289,1.388522226734041,67.78880308880305
