id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter
471,8352,2018-10-16 21:00:00,8390,2018-10-17 17:00:00,SELL,1225.87,1228.8957142857141,1228.8957142857141,1219.8185714285714,0.1,-30.957142857142298,-302.571428571423,-1.0,SL,2018Q4,2018,38,2018-10-16 21:00:00,2018Q4
472,8403,2018-10-17 23:30:00,8426,2018-10-18 12:00:00,SELL,1222.07,1224.7464285714284,1224.7464285714284,1216.7171428571428,0.1,-27.464285714284596,-267.64285714284597,-1.0,SL,2018Q4,2018,23,2018-10-17 23:30:00,2018Q4
473,8439,2018-10-18 18:30:00,8468,2018-10-19 10:00:00,BUY,1227.19,1223.8889285714286,1223.8889285714286,1233.7921428571428,0.1,-33.71071428571504,-330.1071428571504,-1.0,SL,2018Q4,2018,29,2018-10-18 18:30:00,2018Q4
474,8473,2018-10-19 12:30:00,8476,2018-10-19 14:00:00,BUY,1228.33,1226.1335714285715,1226.1335714285715,1232.722857142857,0.1,-22.664285714284414,-219.64285714284415,-1.0,SL,2018Q4,2018,3,2018-10-19 12:30:00,2018Q4
475,8478,2018-10-19 15:00:00,8484,2018-10-19 18:00:00,BUY,1228.48,1226.0660714285714,1226.0660714285714,1233.3078571428573,0.1,-24.839285714286415,-241.39285714286416,-1.0,SL,2018Q4,2018,6,2018-10-19 15:00:00,2018Q4
476,8517,2018-10-22 11:30:00,8526,2018-10-22 16:00:00,SELL,1224.5,1220.96,1226.27,1220.96,0.1,34.69999999999963,353.99999999999636,1.88586956521739,TP,2018Q4,2018,9,2018-10-22 11:30:00,2018Q4
477,8527,2018-10-22 16:30:00,8549,2018-10-23 04:30:00,SELL,1221.4,1223.914642857143,1223.914642857143,1216.3707142857145,0.1,-25.84642857142917,-251.4642857142917,-1.0,SL,2018Q4,2018,22,2018-10-22 16:30:00,2018Q4
478,8559,2018-10-23 09:30:00,8560,2018-10-23 10:00:00,BUY,1227.19,1230.1985714285715,1225.6857142857143,1230.1985714285715,0.1,29.385714285714858,300.8571428571486,1.8666061705989136,TP,2018Q4,2018,1,2018-10-23 09:30:00,2018Q4
479,8561,2018-10-23 10:30:00,8563,2018-10-23 11:30:00,BUY,1232.13,1235.9657142857145,1230.212142857143,1235.9657142857145,0.1,37.657142857144024,383.57142857144026,1.8943586058210595,TP,2018Q4,2018,2,2018-10-23 10:30:00,2018Q4
480,8564,2018-10-23 12:00:00,8567,2018-10-23 13:30:00,BUY,1235.79,1233.537857142857,1233.537857142857,1240.2942857142857,0.1,-23.221428571428714,-225.21428571428714,-1.0,SL,2018Q4,2018,3,2018-10-23 12:00:00,2018Q4
481,8568,2018-10-23 14:00:00,8570,2018-10-23 15:00:00,BUY,1234.55,1239.3457142857144,1232.1521428571427,1239.3457142857144,0.1,47.25714285714439,479.5714285714439,1.9149059334298144,TP,2018Q4,2018,2,2018-10-23 14:00:00,2018Q4
482,8571,2018-10-23 15:30:00,8573,2018-10-23 16:30:00,BUY,1238.71,1235.6553571428572,1235.6553571428572,1244.8192857142858,0.1,-31.246428571428805,-305.46428571428805,-1.0,SL,2018Q4,2018,2,2018-10-23 15:30:00,2018Q4
483,8574,2018-10-23 17:00:00,8574,2018-10-23 17:00:00,BUY,1237.0,1233.795357142857,1233.795357142857,1243.4092857142857,0.1,-32.74642857142972,-320.46428571429715,-1.0,SL,2018Q4,2018,0,2018-10-23 17:00:00,2018Q4
484,8611,2018-10-24 12:30:00,8616,2018-10-24 15:00:00,SELL,1231.02,1226.7278571428571,1233.1660714285713,1226.7278571428571,0.1,42.22142857142835,429.2142857142835,1.9052377115230625,TP,2018Q4,2018,5,2018-10-24 12:30:00,2018Q4
485,8617,2018-10-24 15:30:00,8619,2018-10-24 16:30:00,SELL,1228.87,1231.6589285714285,1231.6589285714285,1223.2921428571428,0.1,-28.589285714286415,-278.89285714286416,-1.0,SL,2018Q4,2018,2,2018-10-24 15:30:00,2018Q4
486,8623,2018-10-24 18:30:00,8628,2018-10-24 21:00:00,SELL,1228.69,1231.6514285714286,1231.6514285714286,1222.767142857143,0.1,-30.314285714285415,-296.14285714285415,-1.0,SL,2018Q4,2018,5,2018-10-24 18:30:00,2018Q4
487,8631,2018-10-24 22:30:00,8650,2018-10-25 09:00:00,BUY,1232.19,1238.0742857142857,1229.2478571428571,1238.0742857142857,0.1,58.14285714285624,588.4285714285625,1.930282191131062,TP,2018Q4,2018,19,2018-10-24 22:30:00,2018Q4
488,8651,2018-10-25 09:30:00,8651,2018-10-25 09:30:00,BUY,1237.91,1236.1046428571428,1236.1046428571428,1241.5207142857143,0.1,-18.753571428572467,-180.53571428572468,-1.0,SL,2018Q4,2018,0,2018-10-25 09:30:00,2018Q4
489,8668,2018-10-25 18:00:00,8680,2018-10-26 01:00:00,SELL,1229.38,1232.4742857142858,1232.4742857142858,1223.1914285714288,0.1,-31.64285714285661,-309.4285714285661,-1.0,SL,2018Q4,2018,12,2018-10-25 18:00:00,2018Q4
490,8702,2018-10-26 12:00:00,8705,2018-10-26 13:30:00,BUY,1237.55,1235.440357142857,1235.440357142857,1241.7692857142856,0.1,-21.79642857142944,-210.96428571429442,-1.0,SL,2018Q4,2018,3,2018-10-26 12:00:00,2018Q4
491,8706,2018-10-26 14:00:00,8708,2018-10-26 15:00:00,BUY,1236.66,1234.2675,1234.2675,1241.4450000000002,0.1,-24.625000000001545,-239.25000000001546,-1.0,SL,2018Q4,2018,2,2018-10-26 14:00:00,2018Q4
492,8714,2018-10-26 18:00:00,8714,2018-10-26 18:00:00,BUY,1243.37,1239.7860714285712,1239.7860714285712,1250.537857142857,0.1,-36.539285714287146,-358.39285714287143,-1.0,SL,2018Q4,2018,0,2018-10-26 18:00:00,2018Q4
493,8715,2018-10-26 18:30:00,8716,2018-10-26 19:00:00,BUY,1240.88,1237.0207142857143,1237.0207142857143,1248.5985714285716,0.1,-39.29285714285761,-385.9285714285761,-1.0,SL,2018Q4,2018,1,2018-10-26 18:30:00,2018Q4
494,8730,2018-10-29 02:00:00,8734,2018-10-29 04:00:00,SELL,1232.68,1235.517142857143,1235.517142857143,1227.0057142857145,0.1,-29.071428571429077,-283.7142857142908,-1.0,SL,2018Q4,2018,4,2018-10-29 02:00:00,2018Q4
495,8739,2018-10-29 06:30:00,8747,2018-10-29 10:30:00,SELL,1232.88,1229.6100000000001,1234.515,1229.6100000000001,0.1,31.99999999999982,326.9999999999982,1.8768328445747795,TP,2018Q4,2018,8,2018-10-29 06:30:00,2018Q4
496,8748,2018-10-29 11:00:00,8750,2018-10-29 12:00:00,SELL,1229.1,1231.077857142857,1231.077857142857,1225.1442857142856,0.1,-20.478571428571467,-197.78571428571468,-1.0,SL,2018Q4,2018,2,2018-10-29 11:00:00,2018Q4
497,8751,2018-10-29 12:30:00,8763,2018-10-29 18:30:00,SELL,1230.34,1225.8314285714284,1232.5942857142857,1225.8314285714284,0.1,44.385714285714855,450.8571428571486,1.9096496619545185,TP,2018Q4,2018,12,2018-10-29 12:30:00,2018Q4
498,8764,2018-10-29 19:00:00,8768,2018-10-29 21:00:00,SELL,1226.59,1229.370357142857,1229.370357142857,1221.0292857142856,0.1,-28.503571428571558,-278.0357142857156,-1.0,SL,2018Q4,2018,4,2018-10-29 19:00:00,2018Q4
499,8788,2018-10-30 08:00:00,8790,2018-10-30 09:00:00,SELL,1226.29,1227.9667857142856,1227.9667857142856,1222.9364285714287,0.1,-17.467857142856428,-167.67857142856428,-1.0,SL,2018Q4,2018,2,2018-10-30 08:00:00,2018Q4
500,8791,2018-10-30 09:30:00,8796,2018-10-30 12:00:00,SELL,1224.97,1220.7678571428573,1227.0710714285715,1220.7678571428573,0.1,41.32142857142689,420.21428571426895,1.9032735647309378,TP,2018Q4,2018,5,2018-10-30 09:30:00,2018Q4
501,8797,2018-10-30 12:30:00,8800,2018-10-30 14:00:00,SELL,1220.45,1222.8939285714287,1222.8939285714287,1215.5621428571428,0.1,-25.139285714286142,-244.39285714286143,-1.0,SL,2018Q4,2018,3,2018-10-30 12:30:00,2018Q4
502,8815,2018-10-30 21:30:00,8829,2018-10-31 05:30:00,SELL,1222.4,1217.4199999999998,1224.89,1217.4199999999998,0.1,49.10000000000245,498.00000000002456,1.917968750000089,TP,2018Q4,2018,14,2018-10-30 21:30:00,2018Q4
503,8830,2018-10-31 06:00:00,8848,2018-10-31 15:00:00,SELL,1217.51,1213.817857142857,1219.3560714285713,1213.817857142857,0.1,36.22142857142926,369.2142857142926,1.8904007455732734,TP,2018Q4,2018,18,2018-10-31 06:00:00,2018Q4
504,8849,2018-10-31 15:30:00,8854,2018-10-31 18:00:00,SELL,1214.46,1217.202857142857,1217.202857142857,1208.9742857142858,0.1,-28.128571428570194,-274.28571428570194,-1.0,SL,2018Q4,2018,5,2018-10-31 15:30:00,2018Q4
505,8855,2018-10-31 18:30:00,8877,2018-11-01 06:30:00,SELL,1215.43,1218.5135714285714,1218.5135714285714,1209.2628571428572,0.1,-31.535714285713038,-308.3571428571304,-1.0,SL,2018Q4,2018,22,2018-10-31 18:30:00,2018Q4
506,8881,2018-11-01 08:30:00,8882,2018-11-01 09:00:00,BUY,1220.43,1223.595,1218.8475,1223.595,0.1,30.949999999999637,316.49999999999636,1.8729198184568823,TP,2018Q4,2018,1,2018-11-01 08:30:00,2018Q4
507,8883,2018-11-01 09:30:00,8892,2018-11-01 14:00:00,BUY,1223.81,1227.5685714285714,1221.9307142857142,1227.5685714285714,0.1,36.885714285714855,375.8571428571486,1.8922682301209248,TP,2018Q4,2018,9,2018-11-01 09:30:00,2018Q4
508,8893,2018-11-01 14:30:00,8902,2018-11-01 19:00:00,BUY,1229.82,1236.3235714285713,1226.5682142857142,1236.3235714285713,0.1,64.33571428571376,650.3571428571377,1.9367809912912584,TP,2018Q4,2018,9,2018-11-01 14:30:00,2018Q4
509,8903,2018-11-01 19:30:00,8907,2018-11-01 21:30:00,BUY,1236.95,1233.2075,1233.2075,1244.435,0.1,-38.12500000000064,-374.25000000000637,-1.0,SL,2018Q4,2018,4,2018-11-01 19:30:00,2018Q4
510,8908,2018-11-01 22:00:00,8940,2018-11-02 15:00:00,BUY,1233.35,1229.99,1229.99,1240.07,0.1,-34.299999999999,-335.99999999999,-1.0,SL,2018Q4,2018,32,2018-11-01 22:00:00,2018Q4
511,8943,2018-11-02 16:30:00,8943,2018-11-02 16:30:00,BUY,1235.72,1232.1414285714286,1232.1414285714286,1242.8771428571429,0.1,-36.485714285714224,-357.8571428571422,-1.0,SL,2018Q4,2018,0,2018-11-02 16:30:00,2018Q4
512,8972,2018-11-05 09:00:00,8972,2018-11-05 09:00:00,SELL,1230.77,1232.2667857142856,1232.2667857142856,1227.7764285714286,0.1,-15.667857142855791,-149.67857142855792,-1.0,SL,2018Q4,2018,0,2018-11-05 09:00:00,2018Q4
513,8984,2018-11-05 15:00:00,8987,2018-11-05 16:30:00,SELL,1228.64,1231.0132142857144,1231.0132142857144,1223.8935714285717,0.1,-24.432142857143116,-237.32142857143117,-1.0,SL,2018Q4,2018,3,2018-11-05 15:00:00,2018Q4
514,9021,2018-11-06 10:30:00,9032,2018-11-06 16:00:00,BUY,1232.77,1231.1907142857144,1231.1907142857144,1235.9285714285713,0.1,-16.49285714285561,-157.9285714285561,-1.0,SL,2018Q4,2018,11,2018-11-06 10:30:00,2018Q4
515,9036,2018-11-06 18:00:00,9041,2018-11-06 20:30:00,SELL,1228.86,1223.6507142857145,1231.4646428571427,1223.6507142857145,0.1,51.392857142854425,520.9285714285443,1.921484844438424,TP,2018Q4,2018,5,2018-11-06 18:00:00,2018Q4
516,9042,2018-11-06 21:00:00,9050,2018-11-07 02:00:00,SELL,1225.65,1228.5985714285714,1228.5985714285714,1219.7528571428572,0.1,-30.18571428571313,-294.8571428571313,-1.0,SL,2018Q4,2018,8,2018-11-06 21:00:00,2018Q4
517,9053,2018-11-07 03:30:00,9057,2018-11-07 05:30:00,SELL,1225.92,1228.8878571428572,1228.8878571428572,1219.9842857142858,0.1,-30.378571428571558,-296.7857142857156,-1.0,SL,2018Q4,2018,4,2018-11-07 03:30:00,2018Q4
518,9069,2018-11-07 11:30:00,9077,2018-11-07 15:30:00,BUY,1233.31,1230.4996428571428,1230.4996428571428,1238.9307142857142,0.1,-28.803571428571285,-281.03571428571286,-1.0,SL,2018Q4,2018,8,2018-11-07 11:30:00,2018Q4
519,9091,2018-11-07 22:30:00,9123,2018-11-08 15:30:00,SELL,1226.08,1220.7571428571428,1228.7414285714285,1220.7571428571428,0.1,52.52857142857174,532.2857142857174,1.9231171548117159,TP,2018Q4,2018,32,2018-11-07 22:30:00,2018Q4
520,9124,2018-11-08 16:00:00,9125,2018-11-08 16:30:00,SELL,1222.08,1225.0735714285713,1225.0735714285713,1216.0928571428572,0.1,-30.635714285713856,-299.35714285713857,-1.0,SL,2018Q4,2018,1,2018-11-08 16:00:00,2018Q4
521,9136,2018-11-08 22:00:00,9168,2018-11-09 15:00:00,SELL,1221.47,1214.709285714286,1224.850357142857,1214.709285714286,0.1,66.9071428571413,676.071428571413,1.939136735327604,TP,2018Q4,2018,32,2018-11-08 22:00:00,2018Q4
522,9169,2018-11-09 15:30:00,9175,2018-11-09 18:30:00,SELL,1213.98,1209.255,1216.3425,1209.255,0.1,46.54999999999909,472.4999999999909,1.9136690647481998,TP,2018Q4,2018,6,2018-11-09 15:30:00,2018Q4
523,9176,2018-11-09 19:00:00,9187,2018-11-12 01:30:00,SELL,1207.2,1210.8160714285714,1210.8160714285714,1199.9678571428574,0.1,-36.860714285713314,-361.6071428571331,-1.0,SL,2018Q4,2018,11,2018-11-09 19:00:00,2018Q4
524,9198,2018-11-12 07:00:00,9201,2018-11-12 08:30:00,SELL,1210.37,1207.31,1211.8999999999999,1207.31,0.1,29.899999999999455,305.99999999999454,1.868749999999998,TP,2018Q4,2018,3,2018-11-12 07:00:00,2018Q4
525,9202,2018-11-12 09:00:00,9219,2018-11-12 17:30:00,SELL,1206.56,1202.9342857142858,1208.3728571428571,1202.9342857142858,0.1,35.557142857141386,362.5714285714139,1.8884673748102,TP,2018Q4,2018,17,2018-11-12 09:00:00,2018Q4
526,9220,2018-11-12 18:00:00,9253,2018-11-13 11:30:00,SELL,1203.7,1199.4057142857143,1205.847142857143,1199.4057142857143,0.1,42.24285714285706,429.42857142857065,1.9052835051546388,TP,2018Q4,2018,33,2018-11-12 18:00:00,2018Q4
527,9254,2018-11-13 12:00:00,9259,2018-11-13 14:30:00,SELL,1199.43,1201.4046428571428,1201.4046428571428,1195.4807142857144,0.1,-20.44642857142726,-197.4642857142726,-1.0,SL,2018Q4,2018,5,2018-11-13 12:00:00,2018Q4
528,9267,2018-11-13 18:30:00,9273,2018-11-13 21:30:00,BUY,1203.76,1200.3014285714285,1200.3014285714285,1210.6771428571428,0.1,-35.285714285715315,-345.8571428571531,-1.0,SL,2018Q4,2018,6,2018-11-13 18:30:00,2018Q4
529,9279,2018-11-14 01:30:00,9296,2018-11-14 10:00:00,BUY,1203.15,1200.9760714285715,1200.9760714285715,1207.4978571428571,0.1,-22.439285714286324,-217.39285714286325,-1.0,SL,2018Q4,2018,17,2018-11-14 01:30:00,2018Q4
530,9300,2018-11-14 12:00:00,9301,2018-11-14 12:30:00,SELL,1198.17,1200.107142857143,1200.107142857143,1194.2957142857144,0.1,-20.071428571428168,-193.7142857142817,-1.0,SL,2018Q4,2018,1,2018-11-14 12:00:00,2018Q4
531,9308,2018-11-14 16:00:00,9308,2018-11-14 16:00:00,SELL,1198.5,1200.9910714285716,1200.9910714285716,1193.517857142857,0.1,-25.610714285715584,-249.10714285715585,-1.0,SL,2018Q4,2018,0,2018-11-14 16:00:00,2018Q4
532,9314,2018-11-14 19:00:00,9316,2018-11-14 20:00:00,BUY,1203.35,1209.377857142857,1200.3360714285714,1209.377857142857,0.1,59.57857142857101,602.7857142857101,1.9319050376375213,TP,2018Q4,2018,2,2018-11-14 19:00:00,2018Q4
533,9317,2018-11-14 20:30:00,9388,2018-11-16 10:00:00,BUY,1209.76,1217.017857142857,1206.1310714285714,1217.017857142857,0.1,71.87857142857119,725.785714285712,1.9432268031283186,TP,2018Q4,2018,71,2018-11-14 20:30:00,2018Q4
534,9389,2018-11-16 10:30:00,9389,2018-11-16 10:30:00,BUY,1217.78,1215.9939285714286,1215.9939285714286,1221.3521428571428,0.1,-18.560714285714038,-178.6071428571404,-1.0,SL,2018Q4,2018,0,2018-11-16 10:30:00,2018Q4
535,9391,2018-11-16 11:30:00,9399,2018-11-16 15:30:00,BUY,1216.91,1220.9192857142857,1214.9053571428572,1220.9192857142857,0.1,39.39285714285624,400.92857142856246,1.8987777586502639,TP,2018Q4,2018,8,2018-11-16 11:30:00,2018Q4
536,9400,2018-11-16 16:00:00,9403,2018-11-16 17:30:00,BUY,1223.23,1220.0907142857143,1220.0907142857143,1229.5085714285715,0.1,-32.09285714285734,-313.9285714285734,-1.0,SL,2018Q4,2018,3,2018-11-16 16:00:00,2018Q4
537,9407,2018-11-16 19:30:00,9428,2018-11-19 07:00:00,BUY,1222.13,1218.8160714285716,1218.8160714285716,1228.7578571428571,0.1,-33.839285714285054,-331.3928571428505,-1.0,SL,2018Q4,2018,21,2018-11-16 19:30:00,2018Q4
538,9449,2018-11-19 17:30:00,9491,2018-11-20 15:30:00,BUY,1223.13,1228.3500000000001,1220.5200000000002,1228.3500000000001,0.1,51.50000000000027,522.0000000000027,1.921641791044858,TP,2018Q4,2018,42,2018-11-19 17:30:00,2018Q4
539,9492,2018-11-20 16:00:00,9493,2018-11-20 16:30:00,BUY,1226.93,1224.2,1224.2,1232.39,0.1,-28.00000000000018,-273.0000000000018,-1.0,SL,2018Q4,2018,1,2018-11-20 16:00:00,2018Q4
540,9499,2018-11-20 19:30:00,9527,2018-11-21 10:30:00,SELL,1222.0,1225.0857142857142,1225.0857142857142,1215.8285714285714,0.1,-31.557142857141752,-308.5714285714175,-1.0,SL,2018Q4,2018,28,2018-11-20 19:30:00,2018Q4
541,9541,2018-11-21 17:30:00,9541,2018-11-21 17:30:00,BUY,1229.63,1226.9514285714288,1226.9514285714288,1234.9871428571428,0.1,-27.48571428571331,-267.8571428571331,-1.0,SL,2018Q4,2018,0,2018-11-21 17:30:00,2018Q4
542,9546,2018-11-21 20:00:00,9558,2018-11-22 03:00:00,BUY,1227.76,1224.7792857142856,1224.7792857142856,1233.7214285714285,0.1,-30.507142857143844,-298.07142857143845,-1.0,SL,2018Q4,2018,12,2018-11-21 20:00:00,2018Q4
543,9569,2018-11-22 08:30:00,9569,2018-11-22 08:30:00,BUY,1228.17,1227.0514285714287,1227.0514285714287,1230.407142857143,0.1,-11.885714285713856,-111.85714285713857,-1.0,SL,2018Q4,2018,0,2018-11-22 08:30:00,2018Q4
544,9577,2018-11-22 12:30:00,9577,2018-11-22 12:30:00,BUY,1228.87,1227.4171428571426,1227.4171428571426,1231.7757142857142,0.1,-15.228571428572831,-145.28571428572832,-1.0,SL,2018Q4,2018,0,2018-11-22 12:30:00,2018Q4
545,9579,2018-11-22 13:30:00,9584,2018-11-22 16:00:00,BUY,1228.69,1227.0217857142857,1227.0217857142857,1232.0264285714288,0.1,-17.382142857143844,-166.82142857143845,-1.0,SL,2018Q4,2018,5,2018-11-22 13:30:00,2018Q4
546,9599,2018-11-23 04:30:00,9606,2018-11-23 08:00:00,BUY,1228.22,1227.0167857142858,1227.0167857142858,1230.6264285714285,0.1,-12.732142857142389,-120.3214285714239,-1.0,SL,2018Q4,2018,7,2018-11-23 04:30:00,2018Q4
547,9609,2018-11-23 09:30:00,9620,2018-11-23 15:00:00,SELL,1223.58,1220.6421428571427,1225.0489285714286,1220.6421428571427,0.1,28.678571428571832,293.7857142857183,1.8635414249244406,TP,2018Q4,2018,11,2018-11-23 09:30:00,2018Q4
548,9621,2018-11-23 15:30:00,9622,2018-11-23 16:00:00,SELL,1221.52,1224.0003571428572,1224.0003571428572,1216.5592857142856,0.1,-25.503571428572013,-248.03571428572013,-1.0,SL,2018Q4,2018,1,2018-11-23 15:30:00,2018Q4
549,9649,2018-11-26 09:30:00,9654,2018-11-26 12:00:00,BUY,1227.18,1225.4807142857144,1225.4807142857144,1230.5785714285714,0.1,-17.69285714285679,-169.92857142856792,-1.0,SL,2018Q4,2018,5,2018-11-26 09:30:00,2018Q4
550,9658,2018-11-26 14:00:00,9658,2018-11-26 14:00:00,BUY,1226.45,1224.6553571428572,1224.6553571428572,1230.0392857142858,0.1,-18.646428571428896,-179.46428571428896,-1.0,SL,2018Q4,2018,0,2018-11-26 14:00:00,2018Q4
551,9668,2018-11-26 19:00:00,9700,2018-11-27 12:00:00,SELL,1222.07,1224.232142857143,1224.232142857143,1217.7457142857143,0.1,-22.321428571429532,-216.21428571429533,-1.0,SL,2018Q4,2018,32,2018-11-26 19:00:00,2018Q4
552,9710,2018-11-27 17:00:00,9711,2018-11-27 17:30:00,SELL,1220.53,1215.5092857142859,1223.0403571428571,1215.5092857142859,0.1,49.507142857141204,502.07142857141207,1.9186159169549302,TP,2018Q4,2018,1,2018-11-27 17:00:00,2018Q4
553,9712,2018-11-27 18:00:00,9760,2018-11-28 19:00:00,SELL,1214.81,1217.9289285714285,1217.9289285714285,1208.572142857143,0.1,-31.889285714285688,-311.8928571428569,-1.0,SL,2018Q4,2018,48,2018-11-27 18:00:00,2018Q4
554,9761,2018-11-28 19:30:00,9797,2018-11-29 14:30:00,BUY,1220.44,1227.7942857142857,1216.7628571428572,1227.7942857142857,0.1,72.84285714285652,735.4285714285652,1.9439573008006092,TP,2018Q4,2018,36,2018-11-28 19:30:00,2018Q4
555,9798,2018-11-29 15:00:00,9800,2018-11-29 16:00:00,BUY,1226.79,1224.5335714285713,1224.5335714285713,1231.3028571428572,0.1,-23.264285714286142,-225.64285714286143,-1.0,SL,2018Q4,2018,2,2018-11-29 15:00:00,2018Q4
556,9801,2018-11-29 16:30:00,9808,2018-11-29 20:00:00,BUY,1226.38,1223.7185714285715,1223.7185714285715,1231.7028571428573,0.1,-27.31428571428587,-266.1428571428587,-1.0,SL,2018Q4,2018,7,2018-11-29 16:30:00,2018Q4
557,9837,2018-11-30 11:30:00,9839,2018-11-30 12:30:00,SELL,1223.48,1221.0092857142859,1224.715357142857,1221.0092857142859,0.1,24.007142857141663,247.07142857141662,1.8391244870040968,TP,2018Q4,2018,2,2018-11-30 11:30:00,2018Q4
558,9840,2018-11-30 13:00:00,9847,2018-11-30 16:30:00,SELL,1221.89,1218.9757142857143,1223.347142857143,1218.9757142857143,0.1,28.442857142858248,291.4285714285825,1.8624883068289557,TP,2018Q4,2018,7,2018-11-30 13:00:00,2018Q4
559,9848,2018-11-30 17:00:00,9849,2018-11-30 17:30:00,SELL,1216.98,1219.2975000000001,1219.2975000000001,1212.345,0.1,-23.87500000000109,-231.7500000000109,-1.0,SL,2018Q4,2018,1,2018-11-30 17:00:00,2018Q4
560,9850,2018-11-30 18:00:00,9851,2018-11-30 18:30:00,SELL,1218.77,1221.2364285714286,1221.2364285714286,1213.8371428571427,0.1,-25.364285714286506,-246.64285714286507,-1.0,SL,2018Q4,2018,1,2018-11-30 18:00:00,2018Q4
561,9869,2018-12-03 04:30:00,9878,2018-12-03 09:00:00,BUY,1224.6,1228.3049999999998,1222.7475,1228.3049999999998,0.1,36.34999999999927,370.4999999999927,1.8907672301690486,TP,2018Q4,2018,9,2018-12-03 04:30:00,2018Q4
562,9879,2018-12-03 09:30:00,9886,2018-12-03 13:00:00,BUY,1230.9,1228.9510714285714,1228.9510714285714,1234.7978571428573,0.1,-20.189285714287234,-194.89285714287234,-1.0,SL,2018Q4,2018,7,2018-12-03 09:30:00,2018Q4
563,9888,2018-12-03 14:00:00,9892,2018-12-03 16:00:00,BUY,1229.16,1234.08,1226.7,1234.08,0.1,48.49999999999845,491.99999999998454,1.9169960474307413,TP,2018Q4,2018,4,2018-12-03 14:00:00,2018Q4
564,9893,2018-12-03 16:30:00,9894,2018-12-03 17:00:00,BUY,1233.33,1230.6182142857142,1230.6182142857142,1238.7535714285714,0.1,-27.817857142857246,-271.17857142857247,-1.0,SL,2018Q4,2018,1,2018-12-03 16:30:00,2018Q4
565,9895,2018-12-03 17:30:00,9905,2018-12-03 22:30:00,BUY,1233.35,1230.3971428571429,1230.3971428571429,1239.255714285714,0.1,-30.228571428570557,-295.2857142857056,-1.0,SL,2018Q4,2018,10,2018-12-03 17:30:00,2018Q4
566,9913,2018-12-04 03:30:00,9918,2018-12-04 06:00:00,BUY,1232.93,1236.5685714285717,1231.1107142857143,1236.5685714285717,0.1,35.685714285715946,363.8571428571595,1.8888468809073773,TP,2018Q4,2018,5,2018-12-04 03:30:00,2018Q4
567,9919,2018-12-04 06:30:00,9929,2018-12-04 11:30:00,BUY,1236.71,1240.0957142857144,1235.0171428571427,1240.0957142857144,0.1,33.15714285714357,338.5714285714357,1.880875202593074,TP,2018Q4,2018,10,2018-12-04 06:30:00,2018Q4
568,9930,2018-12-04 12:00:00,9931,2018-12-04 12:30:00,BUY,1240.84,1238.7282142857143,1238.7282142857143,1245.0635714285713,0.1,-21.817857142855882,-211.17857142855883,-1.0,SL,2018Q4,2018,1,2018-12-04 12:00:00,2018Q4
569,9932,2018-12-04 13:00:00,9944,2018-12-04 19:00:00,BUY,1239.52,1237.3310714285715,1237.3310714285715,1243.897857142857,0.1,-22.58928571428505,-218.89285714285052,-1.0,SL,2018Q4,2018,12,2018-12-04 13:00:00,2018Q4
570,9946,2018-12-04 20:00:00,9949,2018-12-04 21:30:00,BUY,1240.2,1237.4132142857143,1237.4132142857143,1245.7735714285714,0.1,-28.5678571428577,-278.678571428577,-1.0,SL,2018Q4,2018,3,2018-12-04 20:00:00,2018Q4
571,9955,2018-12-05 01:30:00,9956,2018-12-05 02:00:00,BUY,1239.31,1237.020357142857,1237.020357142857,1243.8892857142857,0.1,-23.596428571430078,-228.9642857143008,-1.0,SL,2018Q4,2018,1,2018-12-05 01:30:00,2018Q4
572,9965,2018-12-05 06:30:00,9973,2018-12-05 10:30:00,SELL,1234.95,1236.5625,1236.5625,1231.725,0.1,-16.824999999999545,-161.24999999999545,-1.0,SL,2018Q4,2018,8,2018-12-05 06:30:00,2018Q4
573,10003,2018-12-06 02:30:00,10015,2018-12-06 08:30:00,BUY,1238.43,1236.8485714285716,1236.8485714285716,1241.5928571428572,0.1,-16.514285714284323,-158.14285714284324,-1.0,SL,2018Q4,2018,12,2018-12-06 02:30:00,2018Q4
574,10018,2018-12-06 10:00:00,10019,2018-12-06 10:30:00,SELL,1234.9,1236.7257142857143,1236.7257142857143,1231.2485714285715,0.1,-18.957142857141843,-182.57142857141844,-1.0,SL,2018Q4,2018,1,2018-12-06 10:00:00,2018Q4
575,10024,2018-12-06 13:00:00,10028,2018-12-06 15:00:00,SELL,1236.07,1237.927857142857,1237.927857142857,1232.3542857142857,0.1,-19.278571428570284,-185.78571428570285,-1.0,SL,2018Q4,2018,4,2018-12-06 13:00:00,2018Q4
576,10031,2018-12-06 16:30:00,10038,2018-12-06 20:00:00,BUY,1241.46,1238.739642857143,1238.739642857143,1246.9007142857142,0.1,-27.90357142856983,-272.0357142856983,-1.0,SL,2018Q4,2018,7,2018-12-06 16:30:00,2018Q4
577,10042,2018-12-06 22:00:00,10064,2018-12-07 10:00:00,SELL,1236.81,1240.8546428571428,1240.8546428571428,1228.7207142857142,0.1,-41.1464285714289,-404.46428571428896,-1.0,SL,2018Q4,2018,22,2018-12-06 22:00:00,2018Q4
