quarter,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,118,-562.455357142874,1740.8303571428482,2303.285714285722,0.7558030453389504,-4.766570823244695
2018Q3,103,-681.3517857142756,1380.3732142857175,2061.7249999999926,0.6695234399765839,-6.615065880721122
2018Q4,125,-325.60000000000394,1970.885714285709,2296.4857142857118,0.8582181469823443,-2.6048000000000315
2019Q1,105,118.84821428571182,1843.7232142857215,1724.8750000000098,1.0689025084633443,1.1318877551020172
2019Q2,122,289.2482142857212,2678.087500000013,2388.83928571429,1.121083162025793,2.370887002341977
2019Q3,109,344.3803571428489,4060.8267857142832,3716.446428571433,1.0926638830295818,3.1594528178243015
2019Q4,99,-29.164285714270285,2276.3607142857154,2305.524999999984,0.9873502626454846,-0.29458874458858875
2020Q1,116,953.8446428571335,6249.83749999999,5295.992857142856,1.1801068597686373,8.222798645320117
2020Q2,87,530.491071428577,4573.694642857147,4043.2035714285694,1.131205629906273,6.0975985221675515
2020Q3,119,-418.0696428571569,6064.5696428571455,6482.639285714303,0.9355093466671127,-3.5131902761105622
2020Q4,95,511.33750000001004,4255.8125000000055,3744.474999999995,1.1365578619165602,5.382500000000106
2021Q1,90,1401.3428571428535,5314.067857142849,3912.724999999994,1.358150101819795,15.57047619047615
2021Q2,102,-508.6946428571274,3280.2160714285865,3788.910714285713,0.8657411902214682,-4.98720238095223
2021Q3,104,-611.6803571428568,3194.8803571428607,3806.5607142857157,0.8393089187183412,-5.881541895604392
2021Q4,100,-1481.2374999999952,2380.3982142857135,3861.6357142857064,0.6164222599971525,-14.812374999999951
2022Q1,119,-182.60178571427403,5428.444642857141,5611.046428571415,0.9674567323513014,-1.534468787514908
2022Q2,90,-1037.167857142861,3012.2321428571413,4049.4000000000005,0.7438712260722924,-11.524087301587345
2022Q3,108,-229.3017857142741,3993.2803571428703,4222.5821428571435,0.9456963114140582,-2.123164682539575
2022Q4,100,694.5714285714275,4324.175000000007,3629.6035714285763,1.1913628898866369,6.945714285714275
2023Q1,119,-560.023214285698,4656.9625,5216.985714285697,0.8926538723784151,-4.706077430972252
2023Q2,109,-1817.3874999999985,3222.4803571428656,5039.867857142864,0.639397787498681,-16.673279816513748
2023Q3,100,273.7910714285591,2988.8767857142834,2715.085714285723,1.1008406732752407,2.7379107142855914
2023Q4,128,588.7785714285545,5209.282142857129,4620.503571428573,1.1274273598811473,4.599832589285582
2024Q1,107,711.7178571428441,4482.803571428563,3771.0857142857176,1.18873022547504,6.651568758344337
2024Q2,117,376.0053571428769,6908.326785714293,6532.321428571416,1.0575607555835027,3.2137210012211703
2024Q3,115,-323.1767857142844,5980.137500000003,6303.314285714287,0.948729069967727,-2.8102329192546467
2024Q4,111,1462.2428571428547,7224.671428571417,5762.428571428561,1.2537546173488363,13.173359073359052
2025Q1,107,284.076785714308,6056.866071428582,5772.7892857142715,1.0492096232262116,2.654923230974841
2025Q2,110,1892.0821428571448,12733.203571428558,10841.121428571416,1.1745282677002973,17.200746753246772
2025Q3,105,1852.1196428571502,8792.844642857162,6940.725000000012,1.266848152441877,17.639234693877622
2025Q4,119,2737.980357142844,18360.6875,15622.707142857165,1.1752564604908864,23.008238295318016
2026Q1,107,7752.303571428535,33493.89999999994,25741.596428571396,1.3011586166747617,72.45143524699566
2026Q2,119,-1956.7250000000581,18207.367857142817,20164.092857142885,0.9029599291243632,-16.443067226891245
