id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter
79,2280,2018-04-13 09:00:00,2282,2018-04-13 10:00:00,SELL,1338.32,1339.9871428571428,1339.9871428571428,1334.152142857143,0.1,-17.37142857142835,-166.7142857142835,-1.0,SL,2018Q2,2018,2,2018-04-13 09:00:00,2018Q2
80,2290,2018-04-13 14:00:00,2295,2018-04-13 16:30:00,SELL,1338.91,1341.2178571428572,1341.2178571428572,1333.140357142857,0.1,-23.77857142857074,-230.7857142857074,-1.0,SL,2018Q2,2018,5,2018-04-13 14:00:00,2018Q2
81,2311,2018-04-16 01:30:00,2312,2018-04-16 02:00:00,SELL,1340.67,1343.8478571428573,1343.8478571428573,1332.7253571428573,0.1,-32.478571428571925,-317.7857142857192,-1.0,SL,2018Q2,2018,1,2018-04-16 01:30:00,2018Q2
82,2313,2018-04-16 02:30:00,2328,2018-04-16 10:00:00,BUY,1345.75,1342.42,1342.42,1354.075,0.1,-33.999999999999275,-332.9999999999927,-1.0,SL,2018Q2,2018,15,2018-04-16 02:30:00,2018Q2
83,2330,2018-04-16 11:00:00,2336,2018-04-16 14:00:00,BUY,1345.17,1342.3692857142858,1342.3692857142858,1352.171785714286,0.1,-28.707142857143207,-280.0714285714321,-1.0,SL,2018Q2,2018,6,2018-04-16 11:00:00,2018Q2
84,2340,2018-04-16 16:00:00,2375,2018-04-17 10:30:00,BUY,1345.76,1342.9442857142858,1342.9442857142858,1352.7992857142856,0.1,-28.857142857141934,-281.57142857141935,-1.0,SL,2018Q2,2018,35,2018-04-16 16:00:00,2018Q2
85,2389,2018-04-17 17:30:00,2390,2018-04-17 18:00:00,SELL,1341.08,1344.9242857142856,1344.9242857142856,1331.469285714286,0.1,-39.14285714285661,-384.4285714285661,-1.0,SL,2018Q2,2018,1,2018-04-17 17:30:00,2018Q2
86,2407,2018-04-18 03:30:00,2408,2018-04-18 04:00:00,BUY,1346.04,1344.369642857143,1344.369642857143,1350.2158928571428,0.1,-17.403571428570284,-167.03571428570285,-1.0,SL,2018Q2,2018,1,2018-04-18 03:30:00,2018Q2
87,2419,2018-04-18 09:30:00,2420,2018-04-18 10:00:00,BUY,1345.7,1343.8732142857143,1343.8732142857143,1350.2669642857145,0.1,-18.967857142857337,-182.67857142857338,-1.0,SL,2018Q2,2018,1,2018-04-18 09:30:00,2018Q2
88,2422,2018-04-18 11:00:00,2423,2018-04-18 11:30:00,BUY,1346.24,1344.0928571428572,1344.0928571428572,1351.6078571428573,0.1,-22.17142857142853,-214.71428571428532,-1.0,SL,2018Q2,2018,1,2018-04-18 11:00:00,2018Q2
89,2425,2018-04-18 12:30:00,2430,2018-04-18 15:00:00,BUY,1345.76,1351.8939285714287,1343.3064285714286,1351.8939285714287,0.1,60.639285714286686,613.3928571428669,2.402915369374514,TP,2018Q2,2018,5,2018-04-18 12:30:00,2018Q2
90,2435,2018-04-18 17:30:00,2435,2018-04-18 17:30:00,BUY,1353.33,1349.0646428571429,1349.0646428571429,1363.9933928571427,0.1,-43.35357142857056,-426.5357142857056,-1.0,SL,2018Q2,2018,0,2018-04-18 17:30:00,2018Q2
91,2443,2018-04-18 21:30:00,2470,2018-04-19 12:00:00,BUY,1350.97,1347.1342857142859,1347.1342857142859,1360.5592857142858,0.1,-39.057142857141756,-383.5714285714175,-1.0,SL,2018Q2,2018,27,2018-04-18 21:30:00,2018Q2
92,2476,2018-04-19 15:00:00,2476,2018-04-19 15:00:00,BUY,1350.73,1347.535,1347.535,1358.7175,0.1,-32.649999999999366,-319.49999999999363,-1.0,SL,2018Q2,2018,0,2018-04-19 15:00:00,2018Q2
93,2502,2018-04-20 05:00:00,2524,2018-04-20 16:00:00,SELL,1342.41,1336.7689285714287,1344.6664285714287,1336.7689285714287,0.1,55.71071428571422,564.1071428571422,2.394688363524669,TP,2018Q2,2018,22,2018-04-20 05:00:00,2018Q2
94,2525,2018-04-20 16:30:00,2562,2018-04-23 12:00:00,SELL,1336.14,1327.6810714285716,1339.5235714285716,1327.6810714285716,0.1,83.88928571428487,845.8928571428487,2.4290589451912483,TP,2018Q2,2018,37,2018-04-20 16:30:00,2018Q2
95,2593,2018-04-24 04:30:00,2593,2018-04-24 04:30:00,SELL,1323.7,1325.8225,1325.8225,1318.39375,0.1,-21.924999999999454,-212.24999999999454,-1.0,SL,2018Q2,2018,0,2018-04-24 04:30:00,2018Q2
96,2604,2018-04-24 10:00:00,2607,2018-04-24 11:30:00,SELL,1324.71,1327.4142857142858,1327.4142857142858,1317.9492857142857,0.1,-27.742857142857883,-270.42857142857883,-1.0,SL,2018Q2,2018,3,2018-04-24 10:00:00,2018Q2
97,2612,2018-04-24 14:00:00,2617,2018-04-24 16:30:00,SELL,1325.94,1328.1771428571428,1328.1771428571428,1320.347142857143,0.1,-23.071428571427713,-223.71428571427714,-1.0,SL,2018Q2,2018,5,2018-04-24 14:00:00,2018Q2
98,2637,2018-04-25 03:30:00,2646,2018-04-25 08:00:00,SELL,1330.01,1325.6733928571427,1331.744642857143,1325.6733928571427,0.1,42.666071428572465,433.6607142857247,2.3642390659013883,TP,2018Q2,2018,9,2018-04-25 03:30:00,2018Q2
99,2670,2018-04-25 20:00:00,2694,2018-04-26 09:00:00,SELL,1322.18,1324.9667857142858,1324.9667857142858,1315.2130357142858,0.1,-28.5678571428577,-278.678571428577,-1.0,SL,2018Q2,2018,24,2018-04-25 20:00:00,2018Q2
100,2698,2018-04-26 11:00:00,2703,2018-04-26 13:30:00,SELL,1323.45,1325.3303571428573,1325.3303571428573,1318.7491071428572,0.1,-19.503571428572922,-188.03571428572923,-1.0,SL,2018Q2,2018,5,2018-04-26 11:00:00,2018Q2
101,2706,2018-04-26 15:00:00,2707,2018-04-26 15:30:00,SELL,1322.91,1325.514642857143,1325.514642857143,1316.3983928571429,0.1,-26.74642857142835,-260.4642857142835,-1.0,SL,2018Q2,2018,1,2018-04-26 15:00:00,2018Q2
102,2710,2018-04-26 17:00:00,2770,2018-04-30 01:00:00,SELL,1322.44,1325.8107142857143,1325.8107142857143,1314.0132142857142,0.1,-34.407142857142574,-337.0714285714257,-1.0,SL,2018Q2,2018,60,2018-04-26 17:00:00,2018Q2
103,2780,2018-04-30 06:00:00,2788,2018-04-30 10:00:00,SELL,1322.09,1317.0221428571429,1324.1171428571427,1317.0221428571429,0.1,49.978571428570646,506.7857142857065,2.3831743869210826,TP,2018Q2,2018,8,2018-04-30 06:00:00,2018Q2
104,2804,2018-04-30 18:00:00,2806,2018-04-30 19:00:00,SELL,1313.69,1316.8678571428572,1316.8678571428572,1305.745357142857,0.1,-32.478571428571925,-317.7857142857192,-1.0,SL,2018Q2,2018,2,2018-04-30 18:00:00,2018Q2
105,2814,2018-04-30 23:00:00,2848,2018-05-01 17:00:00,SELL,1314.41,1304.9010714285714,1318.2135714285714,1304.9010714285714,0.1,94.38928571428669,950.8928571428669,2.436750875899035,TP,2018Q2,2018,34,2018-04-30 23:00:00,2018Q2
106,2855,2018-05-01 20:30:00,2869,2018-05-02 04:30:00,SELL,1306.12,1309.3685714285712,1309.3685714285712,1297.9985714285715,0.1,-33.18571428571268,-324.85714285712675,-1.0,SL,2018Q2,2018,14,2018-05-01 20:30:00,2018Q2
107,2890,2018-05-02 15:00:00,2902,2018-05-02 21:00:00,SELL,1309.28,1311.317857142857,1311.317857142857,1304.1853571428571,0.1,-21.07857142857092,-203.78571428570922,-1.0,SL,2018Q2,2018,12,2018-05-02 15:00:00,2018Q2
108,2905,2018-05-02 22:30:00,2915,2018-05-03 04:30:00,SELL,1306.0,1309.714642857143,1309.714642857143,1296.713392857143,0.1,-37.84642857142963,-371.46428571429624,-1.0,SL,2018Q2,2018,10,2018-05-02 22:30:00,2018Q2
109,2927,2018-05-03 10:30:00,2929,2018-05-03 11:30:00,SELL,1308.43,1310.3971428571429,1310.3971428571429,1303.512142857143,0.1,-20.371428571427895,-196.71428571427896,-1.0,SL,2018Q2,2018,2,2018-05-03 10:30:00,2018Q2
110,2948,2018-05-03 21:00:00,2972,2018-05-04 10:00:00,BUY,1313.48,1310.0503571428571,1310.0503571428571,1322.0541071428572,0.1,-34.99642857142881,-342.96428571428805,-1.0,SL,2018Q2,2018,24,2018-05-03 21:00:00,2018Q2
111,2982,2018-05-04 15:00:00,2982,2018-05-04 15:00:00,BUY,1311.53,1309.655,1309.655,1316.2174999999997,0.1,-19.45,-187.5,-1.0,SL,2018Q2,2018,0,2018-05-04 15:00:00,2018Q2
112,2984,2018-05-04 16:00:00,2984,2018-05-04 16:00:00,BUY,1313.44,1310.9510714285716,1310.9510714285716,1319.6623214285714,0.1,-25.589285714284596,-248.89285714284597,-1.0,SL,2018Q2,2018,0,2018-05-04 16:00:00,2018Q2
113,2987,2018-05-04 17:30:00,3006,2018-05-07 04:00:00,BUY,1311.09,1318.7614285714283,1308.0214285714285,1318.7614285714283,0.1,76.0142857142835,767.142857142835,2.421939007737752,TP,2018Q2,2018,19,2018-05-04 17:30:00,2018Q2
114,3033,2018-05-07 17:30:00,3058,2018-05-08 07:00:00,BUY,1313.76,1311.3482142857142,1311.3482142857142,1319.7894642857143,0.1,-24.8178571428577,-241.17857142857702,-1.0,SL,2018Q2,2018,25,2018-05-07 17:30:00,2018Q2
115,3063,2018-05-08 09:30:00,3067,2018-05-08 11:30:00,BUY,1313.44,1311.3871428571429,1311.3871428571429,1318.5721428571428,0.1,-21.22857142857192,-205.28571428571922,-1.0,SL,2018Q2,2018,4,2018-05-08 09:30:00,2018Q2
116,3076,2018-05-08 16:00:00,3082,2018-05-08 19:00:00,SELL,1309.84,1312.4307142857142,1312.4307142857142,1303.363214285714,0.1,-26.607142857142843,-259.07142857142844,-1.0,SL,2018Q2,2018,6,2018-05-08 16:00:00,2018Q2
117,3136,2018-05-09 23:00:00,3145,2018-05-10 04:30:00,SELL,1311.65,1314.2267857142858,1314.2267857142858,1305.2080357142856,0.1,-26.467857142857337,-257.6785714285734,-1.0,SL,2018Q2,2018,9,2018-05-09 23:00:00,2018Q2
118,3160,2018-05-10 12:00:00,3167,2018-05-10 15:30:00,BUY,1315.22,1320.7994642857143,1312.9882142857143,1320.7994642857143,0.1,55.09464285714266,557.9464285714266,2.39356089992242,TP,2018Q2,2018,7,2018-05-10 12:00:00,2018Q2
119,3174,2018-05-10 19:00:00,3269,2018-05-14 20:30:00,BUY,1319.38,1316.0725,1316.0725,1327.64875,0.1,-33.775000000001185,-330.7500000000118,-1.0,SL,2018Q2,2018,95,2018-05-10 19:00:00,2018Q2
120,3333,2018-05-16 06:30:00,3340,2018-05-16 10:00:00,SELL,1293.76,1295.7078571428572,1295.7078571428572,1288.8903571428573,0.1,-20.17857142857174,-194.7857142857174,-1.0,SL,2018Q2,2018,7,2018-05-16 06:30:00,2018Q2
121,3344,2018-05-16 12:00:00,3349,2018-05-16 14:30:00,SELL,1292.99,1288.0453571428573,1294.9678571428572,1288.0453571428573,0.1,48.74642857142753,494.4642857142753,2.380362748517559,TP,2018Q2,2018,5,2018-05-16 12:00:00,2018Q2
122,3354,2018-05-16 17:00:00,3376,2018-05-17 05:00:00,SELL,1290.97,1294.287142857143,1294.287142857143,1282.6771428571428,0.1,-33.87142857142926,-331.7142857142926,-1.0,SL,2018Q2,2018,22,2018-05-16 17:00:00,2018Q2
123,3382,2018-05-17 08:00:00,3392,2018-05-17 13:00:00,SELL,1291.58,1287.0585714285714,1293.3885714285714,1287.0585714285714,0.1,44.51428571428487,452.1428571428487,2.36958174904937,TP,2018Q2,2018,10,2018-05-17 08:00:00,2018Q2
124,3400,2018-05-17 17:00:00,3405,2018-05-17 19:30:00,SELL,1288.82,1291.7675,1291.7675,1281.45125,0.1,-30.17499999999991,-294.7499999999991,-1.0,SL,2018Q2,2018,5,2018-05-17 17:00:00,2018Q2
125,3417,2018-05-18 02:30:00,3447,2018-05-18 17:30:00,SELL,1290.03,1291.6553571428572,1291.6553571428572,1285.9666071428571,0.1,-16.95357142857183,-162.5357142857183,-1.0,SL,2018Q2,2018,30,2018-05-18 02:30:00,2018Q2
126,3462,2018-05-21 02:00:00,3476,2018-05-21 09:00:00,SELL,1290.52,1285.612857142857,1292.4828571428573,1285.612857142857,0.1,48.37142857143071,490.71428571430715,2.379479971890324,TP,2018Q2,2018,14,2018-05-21 02:00:00,2018Q2
127,3514,2018-05-22 05:00:00,3525,2018-05-22 10:30:00,SELL,1290.86,1292.4532142857142,1292.4532142857142,1286.8769642857142,0.1,-16.63214285714339,-159.3214285714339,-1.0,SL,2018Q2,2018,11,2018-05-22 05:00:00,2018Q2
128,3527,2018-05-22 11:30:00,3538,2018-05-22 17:00:00,BUY,1294.39,1292.1678571428572,1292.1678571428572,1299.9453571428573,0.1,-22.921428571428986,-222.21428571428987,-1.0,SL,2018Q2,2018,11,2018-05-22 11:30:00,2018Q2
129,3544,2018-05-22 20:00:00,3546,2018-05-22 21:00:00,BUY,1294.29,1291.6146428571428,1291.6146428571428,1300.9783928571428,0.1,-27.453571428571376,-267.53571428571377,-1.0,SL,2018Q2,2018,2,2018-05-22 20:00:00,2018Q2
130,3555,2018-05-23 02:30:00,3567,2018-05-23 08:30:00,BUY,1292.87,1291.205,1291.205,1297.0324999999998,0.1,-17.349999999999635,-166.49999999999636,-1.0,SL,2018Q2,2018,12,2018-05-23 02:30:00,2018Q2
131,3571,2018-05-23 10:30:00,3582,2018-05-23 16:00:00,BUY,1293.08,1290.9146428571428,1290.9146428571428,1298.4933928571427,0.1,-22.353571428571467,-216.53571428571468,-1.0,SL,2018Q2,2018,11,2018-05-23 10:30:00,2018Q2
132,3587,2018-05-23 18:30:00,3590,2018-05-23 20:00:00,BUY,1293.41,1289.949285714286,1289.949285714286,1302.0617857142856,0.1,-35.307142857141756,-346.0714285714175,-1.0,SL,2018Q2,2018,3,2018-05-23 18:30:00,2018Q2
133,3593,2018-05-23 21:30:00,3629,2018-05-24 16:30:00,BUY,1294.41,1303.4876785714287,1290.7789285714287,1303.4876785714287,0.1,90.07678571428578,907.7678571428578,2.4338029528128917,TP,2018Q2,2018,36,2018-05-23 21:30:00,2018Q2
134,3662,2018-05-25 10:00:00,3673,2018-05-25 15:30:00,BUY,1303.44,1306.9141071428573,1302.0503571428571,1306.9141071428573,0.1,34.04107142857292,347.4107142857292,2.3321507218008386,TP,2018Q2,2018,11,2018-05-25 10:00:00,2018Q2
135,3674,2018-05-25 16:00:00,3674,2018-05-25 16:00:00,BUY,1307.58,1305.0814285714284,1305.0814285714284,1313.8264285714286,0.1,-25.685714285714948,-249.85714285714948,-1.0,SL,2018Q2,2018,0,2018-05-25 16:00:00,2018Q2
136,3675,2018-05-25 16:30:00,3686,2018-05-25 22:00:00,BUY,1304.96,1302.2032142857142,1302.2032142857142,1311.8519642857143,0.1,-28.267857142857974,-275.67857142857974,-1.0,SL,2018Q2,2018,11,2018-05-25 16:30:00,2018Q2
137,3714,2018-05-28 13:00:00,3720,2018-05-28 16:00:00,BUY,1298.78,1297.0142857142857,1297.0142857142857,1303.1942857142856,0.1,-18.35714285714239,-176.5714285714239,-1.0,SL,2018Q2,2018,6,2018-05-28 13:00:00,2018Q2
138,3721,2018-05-28 16:30:00,3732,2018-05-29 03:00:00,SELL,1297.69,1299.6067857142857,1299.6067857142857,1292.8980357142857,0.1,-19.86785714285652,-191.6785714285652,-1.0,SL,2018Q2,2018,11,2018-05-28 16:30:00,2018Q2
139,3739,2018-05-29 06:30:00,3744,2018-05-29 09:00:00,SELL,1297.88,1299.569642857143,1299.569642857143,1293.655892857143,0.1,-17.596428571428714,-168.96428571428714,-1.0,SL,2018Q2,2018,5,2018-05-29 06:30:00,2018Q2
140,3746,2018-05-29 10:00:00,3748,2018-05-29 11:00:00,SELL,1296.71,1298.9053571428572,1298.9053571428572,1291.221607142857,0.1,-22.653571428571194,-219.53571428571195,-1.0,SL,2018Q2,2018,2,2018-05-29 10:00:00,2018Q2
141,3762,2018-05-29 18:00:00,3791,2018-05-30 09:30:00,BUY,1302.51,1297.14,1297.14,1315.935,0.1,-54.39999999999891,-536.9999999999891,-1.0,SL,2018Q2,2018,29,2018-05-29 18:00:00,2018Q2
142,3796,2018-05-30 12:00:00,3803,2018-05-30 15:30:00,SELL,1298.83,1301.152857142857,1301.152857142857,1293.022857142857,0.1,-23.92857142857174,-232.2857142857174,-1.0,SL,2018Q2,2018,7,2018-05-30 12:00:00,2018Q2
143,3830,2018-05-31 06:00:00,3836,2018-05-31 09:00:00,BUY,1302.24,1306.0007142857144,1300.7357142857143,1306.0007142857144,0.1,36.90714285714357,376.0714285714357,2.3443738656987323,TP,2018Q2,2018,6,2018-05-31 06:00:00,2018Q2
144,3844,2018-05-31 13:00:00,3848,2018-05-31 15:00:00,BUY,1305.57,1303.5042857142857,1303.5042857142857,1310.7342857142858,0.1,-21.357142857141934,-206.57142857141935,-1.0,SL,2018Q2,2018,4,2018-05-31 13:00:00,2018Q2
145,3853,2018-05-31 17:30:00,3855,2018-05-31 18:30:00,BUY,1304.63,1301.5882142857145,1301.5882142857145,1312.2344642857145,0.1,-31.11785714285652,-304.1785714285652,-1.0,SL,2018Q2,2018,2,2018-05-31 17:30:00,2018Q2
146,3874,2018-06-01 05:00:00,3894,2018-06-01 15:00:00,SELL,1299.11,1294.127857142857,1301.1028571428571,1294.127857142857,0.1,49.12142857142889,498.21428571428896,2.381232686980505,TP,2018Q2,2018,20,2018-06-01 05:00:00,2018Q2
147,3902,2018-06-01 19:00:00,3994,2018-06-05 19:00:00,SELL,1296.31,1299.9560714285715,1299.9560714285715,1287.1948214285715,0.1,-37.160714285715315,-364.6071428571531,-1.0,SL,2018Q2,2018,92,2018-06-01 19:00:00,2018Q2
148,4019,2018-06-06 08:30:00,4022,2018-06-06 10:00:00,BUY,1298.01,1296.93,1296.93,1300.7099999999998,0.1,-11.499999999999272,-107.99999999999272,-1.0,SL,2018Q2,2018,3,2018-06-06 08:30:00,2018Q2
149,4024,2018-06-06 11:00:00,4025,2018-06-06 11:30:00,BUY,1298.33,1296.9060714285713,1296.9060714285713,1301.8898214285714,0.1,-14.939285714286324,-142.39285714286325,-1.0,SL,2018Q2,2018,1,2018-06-06 11:00:00,2018Q2
150,4033,2018-06-06 15:30:00,4043,2018-06-06 20:30:00,BUY,1296.92,1294.7621428571429,1294.7621428571429,1302.3146428571429,0.1,-22.278571428572103,-215.78571428572104,-1.0,SL,2018Q2,2018,10,2018-06-06 15:30:00,2018Q2
151,4052,2018-06-07 02:00:00,4056,2018-06-07 04:00:00,BUY,1297.37,1295.5807142857143,1295.5807142857143,1301.843214285714,0.1,-18.592857142855973,-178.92857142855974,-1.0,SL,2018Q2,2018,4,2018-06-07 02:00:00,2018Q2
152,4057,2018-06-07 04:30:00,4078,2018-06-07 15:00:00,BUY,1297.47,1301.5869642857142,1295.8232142857144,1301.5869642857142,0.1,40.46964285714175,411.6964285714175,2.3572914499687916,TP,2018Q2,2018,21,2018-06-07 04:30:00,2018Q2
153,4079,2018-06-07 15:30:00,4080,2018-06-07 16:00:00,BUY,1302.64,1300.6375,1300.6375,1307.6462500000002,0.1,-20.725000000000545,-200.25000000000546,-1.0,SL,2018Q2,2018,1,2018-06-07 15:30:00,2018Q2
154,4089,2018-06-07 20:30:00,4106,2018-06-08 06:00:00,BUY,1298.92,1295.7882142857143,1295.7882142857143,1306.7494642857146,0.1,-32.01785714285798,-313.17857142857974,-1.0,SL,2018Q2,2018,17,2018-06-07 20:30:00,2018Q2
155,4116,2018-06-08 11:00:00,4162,2018-06-11 11:00:00,BUY,1298.55,1296.1810714285714,1296.1810714285714,1304.4723214285711,0.1,-24.389285714285688,-236.89285714285688,-1.0,SL,2018Q2,2018,46,2018-06-08 11:00:00,2018Q2
156,4171,2018-06-11 15:30:00,4201,2018-06-12 07:30:00,BUY,1298.5,1296.535,1296.535,1303.4124999999997,0.1,-20.34999999999918,-196.49999999999181,-1.0,SL,2018Q2,2018,30,2018-06-11 15:30:00,2018Q2
157,4207,2018-06-12 10:30:00,4216,2018-06-12 15:00:00,BUY,1298.29,1296.4246428571428,1296.4246428571428,1302.9533928571427,0.1,-19.35357142857192,-186.53571428571922,-1.0,SL,2018Q2,2018,9,2018-06-12 10:30:00,2018Q2
158,4217,2018-06-12 15:30:00,4217,2018-06-12 15:30:00,SELL,1293.78,1295.807142857143,1295.807142857143,1288.712142857143,0.1,-20.971428571429623,-202.71428571429624,-1.0,SL,2018Q2,2018,0,2018-06-12 15:30:00,2018Q2
159,4218,2018-06-12 16:00:00,4218,2018-06-12 16:00:00,SELL,1295.54,1297.6892857142857,1297.6892857142857,1290.1667857142857,0.1,-22.192857142857246,-214.92857142857247,-1.0,SL,2018Q2,2018,0,2018-06-12 16:00:00,2018Q2
160,4225,2018-06-12 19:30:00,4275,2018-06-13 21:30:00,SELL,1297.06,1299.7257142857143,1299.7257142857143,1290.3957142857141,0.1,-27.357142857143298,-266.571428571433,-1.0,SL,2018Q2,2018,50,2018-06-12 19:30:00,2018Q2
161,4288,2018-06-14 05:00:00,4308,2018-06-14 15:00:00,BUY,1298.48,1305.7871428571427,1295.557142857143,1305.7871428571427,0.1,72.37142857142707,730.7142857142708,2.4181384248210005,TP,2018Q2,2018,20,2018-06-14 05:00:00,2018Q2
162,4314,2018-06-14 18:00:00,4316,2018-06-14 19:00:00,BUY,1307.18,1303.6089285714288,1303.6089285714288,1316.1076785714286,0.1,-36.41071428571259,-357.10714285712584,-1.0,SL,2018Q2,2018,2,2018-06-14 18:00:00,2018Q2
163,4319,2018-06-14 20:30:00,4331,2018-06-15 03:30:00,BUY,1304.72,1300.9464285714287,1300.9464285714287,1314.1539285714284,0.1,-38.43571428571359,-377.35714285713584,-1.0,SL,2018Q2,2018,12,2018-06-14 20:30:00,2018Q2
164,4335,2018-06-15 05:30:00,4338,2018-06-15 07:00:00,BUY,1302.73,1301.1475,1301.1475,1306.68625,0.1,-16.524999999999817,-158.24999999999818,-1.0,SL,2018Q2,2018,3,2018-06-15 05:30:00,2018Q2
165,4381,2018-06-18 05:30:00,4425,2018-06-19 04:30:00,SELL,1281.03,1282.9842857142858,1282.9842857142858,1276.1442857142856,0.1,-20.242857142857883,-195.42857142857883,-1.0,SL,2018Q2,2018,44,2018-06-18 05:30:00,2018Q2
166,4435,2018-06-19 09:30:00,4444,2018-06-19 14:00:00,SELL,1281.21,1276.5519642857143,1283.0732142857144,1276.5519642857143,0.1,45.88035714285688,465.80357142856883,2.3732680583779224,TP,2018Q2,2018,9,2018-06-19 09:30:00,2018Q2
167,4458,2018-06-19 21:00:00,4519,2018-06-21 05:30:00,SELL,1275.59,1266.7935714285716,1279.1085714285714,1266.7935714285716,0.1,87.2642857142835,879.642857142835,2.431727707006275,TP,2018Q2,2018,61,2018-06-19 21:00:00,2018Q2
168,4556,2018-06-22 01:00:00,4561,2018-06-22 03:30:00,SELL,1266.65,1268.6171428571429,1268.6171428571429,1261.732142857143,0.1,-20.371428571427895,-196.71428571427896,-1.0,SL,2018Q2,2018,5,2018-06-22 01:00:00,2018Q2
169,4564,2018-06-22 05:00:00,4571,2018-06-22 08:30:00,SELL,1267.28,1268.8957142857141,1268.8957142857141,1263.2407142857144,0.1,-16.85714285714148,-161.5714285714148,-1.0,SL,2018Q2,2018,7,2018-06-22 05:00:00,2018Q2
170,4581,2018-06-22 13:30:00,4589,2018-06-22 17:30:00,SELL,1268.71,1270.6171428571429,1270.6171428571429,1263.942142857143,0.1,-19.77142857142844,-190.71428571428442,-1.0,SL,2018Q2,2018,8,2018-06-22 13:30:00,2018Q2
171,4592,2018-06-22 19:00:00,4602,2018-06-25 01:00:00,SELL,1268.45,1270.5982142857142,1270.5982142857142,1263.0794642857145,0.1,-22.182142857141752,-214.82142857141753,-1.0,SL,2018Q2,2018,10,2018-06-22 19:00:00,2018Q2
172,4612,2018-06-25 06:00:00,4618,2018-06-25 09:00:00,SELL,1269.23,1265.12375,1270.8725,1265.12375,0.1,40.36250000000045,410.62500000000455,2.3569343065694697,TP,2018Q2,2018,6,2018-06-25 06:00:00,2018Q2
173,4627,2018-06-25 13:30:00,4629,2018-06-25 14:30:00,SELL,1267.59,1269.657857142857,1269.657857142857,1262.420357142857,0.1,-21.37857142857065,-206.7857142857065,-1.0,SL,2018Q2,2018,2,2018-06-25 13:30:00,2018Q2
