id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter
91,1983,2018-04-04 21:30:00,2052,2018-04-06 10:00:00,SELL,1332.84,1320.7569642857143,1337.6732142857143,1320.7569642857143,0.1,120.13035714285643,1208.3035714285643,2.4500327773326074,TP,2018Q2,2018,69,2018-04-04 21:30:00,2018Q2
92,2053,2018-04-06 10:30:00,2053,2018-04-06 10:30:00,SELL,1321.72,1324.5239285714288,1324.5239285714288,1314.7101785714285,0.1,-28.739285714287416,-280.39285714287416,-1.0,SL,2018Q2,2018,0,2018-04-06 10:30:00,2018Q2
93,2062,2018-04-06 15:00:00,2062,2018-04-06 15:00:00,SELL,1322.86,1325.647857142857,1325.647857142857,1315.8903571428568,0.1,-28.57857142857092,-278.7857142857092,-1.0,SL,2018Q2,2018,0,2018-04-06 15:00:00,2018Q2
94,2063,2018-04-06 15:30:00,2063,2018-04-06 15:30:00,SELL,1321.25,1324.5414285714287,1324.5414285714287,1313.0214285714285,0.1,-33.614285714286964,-329.1428571428696,-1.0,SL,2018Q2,2018,0,2018-04-06 15:30:00,2018Q2
95,2065,2018-04-06 16:30:00,2065,2018-04-06 16:30:00,BUY,1334.83,1330.0846428571429,1330.0846428571429,1346.6933928571427,0.1,-48.15357142857074,-474.5357142857074,-1.0,SL,2018Q2,2018,0,2018-04-06 16:30:00,2018Q2
96,2066,2018-04-06 17:00:00,2186,2018-04-11 08:00:00,BUY,1331.66,1341.83,1326.6028571428571,1344.3028571428572,0.1,100.99999999999845,1016.9999999999845,1.969908052382219,TIME_EXIT,2018Q2,2018,120,2018-04-06 17:00:00,2018Q2
97,2187,2018-04-11 08:30:00,2196,2018-04-11 13:00:00,BUY,1342.08,1346.1889285714285,1340.4364285714285,1346.1889285714285,0.1,40.389285714285776,410.8928571428578,2.3570237598998958,TP,2018Q2,2018,9,2018-04-11 08:30:00,2018Q2
98,2197,2018-04-11 13:30:00,2201,2018-04-11 15:30:00,BUY,1346.78,1352.1398214285714,1344.6360714285713,1352.1398214285714,0.1,52.89821428571422,535.9821428571422,2.389336989836972,TP,2018Q2,2018,4,2018-04-11 13:30:00,2018Q2
99,2202,2018-04-11 16:00:00,2206,2018-04-11 18:00:00,BUY,1352.62,1361.2476785714284,1349.1689285714285,1361.2476785714284,0.1,85.57678571428532,862.7678571428532,2.4304189065828483,TP,2018Q2,2018,4,2018-04-11 16:00:00,2018Q2
100,2207,2018-04-11 18:30:00,2208,2018-04-11 19:00:00,BUY,1362.98,1357.9860714285714,1357.9860714285714,1375.4648214285714,0.1,-50.63928571428569,-499.3928571428569,-1.0,SL,2018Q2,2018,1,2018-04-11 18:30:00,2018Q2
101,2210,2018-04-11 20:00:00,2212,2018-04-11 21:00:00,BUY,1358.35,1352.4432142857142,1352.4432142857142,1373.1169642857142,0.1,-59.76785714285661,-590.6785714285661,-1.0,SL,2018Q2,2018,2,2018-04-11 20:00:00,2018Q2
102,2240,2018-04-12 12:00:00,2249,2018-04-12 16:30:00,SELL,1346.79,1340.214107142857,1349.420357142857,1340.214107142857,0.1,65.0589285714289,657.589285714289,2.4092712604153705,TP,2018Q2,2018,9,2018-04-12 12:00:00,2018Q2
103,2250,2018-04-12 17:00:00,2296,2018-04-13 17:00:00,SELL,1339.96,1344.4182142857144,1344.4182142857144,1328.8144642857142,0.1,-45.282142857143484,-445.8214285714348,-1.0,SL,2018Q2,2018,46,2018-04-12 17:00:00,2018Q2
104,2297,2018-04-13 17:30:00,2310,2018-04-16 01:00:00,BUY,1344.93,1341.3878571428572,1341.3878571428572,1353.7853571428573,0.1,-36.12142857142835,-354.2142857142835,-1.0,SL,2018Q2,2018,13,2018-04-13 17:30:00,2018Q2
105,2313,2018-04-16 02:30:00,2328,2018-04-16 10:00:00,BUY,1345.75,1342.42,1342.42,1354.075,0.1,-33.999999999999275,-332.9999999999927,-1.0,SL,2018Q2,2018,15,2018-04-16 02:30:00,2018Q2
106,2340,2018-04-16 16:00:00,2375,2018-04-17 10:30:00,BUY,1345.76,1342.9442857142858,1342.9442857142858,1352.7992857142856,0.1,-28.857142857141934,-281.57142857141935,-1.0,SL,2018Q2,2018,35,2018-04-16 16:00:00,2018Q2
107,2376,2018-04-17 11:00:00,2393,2018-04-17 19:30:00,SELL,1342.87,1345.7639285714286,1345.7639285714286,1335.6351785714282,0.1,-29.639285714286597,-289.392857142866,-1.0,SL,2018Q2,2018,17,2018-04-17 11:00:00,2018Q2
108,2395,2018-04-17 20:30:00,2415,2018-04-18 07:30:00,BUY,1346.83,1343.1560714285713,1343.1560714285713,1356.0148214285714,0.1,-37.43928571428633,-367.39285714286325,-1.0,SL,2018Q2,2018,20,2018-04-17 20:30:00,2018Q2
109,2422,2018-04-18 11:00:00,2423,2018-04-18 11:30:00,BUY,1346.24,1344.0928571428572,1344.0928571428572,1351.6078571428573,0.1,-22.17142857142853,-214.71428571428532,-1.0,SL,2018Q2,2018,1,2018-04-18 11:00:00,2018Q2
110,2427,2018-04-18 13:30:00,2430,2018-04-18 15:00:00,BUY,1346.2,1352.9178571428574,1343.512857142857,1352.9178571428574,0.1,66.47857142857383,671.7857142857383,2.4111398963729807,TP,2018Q2,2018,3,2018-04-18 13:30:00,2018Q2
111,2431,2018-04-18 15:30:00,2433,2018-04-18 16:30:00,BUY,1352.86,1349.392857142857,1349.392857142857,1361.527857142857,0.1,-35.3714285714279,-346.71428571427896,-1.0,SL,2018Q2,2018,2,2018-04-18 15:30:00,2018Q2
112,2434,2018-04-18 17:00:00,2444,2018-04-18 22:00:00,BUY,1352.22,1348.0210714285715,1348.0210714285715,1362.7173214285715,0.1,-42.68928571428496,-419.8928571428496,-1.0,SL,2018Q2,2018,10,2018-04-18 17:00:00,2018Q2
113,2459,2018-04-19 06:30:00,2470,2018-04-19 12:00:00,BUY,1352.71,1350.6796428571429,1350.6796428571429,1357.785892857143,0.1,-21.003571428571558,-203.03571428571558,-1.0,SL,2018Q2,2018,11,2018-04-19 06:30:00,2018Q2
114,2482,2018-04-19 18:00:00,2526,2018-04-20 17:00:00,SELL,1345.94,1335.7132142857142,1350.0307142857143,1335.7132142857142,0.1,101.56785714285824,1022.6785714285825,2.441115879828353,TP,2018Q2,2018,44,2018-04-19 18:00:00,2018Q2
115,2527,2018-04-20 17:30:00,2528,2018-04-20 18:00:00,SELL,1335.22,1338.6657142857143,1338.6657142857143,1326.6057142857144,0.1,-35.15714285714303,-344.57142857143026,-1.0,SL,2018Q2,2018,1,2018-04-20 17:30:00,2018Q2
116,2530,2018-04-20 19:00:00,2562,2018-04-23 12:00:00,SELL,1337.93,1329.1014285714286,1341.4614285714285,1329.1014285714286,0.1,87.58571428571422,882.8571428571422,2.431971439904861,TP,2018Q2,2018,32,2018-04-20 19:00:00,2018Q2
117,2563,2018-04-23 12:30:00,2572,2018-04-23 17:00:00,SELL,1328.13,1322.6844642857145,1330.3082142857143,1322.6844642857145,0.1,53.75535714285597,544.5535714285597,2.391024622716536,TP,2018Q2,2018,9,2018-04-23 12:30:00,2018Q2
118,2573,2018-04-23 17:30:00,2591,2018-04-24 03:30:00,SELL,1323.13,1326.1739285714286,1326.1739285714286,1315.5201785714287,0.1,-31.139285714285233,-304.39285714285234,-1.0,SL,2018Q2,2018,18,2018-04-23 17:30:00,2018Q2
119,2604,2018-04-24 10:00:00,2607,2018-04-24 11:30:00,SELL,1324.71,1327.4142857142858,1327.4142857142858,1317.9492857142857,0.1,-27.742857142857883,-270.42857142857883,-1.0,SL,2018Q2,2018,3,2018-04-24 10:00:00,2018Q2
120,2618,2018-04-24 17:00:00,2645,2018-04-25 07:30:00,BUY,1329.96,1327.0564285714286,1327.0564285714286,1337.2189285714287,0.1,-29.735714285714675,-290.35714285714675,-1.0,SL,2018Q2,2018,27,2018-04-24 17:00:00,2018Q2
121,2649,2018-04-25 09:30:00,2660,2018-04-25 15:00:00,SELL,1324.79,1319.831964285714,1326.7732142857142,1319.831964285714,0.1,48.8803571428587,495.803571428587,2.3806748999827674,TP,2018Q2,2018,11,2018-04-25 09:30:00,2018Q2
122,2661,2018-04-25 15:30:00,2663,2018-04-25 16:30:00,SELL,1319.43,1321.8707142857143,1321.8707142857143,1313.3282142857145,0.1,-25.107142857141934,-244.07142857141935,-1.0,SL,2018Q2,2018,2,2018-04-25 15:30:00,2018Q2
123,2664,2018-04-25 17:00:00,2686,2018-04-26 05:00:00,SELL,1321.8,1324.4517857142857,1324.4517857142857,1315.1705357142857,0.1,-27.217857142857792,-265.1785714285779,-1.0,SL,2018Q2,2018,22,2018-04-25 17:00:00,2018Q2
124,2704,2018-04-26 14:00:00,2706,2018-04-26 15:00:00,BUY,1324.84,1322.5717857142856,1322.5717857142856,1330.5105357142859,0.1,-23.382142857142934,-226.82142857142935,-1.0,SL,2018Q2,2018,2,2018-04-26 14:00:00,2018Q2
125,2708,2018-04-26 16:00:00,2708,2018-04-26 16:00:00,BUY,1324.93,1321.8475,1321.8475,1332.6362500000002,0.1,-31.524999999999817,-308.2499999999982,-1.0,SL,2018Q2,2018,0,2018-04-26 16:00:00,2018Q2
126,2711,2018-04-26 17:30:00,2755,2018-04-27 16:30:00,SELL,1319.1,1322.8982142857142,1322.8982142857142,1309.6044642857141,0.1,-38.682142857142665,-379.8214285714266,-1.0,SL,2018Q2,2018,44,2018-04-26 17:30:00,2018Q2
127,2761,2018-04-27 19:30:00,2786,2018-04-30 09:00:00,BUY,1322.33,1319.1585714285713,1319.1585714285713,1330.2585714285713,0.1,-32.41428571428578,-317.1428571428578,-1.0,SL,2018Q2,2018,25,2018-04-27 19:30:00,2018Q2
128,2789,2018-04-30 10:30:00,2798,2018-04-30 15:00:00,SELL,1317.55,1312.73125,1319.4775,1312.73125,0.1,47.48749999999909,481.8749999999909,2.377346683354136,TP,2018Q2,2018,9,2018-04-30 10:30:00,2018Q2
129,2799,2018-04-30 15:30:00,2802,2018-04-30 17:00:00,SELL,1313.28,1315.7496428571428,1315.7496428571428,1307.1058928571426,0.1,-25.39642857142844,-246.96428571428442,-1.0,SL,2018Q2,2018,3,2018-04-30 15:30:00,2018Q2
130,2803,2018-04-30 17:30:00,2806,2018-04-30 19:00:00,SELL,1313.95,1317.0507142857143,1317.0507142857143,1306.1982142857144,0.1,-31.707142857142752,-310.07142857142753,-1.0,SL,2018Q2,2018,3,2018-04-30 17:30:00,2018Q2
131,2823,2018-05-01 04:30:00,2838,2018-05-01 12:00:00,SELL,1313.33,1308.5326785714285,1315.2489285714285,1308.5326785714285,0.1,47.27321428571422,479.7321428571422,2.376818100197576,TP,2018Q2,2018,15,2018-05-01 04:30:00,2018Q2
132,2839,2018-05-01 12:30:00,2848,2018-05-01 17:00:00,SELL,1309.08,1305.155892857143,1310.6496428571427,1305.155892857143,0.1,38.54107142856883,392.4107142856883,2.350577216292737,TP,2018Q2,2018,9,2018-05-01 12:30:00,2018Q2
133,2849,2018-05-01 17:30:00,2853,2018-05-01 19:30:00,SELL,1305.41,1308.0221428571429,1308.0221428571429,1298.8796428571432,0.1,-26.821428571427713,-261.21428571427714,-1.0,SL,2018Q2,2018,4,2018-05-01 17:30:00,2018Q2
134,2855,2018-05-01 20:30:00,2869,2018-05-02 04:30:00,SELL,1306.12,1309.3685714285712,1309.3685714285712,1297.9985714285715,0.1,-33.18571428571268,-324.85714285712675,-1.0,SL,2018Q2,2018,14,2018-05-01 20:30:00,2018Q2
135,2874,2018-05-02 07:00:00,2876,2018-05-02 08:00:00,BUY,1310.95,1308.9228571428573,1308.9228571428573,1316.017857142857,0.1,-20.97142857142735,-202.7142857142735,-1.0,SL,2018Q2,2018,2,2018-05-02 07:00:00,2018Q2
136,2881,2018-05-02 10:30:00,2882,2018-05-02 11:00:00,BUY,1311.47,1309.277857142857,1309.277857142857,1316.9503571428572,0.1,-22.62142857142926,-219.2142857142926,-1.0,SL,2018Q2,2018,1,2018-05-02 10:30:00,2018Q2
137,2885,2018-05-02 12:30:00,2890,2018-05-02 15:00:00,BUY,1310.47,1308.3882142857144,1308.3882142857144,1315.6744642857143,0.1,-21.517857142856155,-208.17857142856155,-1.0,SL,2018Q2,2018,5,2018-05-02 12:30:00,2018Q2
138,2903,2018-05-02 21:30:00,2903,2018-05-02 21:30:00,BUY,1312.57,1309.2635714285714,1309.2635714285714,1320.8360714285714,0.1,-33.76428571428569,-330.6428571428569,-1.0,SL,2018Q2,2018,0,2018-05-02 21:30:00,2018Q2
139,2906,2018-05-02 23:00:00,2913,2018-05-03 03:30:00,SELL,1304.47,1308.3121428571428,1308.3121428571428,1294.8646428571428,0.1,-39.1214285714279,-384.21428571427896,-1.0,SL,2018Q2,2018,7,2018-05-02 23:00:00,2018Q2
140,2931,2018-05-03 12:30:00,2972,2018-05-04 10:00:00,BUY,1312.87,1310.5771428571427,1310.5771428571427,1318.6021428571428,0.1,-23.628571428572013,-229.28571428572013,-1.0,SL,2018Q2,2018,41,2018-05-03 12:30:00,2018Q2
141,2975,2018-05-04 11:30:00,2979,2018-05-04 13:30:00,SELL,1309.16,1310.9750000000001,1310.9750000000001,1304.6225000000002,0.1,-18.850000000000545,-181.50000000000546,-1.0,SL,2018Q2,2018,4,2018-05-04 11:30:00,2018Q2
142,2980,2018-05-04 14:00:00,2983,2018-05-04 15:30:00,SELL,1310.78,1312.5317857142857,1312.5317857142857,1306.4005357142858,0.1,-18.217857142856882,-175.17857142856883,-1.0,SL,2018Q2,2018,3,2018-05-04 14:00:00,2018Q2
143,2993,2018-05-04 20:30:00,3028,2018-05-07 15:00:00,BUY,1314.33,1310.655,1310.655,1323.5174999999997,0.1,-37.44999999999955,-367.49999999999545,-1.0,SL,2018Q2,2018,35,2018-05-04 20:30:00,2018Q2
144,3058,2018-05-08 07:00:00,3063,2018-05-08 09:30:00,SELL,1312.03,1313.910357142857,1313.910357142857,1307.329107142857,0.1,-19.50357142857065,-188.0357142857065,-1.0,SL,2018Q2,2018,5,2018-05-08 07:00:00,2018Q2
145,3068,2018-05-08 12:00:00,3082,2018-05-08 19:00:00,SELL,1311.21,1313.2425,1313.2425,1306.12875,0.1,-21.025000000000272,-203.25000000000273,-1.0,SL,2018Q2,2018,14,2018-05-08 12:00:00,2018Q2
146,3083,2018-05-08 19:30:00,3098,2018-05-09 04:00:00,BUY,1314.49,1311.2210714285713,1311.2210714285713,1322.6623214285714,0.1,-33.3892857142866,-326.892857142866,-1.0,SL,2018Q2,2018,15,2018-05-08 19:30:00,2018Q2
147,3110,2018-05-09 10:00:00,3119,2018-05-09 14:30:00,SELL,1308.09,1310.3014285714285,1310.3014285714285,1302.5614285714285,0.1,-22.814285714285415,-221.14285714285415,-1.0,SL,2018Q2,2018,9,2018-05-09 10:00:00,2018Q2
148,3125,2018-05-09 17:30:00,3129,2018-05-09 19:30:00,BUY,1315.17,1311.9117857142858,1311.9117857142858,1323.315535714286,0.1,-33.28214285714303,-325.82142857143026,-1.0,SL,2018Q2,2018,4,2018-05-09 17:30:00,2018Q2
149,3146,2018-05-10 05:00:00,3154,2018-05-10 09:00:00,BUY,1314.65,1312.9217857142858,1312.9217857142858,1318.9705357142857,0.1,-17.982142857143298,-172.821428571433,-1.0,SL,2018Q2,2018,8,2018-05-10 05:00:00,2018Q2
150,3160,2018-05-10 12:00:00,3167,2018-05-10 15:30:00,BUY,1315.22,1320.7994642857143,1312.9882142857143,1320.7994642857143,0.1,55.09464285714266,557.9464285714266,2.39356089992242,TP,2018Q2,2018,7,2018-05-10 12:00:00,2018Q2
151,3168,2018-05-10 16:00:00,3169,2018-05-10 16:30:00,BUY,1322.17,1319.3039285714287,1319.3039285714287,1329.3351785714285,0.1,-29.36071428571331,-286.6071428571331,-1.0,SL,2018Q2,2018,1,2018-05-10 16:00:00,2018Q2
152,3175,2018-05-10 19:30:00,3269,2018-05-14 20:30:00,BUY,1320.16,1316.832142857143,1316.832142857143,1328.479642857143,0.1,-33.97857142857056,-332.7857142857056,-1.0,SL,2018Q2,2018,94,2018-05-10 19:30:00,2018Q2
153,3270,2018-05-14 21:00:00,3297,2018-05-15 11:30:00,SELL,1315.36,1309.871607142857,1317.555357142857,1309.871607142857,0.1,54.183928571427984,548.8392857142799,2.3918492826738125,TP,2018Q2,2018,27,2018-05-14 21:00:00,2018Q2
154,3298,2018-05-15 12:00:00,3305,2018-05-15 15:30:00,SELL,1309.73,1305.5005357142857,1311.4217857142858,1305.5005357142857,0.1,41.59464285714357,422.9464285714357,2.3609365497668784,TP,2018Q2,2018,7,2018-05-15 12:00:00,2018Q2
155,3306,2018-05-15 16:00:00,3314,2018-05-15 20:00:00,SELL,1297.46,1290.3135714285715,1300.3185714285714,1290.3135714285715,0.1,70.76428571428487,714.6428571428487,2.416341463414633,TP,2018Q2,2018,8,2018-05-15 16:00:00,2018Q2
156,3315,2018-05-15 20:30:00,3337,2018-05-16 08:30:00,SELL,1290.74,1294.982857142857,1294.982857142857,1280.1328571428571,0.1,-43.1285714285702,-424.28571428570194,-1.0,SL,2018Q2,2018,22,2018-05-15 20:30:00,2018Q2
157,3344,2018-05-16 12:00:00,3349,2018-05-16 14:30:00,SELL,1292.99,1288.0453571428573,1294.9678571428572,1288.0453571428573,0.1,48.74642857142753,494.4642857142753,2.380362748517559,TP,2018Q2,2018,5,2018-05-16 12:00:00,2018Q2
158,3350,2018-05-16 15:00:00,3352,2018-05-16 16:00:00,SELL,1288.59,1291.3639285714285,1291.3639285714285,1281.6551785714285,0.1,-28.439285714285415,-277.39285714285415,-1.0,SL,2018Q2,2018,2,2018-05-16 15:00:00,2018Q2
159,3353,2018-05-16 16:30:00,3376,2018-05-17 05:00:00,SELL,1291.1,1294.4171428571428,1294.4171428571428,1282.8071428571427,0.1,-33.87142857142926,-331.7142857142926,-1.0,SL,2018Q2,2018,23,2018-05-16 16:30:00,2018Q2
160,3389,2018-05-17 11:30:00,3398,2018-05-17 16:00:00,SELL,1288.52,1291.0774999999999,1291.0774999999999,1282.12625,0.1,-26.274999999998908,-255.7499999999891,-1.0,SL,2018Q2,2018,9,2018-05-17 11:30:00,2018Q2
161,3438,2018-05-18 13:00:00,3441,2018-05-18 14:30:00,SELL,1286.26,1287.9839285714286,1287.9839285714286,1281.9501785714288,0.1,-17.93928571428587,-172.3928571428587,-1.0,SL,2018Q2,2018,3,2018-05-18 13:00:00,2018Q2
162,3448,2018-05-18 18:00:00,3464,2018-05-21 03:00:00,BUY,1292.17,1289.4935714285716,1289.4935714285716,1298.8610714285712,0.1,-27.464285714284596,-267.64285714284597,-1.0,SL,2018Q2,2018,16,2018-05-18 18:00:00,2018Q2
163,3475,2018-05-21 08:30:00,3477,2018-05-21 09:30:00,SELL,1287.3,1283.3062499999999,1288.8975,1283.3062499999999,0.1,39.23750000000091,399.3750000000091,2.353073463268305,TP,2018Q2,2018,2,2018-05-21 08:30:00,2018Q2
164,3478,2018-05-21 10:00:00,3483,2018-05-21 12:30:00,SELL,1283.23,1285.2378571428571,1285.2378571428571,1278.2103571428572,0.1,-20.778571428571194,-200.78571428571195,-1.0,SL,2018Q2,2018,5,2018-05-21 10:00:00,2018Q2
165,3484,2018-05-21 13:00:00,3489,2018-05-21 15:30:00,SELL,1284.43,1286.4560714285715,1286.4560714285715,1279.3648214285715,0.1,-20.96071428571413,-202.6071428571413,-1.0,SL,2018Q2,2018,5,2018-05-21 13:00:00,2018Q2
166,3499,2018-05-21 20:30:00,3520,2018-05-22 08:00:00,BUY,1291.51,1288.4832142857142,1288.4832142857142,1299.0769642857142,0.1,-30.967857142857792,-302.6785714285779,-1.0,SL,2018Q2,2018,21,2018-05-21 20:30:00,2018Q2
167,3525,2018-05-22 10:30:00,3526,2018-05-22 11:00:00,BUY,1290.82,1295.4914285714287,1288.9514285714286,1295.4914285714287,0.1,46.01428571428805,467.14285714288053,2.373618275608132,TP,2018Q2,2018,1,2018-05-22 10:30:00,2018Q2
168,3527,2018-05-22 11:30:00,3538,2018-05-22 17:00:00,BUY,1294.39,1292.1678571428572,1292.1678571428572,1299.9453571428573,0.1,-22.921428571428986,-222.21428571428987,-1.0,SL,2018Q2,2018,11,2018-05-22 11:30:00,2018Q2
169,3559,2018-05-23 04:30:00,3559,2018-05-23 04:30:00,BUY,1294.68,1293.0385714285715,1293.0385714285715,1298.7835714285716,0.1,-17.11428571428605,-164.14285714286052,-1.0,SL,2018Q2,2018,0,2018-05-23 04:30:00,2018Q2
170,3569,2018-05-23 09:30:00,3570,2018-05-23 10:00:00,SELL,1289.44,1291.3846428571428,1291.3846428571428,1284.578392857143,0.1,-20.14642857142753,-194.46428571427532,-1.0,SL,2018Q2,2018,1,2018-05-23 09:30:00,2018Q2
171,3576,2018-05-23 13:00:00,3580,2018-05-23 15:00:00,BUY,1297.59,1295.0764285714286,1295.0764285714286,1303.8739285714287,0.1,-25.835714285713674,-251.35714285713675,-1.0,SL,2018Q2,2018,4,2018-05-23 13:00:00,2018Q2
172,3583,2018-05-23 16:30:00,3585,2018-05-23 17:30:00,SELL,1288.85,1292.2324999999998,1292.2324999999998,1280.39375,0.1,-34.524999999999366,-338.24999999999363,-1.0,SL,2018Q2,2018,2,2018-05-23 16:30:00,2018Q2
173,3590,2018-05-23 20:00:00,3592,2018-05-23 21:00:00,SELL,1290.37,1293.637857142857,1293.637857142857,1282.2003571428572,0.1,-33.37857142857111,-326.78571428571104,-1.0,SL,2018Q2,2018,2,2018-05-23 20:00:00,2018Q2
174,3616,2018-05-24 10:00:00,3629,2018-05-24 16:30:00,BUY,1296.16,1301.235892857143,1294.129642857143,1301.235892857143,0.1,50.05892857142889,507.58928571428896,2.3833531712293836,TP,2018Q2,2018,13,2018-05-24 10:00:00,2018Q2
175,3630,2018-05-24 17:00:00,3650,2018-05-25 04:00:00,BUY,1304.77,1302.192142857143,1302.192142857143,1311.2146428571427,0.1,-26.478571428570557,-257.7857142857056,-1.0,SL,2018Q2,2018,20,2018-05-24 17:00:00,2018Q2
176,3662,2018-05-25 10:00:00,3673,2018-05-25 15:30:00,BUY,1303.44,1306.9141071428573,1302.0503571428571,1306.9141071428573,0.1,34.04107142857292,347.4107142857292,2.3321507218008386,TP,2018Q2,2018,11,2018-05-25 10:00:00,2018Q2
177,3674,2018-05-25 16:00:00,3674,2018-05-25 16:00:00,BUY,1307.58,1305.0814285714284,1305.0814285714284,1313.8264285714286,0.1,-25.685714285714948,-249.85714285714948,-1.0,SL,2018Q2,2018,0,2018-05-25 16:00:00,2018Q2
178,3675,2018-05-25 16:30:00,3686,2018-05-25 22:00:00,BUY,1304.96,1302.2032142857142,1302.2032142857142,1311.8519642857143,0.1,-28.267857142857974,-275.67857142857974,-1.0,SL,2018Q2,2018,11,2018-05-25 16:30:00,2018Q2
179,3687,2018-05-25 22:30:00,3748,2018-05-29 11:00:00,SELL,1301.23,1303.9482142857144,1303.9482142857144,1294.4344642857143,0.1,-27.88214285714339,-271.8214285714339,-1.0,SL,2018Q2,2018,61,2018-05-25 22:30:00,2018Q2
180,3749,2018-05-29 11:30:00,3756,2018-05-29 15:00:00,BUY,1303.79,1301.2571428571428,1301.2571428571428,1310.122142857143,0.1,-26.028571428572103,-253.28571428572104,-1.0,SL,2018Q2,2018,7,2018-05-29 11:30:00,2018Q2
181,3759,2018-05-29 16:30:00,3761,2018-05-29 17:30:00,SELL,1296.31,1300.9471428571428,1300.9471428571428,1284.7171428571428,0.1,-47.071428571428626,-463.71428571428623,-1.0,SL,2018Q2,2018,2,2018-05-29 16:30:00,2018Q2
182,3769,2018-05-29 21:30:00,3773,2018-05-29 23:30:00,BUY,1304.1,1298.9635714285714,1298.9635714285714,1316.9410714285714,0.1,-52.06428571428496,-513.6428571428496,-1.0,SL,2018Q2,2018,4,2018-05-29 21:30:00,2018Q2
183,3809,2018-05-30 18:30:00,3849,2018-05-31 15:30:00,BUY,1302.27,1299.7767857142858,1299.7767857142858,1308.5030357142857,0.1,-25.632142857142025,-249.32142857142026,-1.0,SL,2018Q2,2018,40,2018-05-30 18:30:00,2018Q2
184,3853,2018-05-31 17:30:00,3855,2018-05-31 18:30:00,BUY,1304.63,1301.5882142857145,1301.5882142857145,1312.2344642857145,0.1,-31.11785714285652,-304.1785714285652,-1.0,SL,2018Q2,2018,2,2018-05-31 17:30:00,2018Q2
185,3859,2018-05-31 20:30:00,3895,2018-06-01 15:30:00,SELL,1300.22,1291.8119642857143,1303.5832142857143,1291.8119642857143,0.1,83.38035714285688,840.8035714285688,2.4286383022989373,TP,2018Q2,2018,36,2018-05-31 20:30:00,2018Q2
186,3896,2018-06-01 16:00:00,3896,2018-06-01 16:00:00,SELL,1292.4,1295.115,1295.115,1285.6125000000002,0.1,-27.84999999999918,-271.4999999999918,-1.0,SL,2018Q2,2018,0,2018-06-01 16:00:00,2018Q2
