window,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,-2338.894642857146,0.7678982990657316,False,False
2018Q3->2019Q2,-3813.5821428571753,0.6673898430525514,False,False
2018Q4->2019Q3,-3401.9142857143042,0.7537807762397725,False,False
2019Q1->2019Q4,-2227.089285714299,0.8363729013781894,False,False
2019Q2->2020Q1,-2131.199999999994,0.878244525414897,False,False
2019Q3->2020Q2,-1337.8607142856872,0.9298137765483474,False,False
2019Q4->2020Q3,-4520.473214285712,0.7990314475874072,False,False
2020Q1->2020Q4,-5565.905357142856,0.7827045660173263,False,False
2020Q2->2021Q1,-5869.4607142857185,0.7669159592142036,False,False
2020Q3->2021Q2,-5171.219642857162,0.788818247424003,False,False
2020Q4->2021Q3,-2294.7607142857214,0.889188586510468,False,False
2021Q1->2021Q4,-1532.407142857142,0.9190288611382543,False,False
2021Q2->2022Q1,-633.9500000000069,0.9656248075538431,False,False
2021Q3->2022Q2,-1090.5625000000011,0.9411380254822621,False,False
2021Q4->2022Q3,-1969.503571428569,0.899698236764915,False,False
2022Q1->2022Q4,-2850.201785714294,0.864255582179006,False,False
2022Q2->2023Q1,-3186.646428571439,0.8449547893913367,False,False
2022Q3->2023Q2,-1858.3232142857148,0.9097688914969924,False,False
2022Q4->2023Q3,-1214.396428571415,0.9343291220893805,False,False
2023Q1->2023Q4,-926.4910714285627,0.9499312034750116,False,False
2023Q2->2024Q1,-267.1607142856887,0.9850522138429645,False,False
2023Q3->2024Q2,-1278.7607142857134,0.9403442460545561,False,False
2023Q4->2024Q3,-3809.9285714285793,0.8572152489691809,False,False
2024Q1->2024Q4,-4458.305357142849,0.8502714561550094,False,False
2024Q2->2025Q1,-5840.380357142867,0.8246091770017027,False,False
2024Q3->2025Q2,-8758.08214285713,0.7965563302233518,False,False
2024Q4->2025Q3,-7069.514285714291,0.8407577734869055,False,False
2025Q1->2025Q4,-9034.10535714293,0.8413904111014868,False,False
2025Q2->2026Q1,-14645.232142857109,0.840399790513937,False,False
2025Q3->2026Q2,-12115.323214285672,0.8755879086497366,False,False
