id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter
120,2007,2018-04-05 10:30:00,2014,2018-04-05 14:00:00,BUY,1326.9,1329.9166071428572,1324.8889285714286,1329.9166071428572,0.1,29.46607142857083,301.6607142857083,1.4159087008751312,TP,2018Q2,2018,7,2018-04-05 10:30:00,2018Q2
121,2017,2018-04-05 15:30:00,2018,2018-04-05 16:00:00,BUY,1326.0,1323.2914285714285,1323.2914285714285,1330.0628571428572,0.1,-27.78571428571531,-270.8571428571531,-1.0,SL,2018Q2,2018,1,2018-04-05 15:30:00,2018Q2
122,2019,2018-04-05 16:30:00,2019,2018-04-05 16:30:00,BUY,1323.38,1327.9860714285717,1320.3092857142858,1327.9860714285717,0.1,45.36071428571567,460.60714285715676,1.4442801910393814,TP,2018Q2,2018,0,2018-04-05 16:30:00,2018Q2
123,2041,2018-04-06 04:30:00,2046,2018-04-06 07:00:00,SELL,1332.17,1329.1807142857144,1334.1628571428573,1329.1807142857144,0.1,29.19285714285643,298.9285714285643,1.4151662049860436,TP,2018Q2,2018,5,2018-04-06 04:30:00,2018Q2
124,2052,2018-04-06 10:00:00,2052,2018-04-06 10:00:00,BUY,1324.91,1322.5432142857144,1322.5432142857144,1328.4601785714287,0.1,-24.367857142856973,-236.67857142856974,-1.0,SL,2018Q2,2018,0,2018-04-06 10:00:00,2018Q2
125,2053,2018-04-06 10:30:00,2057,2018-04-06 12:30:00,BUY,1321.97,1326.175892857143,1319.1660714285713,1326.175892857143,0.1,41.358928571429985,420.5892857142999,1.439107742015622,TP,2018Q2,2018,4,2018-04-06 10:30:00,2018Q2
126,2063,2018-04-06 15:30:00,2063,2018-04-06 15:30:00,BUY,1321.5,1326.437142857143,1318.2085714285713,1326.437142857143,0.1,48.67142857143044,493.7142857143044,1.4479388015299635,TP,2018Q2,2018,0,2018-04-06 15:30:00,2018Q2
127,2105,2018-04-09 13:30:00,2108,2018-04-09 15:00:00,BUY,1327.39,1330.2330357142857,1325.494642857143,1330.2330357142857,0.1,27.730357142856338,284.3035714285634,1.4109576594584203,TP,2018Q2,2018,3,2018-04-09 13:30:00,2018Q2
128,2122,2018-04-09 22:00:00,2140,2018-04-10 08:00:00,SELL,1337.19,1332.6771428571428,1340.1985714285715,1332.6771428571428,0.1,44.42857142857228,451.28571428572286,1.4431554524361958,TP,2018Q2,2018,18,2018-04-09 22:00:00,2018Q2
129,2165,2018-04-10 20:30:00,2195,2018-04-11 12:30:00,SELL,1342.17,1345.8428571428572,1345.8428571428572,1336.6607142857142,0.1,-37.428571428570834,-367.2857142857083,-1.0,SL,2018Q2,2018,30,2018-04-10 20:30:00,2018Q2
130,2196,2018-04-11 13:00:00,2196,2018-04-11 13:00:00,SELL,1345.42,1347.4107142857144,1347.4107142857144,1342.4339285714286,0.1,-20.607142857143753,-199.07142857143754,-1.0,SL,2018Q2,2018,0,2018-04-11 13:00:00,2018Q2
131,2197,2018-04-11 13:30:00,2198,2018-04-11 14:00:00,SELL,1346.53,1348.6739285714286,1348.6739285714286,1343.3141071428572,0.1,-22.139285714286597,-214.39285714286598,-1.0,SL,2018Q2,2018,1,2018-04-11 13:30:00,2018Q2
132,2199,2018-04-11 14:30:00,2201,2018-04-11 15:30:00,SELL,1350.68,1353.2728571428572,1353.2728571428572,1346.7907142857143,0.1,-26.628571428571558,-259.2857142857156,-1.0,SL,2018Q2,2018,2,2018-04-11 14:30:00,2018Q2
133,2202,2018-04-11 16:00:00,2205,2018-04-11 17:30:00,SELL,1352.37,1355.8210714285713,1355.8210714285713,1347.1933928571427,0.1,-35.21071428571368,-345.10714285713675,-1.0,SL,2018Q2,2018,3,2018-04-11 16:00:00,2018Q2
134,2206,2018-04-11 18:00:00,2206,2018-04-11 18:00:00,SELL,1358.85,1363.4399999999998,1363.4399999999998,1351.965,0.1,-46.599999999999184,-458.9999999999918,-1.0,SL,2018Q2,2018,0,2018-04-11 18:00:00,2018Q2
135,2207,2018-04-11 18:30:00,2210,2018-04-11 20:00:00,SELL,1362.73,1355.2391071428572,1367.7239285714286,1355.2391071428572,0.1,74.20892857142853,749.0892857142853,1.4654418506241624,TP,2018Q2,2018,3,2018-04-11 18:30:00,2018Q2
136,2250,2018-04-12 17:00:00,2252,2018-04-12 18:00:00,BUY,1340.21,1335.7517857142857,1335.7517857142857,1346.8973214285716,0.1,-45.282142857143484,-445.8214285714348,-1.0,SL,2018Q2,2018,2,2018-04-12 17:00:00,2018Q2
137,2253,2018-04-12 18:30:00,2296,2018-04-13 17:00:00,BUY,1337.47,1344.6925,1332.655,1344.6925,0.1,71.52500000000082,722.2500000000082,1.46417604912999,TP,2018Q2,2018,43,2018-04-12 18:30:00,2018Q2
138,2343,2018-04-16 17:30:00,2367,2018-04-17 06:30:00,SELL,1349.65,1344.9844642857145,1352.7603571428572,1344.9844642857145,0.1,45.95535714285624,466.55357142856246,1.4449747332959,TP,2018Q2,2018,24,2018-04-16 17:30:00,2018Q2
139,2431,2018-04-18 15:30:00,2470,2018-04-19 12:00:00,SELL,1352.61,1347.4092857142855,1356.0771428571427,1347.4092857142855,0.1,51.307142857144115,520.0714285714412,1.4505250403877852,TP,2018Q2,2018,39,2018-04-18 15:30:00,2018Q2
140,2501,2018-04-20 04:30:00,2516,2018-04-20 12:00:00,BUY,1342.3,1340.0542857142857,1340.0542857142857,1345.6685714285713,0.1,-23.15714285714257,-224.5714285714257,-1.0,SL,2018Q2,2018,15,2018-04-20 04:30:00,2018Q2
141,2517,2018-04-20 12:30:00,2522,2018-04-20 15:00:00,BUY,1340.24,1343.5635714285713,1338.0242857142857,1343.5635714285713,0.1,32.53571428571313,332.3571428571313,1.4234374999999502,TP,2018Q2,2018,5,2018-04-20 12:30:00,2018Q2
142,2525,2018-04-20 16:30:00,2540,2018-04-23 01:00:00,BUY,1336.39,1333.0064285714286,1333.0064285714286,1341.465357142857,0.1,-34.53571428571486,-338.3571428571486,-1.0,SL,2018Q2,2018,15,2018-04-20 16:30:00,2018Q2
143,2541,2018-04-23 01:30:00,2558,2018-04-23 10:00:00,BUY,1334.01,1331.562857142857,1331.562857142857,1337.6807142857144,0.1,-25.17142857143035,-244.71428571430351,-1.0,SL,2018Q2,2018,17,2018-04-23 01:30:00,2018Q2
144,2559,2018-04-23 10:30:00,2561,2018-04-23 11:30:00,BUY,1332.45,1330.4732142857144,1330.4732142857144,1335.4151785714284,0.1,-20.467857142855973,-197.67857142855974,-1.0,SL,2018Q2,2018,2,2018-04-23 10:30:00,2018Q2
145,2562,2018-04-23 12:00:00,2562,2018-04-23 12:00:00,BUY,1329.23,1327.1514285714286,1327.1514285714286,1332.347857142857,0.1,-21.48571428571422,-207.8571428571422,-1.0,SL,2018Q2,2018,0,2018-04-23 12:00:00,2018Q2
146,2563,2018-04-23 12:30:00,2568,2018-04-23 15:00:00,BUY,1328.38,1326.201785714286,1326.201785714286,1331.6473214285716,0.1,-22.48214285714148,-217.8214285714148,-1.0,SL,2018Q2,2018,5,2018-04-23 12:30:00,2018Q2
147,2569,2018-04-23 15:30:00,2572,2018-04-23 17:00:00,BUY,1325.39,1322.5646428571429,1322.5646428571429,1329.628035714286,0.1,-28.953571428572285,-282.53571428572286,-1.0,SL,2018Q2,2018,3,2018-04-23 15:30:00,2018Q2
148,2573,2018-04-23 17:30:00,2594,2018-04-24 05:00:00,BUY,1323.38,1327.945892857143,1320.3360714285716,1327.945892857143,0.1,44.958928571428984,456.5892857142899,1.4438008945980398,TP,2018Q2,2018,21,2018-04-23 17:30:00,2018Q2
149,2649,2018-04-25 09:30:00,2652,2018-04-25 11:00:00,BUY,1325.04,1323.0567857142858,1323.0567857142858,1328.0148214285714,0.1,-20.532142857142116,-198.32142857142117,-1.0,SL,2018Q2,2018,3,2018-04-25 09:30:00,2018Q2
150,2653,2018-04-25 11:30:00,2659,2018-04-25 14:30:00,BUY,1324.66,1322.7517857142857,1322.7517857142857,1327.5223214285716,0.1,-19.782142857143935,-190.82142857143936,-1.0,SL,2018Q2,2018,6,2018-04-25 11:30:00,2018Q2
151,2660,2018-04-25 15:00:00,2686,2018-04-26 05:00:00,BUY,1320.84,1324.5171428571427,1318.3885714285714,1324.5171428571427,0.1,36.07142857142826,367.7142857142826,1.4305949008498577,TP,2018Q2,2018,26,2018-04-25 15:00:00,2018Q2
152,2724,2018-04-27 01:00:00,2749,2018-04-27 13:30:00,BUY,1317.04,1320.6994642857142,1314.600357142857,1320.6994642857142,0.1,35.89464285714193,365.94642857141935,1.430268962572888,TP,2018Q2,2018,25,2018-04-27 01:00:00,2018Q2
153,2771,2018-04-30 01:30:00,2786,2018-04-30 09:00:00,SELL,1323.18,1319.9641071428573,1325.3239285714287,1319.9641071428573,0.1,31.458928571427624,321.58928571427623,1.4209549927406653,TP,2018Q2,2018,15,2018-04-30 01:30:00,2018Q2
154,2789,2018-04-30 10:30:00,2793,2018-04-30 12:30:00,BUY,1317.8,1315.8725,1315.8725,1320.6912499999999,0.1,-19.97500000000009,-192.7500000000009,-1.0,SL,2018Q2,2018,4,2018-04-30 10:30:00,2018Q2
155,2795,2018-04-30 13:30:00,2796,2018-04-30 14:00:00,BUY,1316.55,1314.545357142857,1314.545357142857,1319.5569642857142,0.1,-20.74642857142926,-200.4642857142926,-1.0,SL,2018Q2,2018,1,2018-04-30 13:30:00,2018Q2
156,2797,2018-04-30 14:30:00,2800,2018-04-30 16:00:00,BUY,1314.4,1312.1200000000001,1312.1200000000001,1317.8200000000002,0.1,-23.499999999999726,-227.99999999999727,-1.0,SL,2018Q2,2018,3,2018-04-30 14:30:00,2018Q2
157,2801,2018-04-30 16:30:00,2802,2018-04-30 17:00:00,BUY,1312.39,1316.2969642857145,1309.7853571428573,1316.2969642857145,0.1,38.36964285714366,390.6964285714366,1.4345707036988,TP,2018Q2,2018,1,2018-04-30 16:30:00,2018Q2
158,2823,2018-05-01 04:30:00,2830,2018-05-01 08:00:00,BUY,1313.58,1311.6610714285714,1311.6610714285714,1316.4583928571428,0.1,-19.889285714285233,-191.89285714285234,-1.0,SL,2018Q2,2018,7,2018-05-01 04:30:00,2018Q2
159,2831,2018-05-01 08:30:00,2832,2018-05-01 09:00:00,BUY,1311.82,1310.6575,1310.6575,1313.56375,0.1,-12.32499999999909,-116.2499999999909,-1.0,SL,2018Q2,2018,1,2018-05-01 08:30:00,2018Q2
160,2833,2018-05-01 09:30:00,2836,2018-05-01 11:00:00,BUY,1311.13,1309.7628571428572,1309.7628571428572,1313.1807142857144,0.1,-14.371428571428805,-136.71428571428805,-1.0,SL,2018Q2,2018,3,2018-05-01 09:30:00,2018Q2
161,2837,2018-05-01 11:30:00,2837,2018-05-01 11:30:00,BUY,1310.03,1308.5342857142857,1308.5342857142857,1312.2735714285714,0.1,-15.65714285714257,-149.5714285714257,-1.0,SL,2018Q2,2018,0,2018-05-01 11:30:00,2018Q2
162,2838,2018-05-01 12:00:00,2844,2018-05-01 15:00:00,BUY,1308.98,1307.4639285714286,1307.4639285714286,1311.254107142857,0.1,-15.86071428571422,-151.6071428571422,-1.0,SL,2018Q2,2018,6,2018-05-01 12:00:00,2018Q2
163,2845,2018-05-01 15:30:00,2846,2018-05-01 16:00:00,BUY,1308.94,1306.9267857142859,1306.9267857142859,1311.9598214285713,0.1,-20.832142857141843,-201.32142857141844,-1.0,SL,2018Q2,2018,1,2018-05-01 15:30:00,2018Q2
164,2847,2018-05-01 16:30:00,2848,2018-05-01 17:00:00,BUY,1307.18,1304.9760714285715,1304.9760714285715,1310.4858928571427,0.1,-22.73928571428605,-220.39285714286052,-1.0,SL,2018Q2,2018,1,2018-05-01 16:30:00,2018Q2
165,2849,2018-05-01 17:30:00,2849,2018-05-01 17:30:00,BUY,1305.66,1303.0478571428573,1303.0478571428573,1309.5782142857142,0.1,-26.821428571427713,-261.21428571427714,-1.0,SL,2018Q2,2018,0,2018-05-01 17:30:00,2018Q2
166,2850,2018-05-01 18:00:00,2853,2018-05-01 19:30:00,BUY,1303.3,1307.7051785714284,1300.3632142857143,1307.7051785714284,0.1,43.3517857142845,440.51785714284506,1.4417983133388748,TP,2018Q2,2018,3,2018-05-01 18:00:00,2018Q2
167,2862,2018-05-02 01:00:00,2869,2018-05-02 04:30:00,BUY,1303.82,1308.1014285714284,1300.9657142857143,1308.1014285714284,0.1,42.114285714284776,428.1428571428478,1.4401563263312152,TP,2018Q2,2018,7,2018-05-02 01:00:00,2018Q2
168,2931,2018-05-03 12:30:00,2935,2018-05-03 14:30:00,SELL,1312.62,1314.912857142857,1314.912857142857,1309.1807142857142,0.1,-23.628571428572013,-229.28571428572013,-1.0,SL,2018Q2,2018,4,2018-05-03 12:30:00,2018Q2
169,2936,2018-05-03 15:00:00,2940,2018-05-03 17:00:00,SELL,1317.58,1312.9787499999998,1320.6475,1312.9787499999998,0.1,45.312500000001634,460.12500000001637,1.444223107569723,TP,2018Q2,2018,4,2018-05-03 15:00:00,2018Q2
170,2976,2018-05-04 12:00:00,2981,2018-05-04 14:30:00,BUY,1308.94,1311.5725,1307.1850000000002,1311.5725,0.1,25.624999999999364,263.24999999999363,1.4041095890411521,TP,2018Q2,2018,5,2018-05-04 12:00:00,2018Q2
171,3005,2018-05-07 03:30:00,3006,2018-05-07 04:00:00,SELL,1316.81,1318.6325,1318.6325,1314.0762499999998,0.1,-18.92499999999991,-182.2499999999991,-1.0,SL,2018Q2,2018,1,2018-05-07 03:30:00,2018Q2
172,3007,2018-05-07 04:30:00,3014,2018-05-07 08:00:00,SELL,1318.42,1315.7794642857143,1320.1803571428572,1315.7794642857143,0.1,25.70535714285761,264.0535714285761,1.4043902439024407,TP,2018Q2,2018,7,2018-05-07 04:30:00,2018Q2
173,3071,2018-05-08 13:30:00,3077,2018-05-08 16:30:00,BUY,1309.42,1307.1785714285716,1307.1785714285716,1312.7821428571428,0.1,-23.114285714285142,-224.14285714285143,-1.0,SL,2018Q2,2018,6,2018-05-08 13:30:00,2018Q2
174,3078,2018-05-08 17:00:00,3081,2018-05-08 18:30:00,BUY,1307.14,1311.355535714286,1304.329642857143,1311.355535714286,0.1,41.45535714285806,421.55357142858065,1.4392436453813162,TP,2018Q2,2018,3,2018-05-08 17:00:00,2018Q2
175,3110,2018-05-09 10:00:00,3110,2018-05-09 10:00:00,BUY,1308.34,1306.1285714285714,1306.1285714285714,1311.6571428571428,0.1,-22.814285714285415,-221.14285714285415,-1.0,SL,2018Q2,2018,0,2018-05-09 10:00:00,2018Q2
176,3111,2018-05-09 10:30:00,3111,2018-05-09 10:30:00,BUY,1306.58,1304.2035714285714,1304.2035714285714,1310.1446428571428,0.1,-24.46428571428505,-237.64285714285052,-1.0,SL,2018Q2,2018,0,2018-05-09 10:30:00,2018Q2
177,3112,2018-05-09 11:00:00,3119,2018-05-09 14:30:00,BUY,1306.33,1309.9476785714285,1303.9182142857142,1309.9476785714285,0.1,35.47678571428541,361.76785714285415,1.4294862570153537,TP,2018Q2,2018,7,2018-05-09 11:00:00,2018Q2
178,3166,2018-05-10 15:00:00,3167,2018-05-10 15:30:00,SELL,1317.67,1320.1985714285715,1320.1985714285715,1313.8771428571429,0.1,-25.985714285714675,-252.85714285714675,-1.0,SL,2018Q2,2018,1,2018-05-10 15:00:00,2018Q2
179,3168,2018-05-10 16:00:00,3170,2018-05-10 17:00:00,SELL,1321.92,1317.620892857143,1324.7860714285714,1317.620892857143,0.1,42.2910714285711,429.91071428571104,1.4403965454324659,TP,2018Q2,2018,2,2018-05-10 16:00:00,2018Q2
180,3177,2018-05-10 20:30:00,3209,2018-05-11 13:30:00,SELL,1322.04,1325.5103571428572,1325.5103571428572,1316.8344642857144,0.1,-35.40357142857211,-347.03571428572104,-1.0,SL,2018Q2,2018,32,2018-05-10 20:30:00,2018Q2
181,3210,2018-05-11 14:00:00,3218,2018-05-11 18:00:00,SELL,1324.25,1321.3121428571428,1326.2085714285715,1321.3121428571428,0.1,28.678571428571832,293.7857142857183,1.4137323943661455,TP,2018Q2,2018,8,2018-05-11 14:00:00,2018Q2
182,3270,2018-05-14 21:00:00,3270,2018-05-14 21:00:00,BUY,1315.61,1313.4146428571428,1313.4146428571428,1318.9030357142856,0.1,-22.653571428571194,-219.53571428571195,-1.0,SL,2018Q2,2018,0,2018-05-14 21:00:00,2018Q2
183,3271,2018-05-14 21:30:00,3289,2018-05-15 07:30:00,BUY,1314.56,1312.2114285714285,1312.2114285714285,1318.0828571428572,0.1,-24.185714285714038,-234.8571428571404,-1.0,SL,2018Q2,2018,18,2018-05-14 21:30:00,2018Q2
184,3290,2018-05-15 08:00:00,3296,2018-05-15 11:00:00,BUY,1311.46,1310.112142857143,1310.112142857143,1313.4817857142857,0.1,-14.178571428570375,-134.78571428570376,-1.0,SL,2018Q2,2018,6,2018-05-15 08:00:00,2018Q2
185,3297,2018-05-15 11:30:00,3301,2018-05-15 13:30:00,BUY,1310.38,1308.7214285714288,1308.7214285714288,1312.8678571428572,0.1,-17.285714285713492,-165.85714285713493,-1.0,SL,2018Q2,2018,4,2018-05-15 11:30:00,2018Q2
186,3302,2018-05-15 14:00:00,3302,2018-05-15 14:00:00,BUY,1309.23,1307.372142857143,1307.372142857143,1312.0167857142858,0.1,-19.278571428570284,-185.78571428570285,-1.0,SL,2018Q2,2018,0,2018-05-15 14:00:00,2018Q2
187,3303,2018-05-15 14:30:00,3305,2018-05-15 15:30:00,BUY,1307.34,1305.3771428571426,1305.3771428571426,1310.2842857142857,0.1,-20.32857142857274,-196.2857142857274,-1.0,SL,2018Q2,2018,2,2018-05-15 14:30:00,2018Q2
188,3306,2018-05-15 16:00:00,3306,2018-05-15 16:00:00,BUY,1297.71,1294.8514285714286,1294.8514285714286,1301.9978571428571,0.1,-29.285714285713947,-285.8571428571395,-1.0,SL,2018Q2,2018,0,2018-05-15 16:00:00,2018Q2
189,3307,2018-05-15 16:30:00,3307,2018-05-15 16:30:00,BUY,1295.92,1292.7935714285716,1292.7935714285716,1300.609642857143,0.1,-31.96428571428505,-312.6428571428505,-1.0,SL,2018Q2,2018,0,2018-05-15 16:30:00,2018Q2
190,3308,2018-05-15 17:00:00,3314,2018-05-15 20:00:00,BUY,1293.05,1289.615,1289.615,1298.2024999999999,0.1,-35.04999999999946,-343.49999999999454,-1.0,SL,2018Q2,2018,6,2018-05-15 17:00:00,2018Q2
191,3315,2018-05-15 20:30:00,3349,2018-05-16 14:30:00,BUY,1290.99,1286.747142857143,1286.747142857143,1297.3542857142857,0.1,-43.1285714285702,-424.28571428570194,-1.0,SL,2018Q2,2018,34,2018-05-15 20:30:00,2018Q2
192,3350,2018-05-16 15:00:00,3361,2018-05-16 20:30:00,BUY,1288.84,1293.0008928571428,1286.0660714285714,1293.0008928571428,0.1,40.90892857142926,416.0892857142926,1.4384654024865393,TP,2018Q2,2018,11,2018-05-16 15:00:00,2018Q2
193,3393,2018-05-17 13:30:00,3398,2018-05-17 16:00:00,BUY,1286.43,1290.5073214285715,1283.711785714286,1290.5073214285715,0.1,40.073214285713945,407.7321428571395,1.4372358140131427,TP,2018Q2,2018,5,2018-05-17 13:30:00,2018Q2
194,3438,2018-05-18 13:00:00,3445,2018-05-18 16:30:00,BUY,1286.51,1289.0958928571429,1284.7860714285714,1289.0958928571429,0.1,25.158928571428806,258.58928571428805,1.4024487358152509,TP,2018Q2,2018,7,2018-05-18 13:00:00,2018Q2
195,3476,2018-05-21 09:00:00,3476,2018-05-21 09:00:00,BUY,1287.05,1285.420357142857,1285.420357142857,1289.4944642857142,0.1,-16.99642857142926,-162.9642857142926,-1.0,SL,2018Q2,2018,0,2018-05-21 09:00:00,2018Q2
196,3477,2018-05-21 09:30:00,3478,2018-05-21 10:00:00,BUY,1284.57,1282.6457142857141,1282.6457142857141,1287.4564285714284,0.1,-19.942857142858156,-192.42857142858156,-1.0,SL,2018Q2,2018,1,2018-05-21 09:30:00,2018Q2
197,3479,2018-05-21 10:30:00,3489,2018-05-21 15:30:00,BUY,1283.31,1286.2398214285713,1281.3567857142857,1286.2398214285713,0.1,28.598214285713585,292.98214285713584,1.413503971756397,TP,2018Q2,2018,10,2018-05-21 10:30:00,2018Q2
198,3508,2018-05-22 02:00:00,3514,2018-05-22 05:00:00,SELL,1293.07,1290.2237499999999,1294.9675,1290.2237499999999,0.1,27.762500000000546,284.62500000000546,1.411054637865313,TP,2018Q2,2018,6,2018-05-22 02:00:00,2018Q2
199,3527,2018-05-22 11:30:00,3567,2018-05-23 08:30:00,SELL,1294.14,1290.8067857142858,1296.362142857143,1290.8067857142858,0.1,32.63214285714348,333.3214285714348,1.4236522281084463,TP,2018Q2,2018,40,2018-05-22 11:30:00,2018Q2
200,3576,2018-05-23 13:00:00,3581,2018-05-23 15:30:00,SELL,1297.34,1293.5696428571428,1299.8535714285713,1293.5696428571428,0.1,37.00357142857165,377.0357142857165,1.4322643074371448,TP,2018Q2,2018,5,2018-05-23 13:00:00,2018Q2
201,3628,2018-05-24 16:00:00,3629,2018-05-24 16:30:00,SELL,1298.55,1300.7399999999998,1300.7399999999998,1295.265,0.1,-22.59999999999827,-218.99999999998272,-1.0,SL,2018Q2,2018,1,2018-05-24 16:00:00,2018Q2
202,3630,2018-05-24 17:00:00,3673,2018-05-25 15:30:00,SELL,1304.52,1307.097857142857,1307.097857142857,1300.6532142857143,0.1,-26.478571428570557,-257.7857142857056,-1.0,SL,2018Q2,2018,43,2018-05-24 17:00:00,2018Q2
203,3674,2018-05-25 16:00:00,3675,2018-05-25 16:30:00,SELL,1307.33,1303.5821428571428,1309.8285714285714,1303.5821428571428,0.1,36.77857142857128,374.78571428571286,1.4318687430477883,TP,2018Q2,2018,1,2018-05-25 16:00:00,2018Q2
204,3691,2018-05-28 01:30:00,3733,2018-05-29 03:30:00,BUY,1297.0,1300.4714285714285,1294.6857142857143,1300.4714285714285,0.1,34.01428571428532,347.14285714285325,1.4266027561414012,TP,2018Q2,2018,42,2018-05-28 01:30:00,2018Q2
205,3749,2018-05-29 11:30:00,3749,2018-05-29 11:30:00,SELL,1303.54,1306.0728571428572,1306.0728571428572,1299.7407142857141,0.1,-26.028571428572103,-253.28571428572104,-1.0,SL,2018Q2,2018,0,2018-05-29 11:30:00,2018Q2
206,3750,2018-05-29 12:00:00,3756,2018-05-29 15:00:00,SELL,1303.86,1299.6814285714283,1306.6457142857143,1299.6814285714283,0.1,41.08571428571558,417.85714285715585,1.4387193596798036,TP,2018Q2,2018,6,2018-05-29 12:00:00,2018Q2
207,3825,2018-05-31 03:30:00,3825,2018-05-31 03:30:00,SELL,1303.4,1304.8025,1304.8025,1301.29625,0.1,-14.72499999999918,-140.24999999999181,-1.0,SL,2018Q2,2018,0,2018-05-31 03:30:00,2018Q2
208,3837,2018-05-31 09:30:00,3849,2018-05-31 15:30:00,SELL,1305.7,1302.7267857142858,1307.682142857143,1302.7267857142858,0.1,29.032142857142208,297.3214285714221,1.4147232857639558,TP,2018Q2,2018,12,2018-05-31 09:30:00,2018Q2
209,3893,2018-06-01 14:30:00,3894,2018-06-01 15:00:00,BUY,1296.04,1294.1210714285714,1294.1210714285714,1298.9183928571429,0.1,-19.889285714285233,-191.89285714285234,-1.0,SL,2018Q2,2018,1,2018-06-01 14:30:00,2018Q2
