quarter,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,120,-666.42857142857,1568.8428571428556,2235.271428571425,0.7018578760009974,-5.553571428571416
2018Q3,114,-432.4392857142809,1623.8642857142872,2056.3035714285684,0.7897006591230816,-3.793327067669131
2018Q4,109,-156.87321428570962,1577.7053571428482,1734.5785714285582,0.9095611943617447,-1.4392038007863268
2019Q1,114,-333.6000000000033,1473.2142857142853,1806.814285714289,0.8153656396024557,-2.9263157894737133
2019Q2,112,-643.324999999987,1223.9500000000064,1867.2749999999935,0.6554738857425986,-5.743973214285598
2019Q3,77,-433.4910714285583,1783.9946428571504,2217.485714285708,0.8045123498943519,-5.6297541743968615
2019Q4,124,-597.9303571428518,1979.4446428571405,2577.374999999992,0.7680080092563739,-4.822019009216547
2020Q1,92,1086.8017857142838,4736.2196428571415,3649.4178571428574,1.2978014105967972,11.813062888198738
2020Q2,97,-742.8196428571327,3521.9946428571398,4264.814285714272,0.8258260282645051,-7.6579344624446675
2020Q3,108,1646.4107142857138,6190.8428571428585,4544.432142857145,1.3622918469304273,15.244543650793647
2020Q4,95,573.5232142857112,4371.673214285716,3798.150000000003,1.1510006751407167,6.037086466165381
2021Q1,97,723.5589285714243,4684.848214285705,3961.28928571428,1.182657432059006,7.45937039764355
2021Q2,102,-326.28749999998837,3215.866071428577,3542.153571428564,0.9078844286617437,-3.1988970588234156
2021Q3,110,-1370.703571428557,2335.214285714299,3705.917857142855,0.6301311512378407,-12.460941558441428
2021Q4,111,-183.20892857144605,3280.312499999993,3463.521428571438,0.9471032784552423,-1.6505308880310454
2022Q1,110,-266.09821428569757,4081.19464285716,4347.292857142856,0.9387899037331978,-2.419074675324523
2022Q2,107,-766.0624999999964,3458.7696428571453,4224.832142857141,0.8186762280496361,-7.159462616822396
2022Q3,119,-351.2696428571444,3863.008928571435,4214.278571428578,0.9166477400809154,-2.951845738295331
2022Q4,91,173.67499999999535,3287.6357142857155,3113.9607142857194,1.0557730221846533,1.9085164835164323
2023Q1,104,-1022.064285714282,3184.5750000000007,4206.639285714283,0.75703543463182,-9.827541208791173
2023Q2,113,-48.05535714286965,3863.9125000000017,3911.9678571428713,0.987715809818037,-0.42526864728203234
2023Q3,103,220.16071428571237,2630.7285714285804,2410.5678571428666,1.0913314734672768,2.137482662968081
2023Q4,108,-227.8714285714368,3091.4928571428436,3319.3642857142795,0.9313508825915439,-2.1099206349207114
2024Q1,119,-768.9607142857321,3134.5214285714274,3903.4821428571577,0.8030064731581201,-6.461854741896909
2024Q2,102,44.030357142881996,4711.101785714308,4667.071428571425,1.0094342582531162,0.43167016806747055
2024Q3,113,-1408.9624999999808,4313.551785714295,5722.5142857142755,0.7537861105008817,-12.468694690265316
2024Q4,102,165.79285714283174,5268.2249999999885,5102.432142857155,1.0324929077939675,1.6254201680669778
2025Q1,102,39.192857142883426,5386.660714285741,5347.467857142857,1.0073292366013071,0.3842436974792493
2025Q2,67,2034.2964285714072,8201.110714285704,6166.814285714297,1.3298780106422121,30.36263326225981
2025Q3,86,1036.016071428585,6177.6767857142995,5141.660714285713,1.2014944448882234,12.046698504983548
2025Q4,69,3223.798214285707,10465.223214285703,7241.425,1.4451883730461481,46.721713250517496
2026Q1,66,-1776.4124999999976,14606.862499999988,16383.274999999987,0.8915715874878497,-26.915340909090872
2026Q2,76,-1012.3214285713661,11210.703571428581,12223.024999999954,0.9171791411232999,-13.32001879699166
