quarter,trades,net_pnl_usd,gross_profit_usd,gross_loss_usd,pf,expectancy_usd
2018Q2,98,-207.41607142857077,1664.8517857142829,1872.2678571428537,0.8892166680973229,-2.1164905247813346
2018Q3,118,-350.81428571429797,1888.1178571428475,2238.9321428571443,0.8433117828811837,-2.97300242130761
2018Q4,112,242.28749999999917,2210.9017857142844,1968.6142857142852,1.1230751507586914,2.1632812499999927
2019Q1,118,-747.7250000000076,1384.7535714285716,2132.4785714285786,0.6493634168154407,-6.3366525423729465
2019Q2,100,-133.64999999999566,1741.8142857142795,1875.4642857142755,0.9287376459162511,-1.3364999999999565
2019Q3,95,-166.55535714285088,3123.32321428572,3289.878571428569,0.9493734028394473,-1.7532142857142199
2019Q4,89,-619.3678571428745,1768.3107142857023,2387.678571428576,0.7405983097748795,-6.959189406099714
2020Q1,112,-763.3196428571304,4963.698214285721,5727.017857142852,0.8667160358326623,-6.815353954081521
2020Q2,100,-1483.6053571428488,3689.0875000000055,5172.692857142853,0.7131851052988443,-14.836053571428488
2020Q3,104,-1800.0982142857267,4552.791071428563,6352.889285714291,0.7166488926017333,-17.308636675824296
2020Q4,112,-202.33571428570798,4328.32500000001,4530.660714285717,0.9553407930883637,-1.806568877550964
2021Q1,102,-169.81607142855535,4752.512500000003,4922.3285714285585,0.9655008663147263,-1.6648634453779936
2021Q2,113,-529.9464285714234,3758.0392857142906,4287.985714285714,0.876411335325612,-4.689791403286933
2021Q3,109,-615.4696428571549,3206.166071428564,3821.6357142857178,0.8389512531096418,-5.646510484928027
2021Q4,104,855.7446428571302,4026.6267857142784,3170.8821428571464,1.269875890778475,8.228313873626252
2022Q1,116,664.5017857142911,5548.119642857141,4883.617857142849,1.1360675231257873,5.728463669950786
2022Q2,125,-1229.6625000000108,4208.262499999996,5437.925000000006,0.773872846720025,-9.837300000000086
2022Q3,118,-904.1303571428602,3722.762499999999,4626.892857142859,0.8045923290082047,-7.662121670702206
2022Q4,119,128.80535714285503,4707.005357142855,4578.2,1.028134497650355,1.0823979591836557
2023Q1,118,-1146.7732142857133,4265.051785714289,5411.825000000001,0.7880986147398129,-9.718417070217908
2023Q2,98,67.47857142857721,3947.11785714286,3879.6392857142805,1.0173930013743935,0.6885568513120124
2023Q3,115,-846.4714285714133,2544.9678571428685,3391.4392857142807,0.7504093816047382,-7.36062111801229
2023Q4,101,1316.5589285714093,4565.905357142835,3249.346428571424,1.4051765355010903,13.035236916548607
2024Q1,99,311.9750000000027,3775.046428571422,3463.071428571418,1.0900862157869784,3.1512626262626533
2024Q2,114,28.767857142848385,6155.19642857143,6126.4285714285825,1.0046956977964308,0.25234962406007355
2024Q3,114,-3147.4089285713935,3721.4875000000156,6868.89642857141,0.5417882681299955,-27.608850250626258
2024Q4,125,-2269.496428571409,5034.38928571429,7303.8857142857,0.6892754737204483,-18.155971428571274
2025Q1,128,-108.73749999998381,7099.076785714294,7207.814285714277,0.9849139426059439,-0.8495117187498735
2025Q2,129,-1151.52321428571,12558.43749999999,13709.960714285708,0.916008277610465,-8.926536544850466
2025Q3,133,-2896.8892857143055,7129.33571428571,10026.225000000017,0.71106879351757,-21.78112244897974
2025Q4,111,-2897.196428571491,12722.142857142837,15619.339285714335,0.8145122290018173,-26.10086872586929
2026Q1,99,-2756.6785714284883,22714.235714285725,25470.914285714214,0.8917715108100922,-27.845238095237256
2026Q2,124,-3987.053571428606,17640.62142857143,21627.675000000036,0.815650384452855,-32.153657834101665
