window,net_pnl_usd,pf,is_positive,is_pf_ge_120
2018Q2->2019Q1,-1450.558928571442,0.8270337844053095,False,False
2018Q3->2019Q2,-598.8553571428465,0.9293129534146204,False,False
2018Q4->2019Q3,426.87678571427796,1.0421538155523913,True,False
2019Q1->2019Q4,723.3125000000117,1.0713629566256722,True,False
2019Q2->2020Q1,1558.3089285714332,1.1136887181939112,True,False
2019Q3->2020Q2,1799.551785714289,1.1171494122354448,True,False
2019Q4->2020Q3,1037.1017857142833,1.057211957220941,True,False
2020Q1->2020Q4,1577.6035714285638,1.0806285658275234,True,False
2020Q2->2021Q1,2025.1017857142838,1.1113730964407185,True,False
2020Q3->2021Q2,985.9160714285794,1.0549907869443536,True,False
2020Q4->2021Q3,792.3053571428795,1.0519453500885578,True,False
2021Q1->2021Q4,-1200.2696428571257,0.9219074332301721,False,False
2021Q2->2022Q1,-2784.2142857142535,0.8368766560446868,False,False
2021Q3->2022Q2,-3312.6874999999873,0.8088316824745166,False,False
2021Q4->2022Q3,-2930.308928571404,0.8348625321173019,False,False
2022Q1->2022Q4,-754.4999999999816,0.9569168133125144,False,False
2022Q2->2023Q1,-1131.9214285714056,0.9338775765668047,False,False
2022Q3->2023Q2,-1912.141071428543,0.8944095795884118,False,False
2022Q4->2023Q3,-1409.04821428571,0.9151254659635771,False,False
2023Q1->2023Q4,-1514.8410714285828,0.9138925114761122,False,False
2023Q2->2024Q1,-243.10000000004084,0.9849441454959819,False,False
2023Q3->2024Q2,1950.2928571428345,1.110567109928305,True,False
2023Q4->2024Q3,1353.3249999999912,1.0637542118670715,True,False
2024Q1->2024Q4,2226.7892857142915,1.0995473357599324,True,False
2024Q2->2025Q1,1799.1482142857553,1.073823766944093,True,False
2024Q3->2025Q2,3315.225000000023,1.1155950155305483,True,False
2024Q4->2025Q3,5490.521428571457,1.187280737766329,True,False
2025Q1->2025Q4,6766.258928571447,1.172708469618373,True,False
2025Q2->2026Q1,14234.485714285674,1.240666310728351,True,True
2025Q3->2026Q2,10385.67857142847,1.1516841220500114,True,False
